,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1483921040694784004,2022-01-20 03:25:20,"#MS House taking up medical marijuana bill up for a vote, after several amendments were made in a last minute Drug Policy Committee meeting.   One such includes reducing the monthly amount from 3.5oz to 3oz monthly and removes role of Dept. of Agriculture.   @WJTV  https://t.co/pG9Cpo835k",['ms'],2503563499,ThaoTaTV,Thao Ta,https://twitter.com/ThaoTaTV/status/1483921040694784004,[],8,3,1
1,1483820040193458183,2022-01-19 20:44:00,Rep. Kohler has filed a bill on agriculture assessments:  https://t.co/KPCRIujoYD @fox13 #utpol #utleg,"['utpol', 'utleg']",18493702,BenWinslow,Ben Winslow,https://twitter.com/BenWinslow/status/1483820040193458183,['https://le.utah.gov/~2022/bills/static/HB0187.html'],0,0,0
2,1483819393620627461,2022-01-19 20:41:26,last month I co-led letter to Army Corps asking they prioritize funding fr Infrastructure bill I supported for Mississippi River This morning the Corps announced more than $829 million investment for locks &amp; dam updates on Mississippi River Gr8 news for Iowa &amp; agriculture,[],10615232,ChuckGrassley,ChuckGrassley,https://twitter.com/ChuckGrassley/status/1483819393620627461,[],231,30,137
3,1483816961201082374,2022-01-19 20:31:46,.@Sen_Albritton fertilizer bill grows on Senate Agriculture Committee  Reporting by @JacobOgles   https://t.co/FCm7uBVTKD  #FlaPol  https://t.co/91ExnJFaut,['flapol'],2811924896,Fla_Pol,Florida Politics,https://twitter.com/Fla_Pol/status/1483816961201082374,['https://flapol.com/3FC1Mza'],1,0,1
4,1483807706351906816,2022-01-19 19:54:59,"Every year our office take a bill idea from a student from across the State. Today, Bernadette from Sarasota, had her bill on food deserts heard in Agriculture &amp; Natural Resources, which passed unanimously. @JoeGruters and @JimBoydFL, you have good crop in your neck of the woods.  https://t.co/eu9ZVOVf0b",[],48882164,ShevrinJones,Shevrin “Shev” Jones,https://twitter.com/ShevrinJones/status/1483807706351906816,[],70,11,4
5,1483797559051227146,2022-01-19 19:14:40,"The House Agriculture Committee is meeting this morning to discuss two bills.  House Bill 271 passes unanimously and now they’re discussing HB 308, a $15 million tax credit bill to help companies invest in rural jobs  https://t.co/CngL0HszLJ",[],23214369,JoeRagusa,Joe Ragusa,https://twitter.com/JoeRagusa/status/1483797559051227146,[],0,0,1
6,1483774346678226948,2022-01-19 17:42:26,"Senator Bima Enagi who stood in for Senator Abdullahi Adamu moved that the Senate do consider the report of the Committee on Agriculture and Rural Development on the National Rice Development Council, Bill, 2022 (SB. 53).  Senator Isah Jibrin seconds.  #TodayInSenatePlenary",['todayinsenateplenary'],3440200642,NGRSenate,The Nigerian Senate,https://twitter.com/NGRSenate/status/1483774346678226948,[],6,2,1
7,1483774344023220224,2022-01-19 17:42:25,"2. Report of the Committee on Agriculture and Rural Development  National Rice Development Council, Bill, 2022 (SB. 53) by Senator Abdullahi Adamu.",[],3440200642,NGRSenate,The Nigerian Senate,https://twitter.com/NGRSenate/status/1483774344023220224,[],3,2,1
8,1483604425059049473,2022-01-19 06:27:13,"Students will be able to be connected to significant employment opportunities available in Nebraska, whether in health care, education, agriculture, trade or other workforce sectors. The bill appropriates $5 million from the American Recovery Act to help students across Nebraska.",[],1240066436,Patty4Nebraska,Patty Pansing Brooks,https://twitter.com/Patty4Nebraska/status/1483604425059049473,[],12,0,0
0,1483737429391687682,2022-01-19 15:15:44,"American farmers drove their tractors to the mall in DC to protest Jimmy Carter’s farm policies. On February 9, 1979 the blizzard hit, and farm tractors delivered emergency services to the district. It was dubbed Tractorcade.  https://t.co/gDiGyevZbk",[],19553409,Rasmussen_Poll,Rasmussen Reports,https://twitter.com/Rasmussen_Poll/status/1483737429391687682,[],119,44,0
0,1483878459323699210,2022-01-20 00:36:08,"Listen to POET's Andy Lindsay share about the many bioproducts produced at our 33 bioprocessing facilities, where those products are shipped, and how we started in Scotland, SD almost 35 years ago on ""It's Your Agri Business"" with Bill Zortman!  https://t.co/32ktrn8QWG",[],48377252,POETbiofuels,POET,https://twitter.com/POETbiofuels/status/1483878459323699210,['https://omny.fm/shows/its-your-business/january-10-2022-10am-its-your-agri-business-with-b'],4,1,0
0,1483878633232084996,2022-01-20 00:36:49,"BREAKING | @GAC_Corporate has responded to Victoria's Mayor Helps letter to the @CanadaFP from May 7, 2021, regarding the #FarmersProtest &amp; human rights violations in India.   Concerns about protecting human rights &amp; democratic values are reflected in 🇨🇦 engagements with India.  https://t.co/eZTt5EPDF1",['farmersprotest'],1347153799690006529,BaazNewsOrg,Baaz,https://twitter.com/BaazNewsOrg/status/1483878633232084996,[],29,13,0
1,1483846768882499585,2022-01-19 22:30:12,"Farmers belonging to #TamilNadu ryots association took out an anti-Mekedatu rally, hitting out at the Karnataka #Congress for its padayatra campaign seeking the dam project implementation.  #karnataka #FarmersProtest #mekedatupadayatra #mekedatupadayatre   https://t.co/up018INxxc","['tamilnadu', 'congress', 'karnataka', 'farmersprotest', 'mekedatupadayatra', 'mekedatupadayatre']",3991108098,dt_next,DT Next,https://twitter.com/dt_next/status/1483846768882499585,['https://www.dtnext.in/News/TamilNadu/2022/01/19220154/1339500/TN-farmers-take-out-antiMekedatu-rally-slam-Karnataka-.vpf'],0,0,0
2,1483795400515481602,2022-01-19 19:06:05,"लखीमपुर खीरी हत्याकांड में बीजेपी की बेशर्मी और संवेदनहीनता के विरुद्ध 21 जनवरी से लखीमपुर खीरी में ""पक्का मोर्चा"" की शुरुआत।  जब तक किसान की मांगे नही मानी जाती, तब तक संघर्ष जारी रहेगा   @_JaiKisan | #FarmersProtest  https://t.co/yiGvSKjzww",['farmersprotest'],3132907921,swaraj_abhiyan,Swaraj Abhiyan,https://twitter.com/swaraj_abhiyan/status/1483795400515481602,[],8,6,0
3,1483794804660183045,2022-01-19 19:03:43,"देश के किसान के साथ विश्वासघात किया है प्रधानमंत्री नरेंद्र मोदी और उनकी सरकार ने।  मोदी सरकार द्वारा किसानों से वादाखिलाफी के खिलाफ 31 जनवरी को देशव्यापी ""विश्वासघात दिवस"" मनाएगा संयुक्त किसान मोर्चा।  @_JaiKisan | #FarmersProtest  https://t.co/rZEUahkfzW",['farmersprotest'],886647512,aviksahaindia,Avik Saha,https://twitter.com/aviksahaindia/status/1483794804660183045,[],25,15,2
4,1483772963430486017,2022-01-19 17:36:56,"सरकार द्वारा किसानों से वादाखिलाफी के खिलाफ 31 जनवरी को SKM की तरफ से देशव्यापी ""विश्वासघात दिवस"" का ऐलान।  लखीमपुर खीरी हत्याकांड में बीजेपी की बेशर्मी और संवेदनहीनता के विरुद्ध SKM पक्का मोर्चा लगाएगा, मिशन उत्तर प्रदेश जारी रहेगा।  #FarmersProtest | @_YogendraYadav  https://t.co/DQR5CmY33x",['farmersprotest'],782439160388972544,_SwarajIndia,Swaraj India,https://twitter.com/_SwarajIndia/status/1483772963430486017,[],17,8,1
5,1483741995512504321,2022-01-19 15:33:52,மேகேதாட்டுவில் அணை கட்ட எதிர்ப்பு: பேரணி சென்ற விவசாயிகள் ஓசூரில் தடுத்து நிறுத்தம் #Karnataka #TamilNadu #FarmersProtest   https://t.co/oFSzol4coD,"['karnataka', 'tamilnadu', 'farmersprotest']",1704625526,TamilTheHindu,Tamil The Hindu,https://twitter.com/TamilTheHindu/status/1483741995512504321,['https://www.hindutamil.in/news/tamilnadu/758754-farmers-protesting-against-the-construction-of-a-dam-in-meghathattu-were-detained-in-hosur.html'],10,0,0
6,1483709342142853123,2022-01-19 13:24:07,"सरकार द्वारा किसानों से वादाखिलाफी के खिलाफ 31 जनवरी को SKM की तरफ से देशव्यापी ""विश्वासघात दिवस"" का ऐलान।  लखीमपुर खीरी हत्याकांड में बीजेपी की बेशर्मी और संवेदनहीनता के विरुद्ध SKM पक्का मोर्चा लगाएगा, मिशन उत्तर प्रदेश जारी रहेगा।  #FarmersProtest | @_YogendraYadav  https://t.co/L1tMfouvDv",['farmersprotest'],3132907921,swaraj_abhiyan,Swaraj Abhiyan,https://twitter.com/swaraj_abhiyan/status/1483709342142853123,[],3,3,0
7,1483701400408555523,2022-01-19 12:52:34,#JUSTIN | மேகதாதுவில் அணை கட்ட அனுமதிக்கக்கூடாது என வலியுறுத்தி தமிழக விவசாயிகள் போராட்டம்  இன்றைய லைவ் அப்டேட்ஸ்&gt; https://t.co/sro1MDy6x8  #Protest | #FarmersProtest  https://t.co/QqugLdyEVD,"['justin', 'protest', 'farmersprotest']",622872390,PTTVOnlineNews,PuthiyathalaimuraiTV,https://twitter.com/PTTVOnlineNews/status/1483701400408555523,['http://bit.ly/34WI04F'],159,14,1
8,1483611300509143041,2022-01-19 06:54:32,धरना-प्रदर्शन मामले में किसान संगठन के राष्ट्रीय अध्यक्ष और जिलाध्यक्ष समेत कई लोगों पर केस दर्ज  #UttarPradesh #Farmers #FarmersProtest   https://t.co/OoFYHAjMvX,"['uttarpradesh', 'farmers', 'farmersprotest']",1090885330163494914,AbpGanga,ABP Ganga,https://twitter.com/AbpGanga/status/1483611300509143041,['https://www.abplive.com/states/up-uk/up-case-filed-against-many-people-including-national-president-and-district-president-of-farmers-for-protest-ann-2041638'],4,2,0
2,1483823189776281600,2022-01-19 20:56:31,"#BREAKING : மழையால் பாதிக்கப்பட்ட விவசாயிகளுக்கு உடனடியாக நிவாரணம் வழங்க கோரி வரும் 22ஆம் தேதி அதிமுக சார்பில் கண்டன ஆர்ப்பாட்டம் நடைபெறும்  அதிமுக ஒருங்கிணைப்பாளர் பன்னீர்செல்வம், இணை ஒருங்கிணைப்பாளர் பழனிசாமி அறிவிப்பு  #Protest | #AIADMK | #Farmers  https://t.co/xJGquf14aY","['breaking', 'protest', 'aiadmk', 'farmers']",1059896820,ThanthiTV,Thanthi TV,https://twitter.com/ThanthiTV/status/1483823189776281600,[],55,4,2
