,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1357733972550115328,2021-02-05 22:22:59,.@rihanna Paid $2.5 million by PR Firm with #Khalistani Links to Tweet in support of #Farmers: @CNNnews18  https://t.co/oiQQ5FkMDC,"['khalistani', 'farmers']",45795876,rpsinghkhalsa,RP Singh National Spokesperson BJP,https://twitter.com/rpsinghkhalsa/status/1357733972550115328,['https://www.news18.com/news/india/rihanna-was-paid-2-5-million-by-pr-firm-with-khalistani-links-to-tweet-in-support-of-farmers-report-3394502.html'],13,3,1
1,1357711525620850688,2021-02-05 20:53:47,The #Khalistani hand is all over the #FarmersProtests. Surprising that Congress with its own hand symbol finds it so difficult to figure that out. Or perhaps not so surprising.,"['khalistani', 'farmersprotests']",18373968,MinhazMerchant,Minhaz Merchant,https://twitter.com/MinhazMerchant/status/1357711525620850688,[],343,122,13
2,1357711221378613251,2021-02-05 20:52:34,"ISI(Pak) ▶️ SikhForJustice ▶️ PoeticForJustice ▶️ Greta, MianKhalifa, Riahana ▶️ YogenderYadav, Rajewal, Tikat, Chaduni ▶️ AmrikMicky, DeepSidhu&amp; other rioters Sequence of Sinister plan of #Khalistani using gullible farmers on pretext that their land will be grabed by corporates.",['khalistani'],45795876,rpsinghkhalsa,RP Singh National Spokesperson BJP,https://twitter.com/rpsinghkhalsa/status/1357711221378613251,[],17,4,1
3,1357706576585400322,2021-02-05 20:34:07,Exposing the Man behind #GretaToolKit and how he conspired the 26th Jan #lalquila siege #Khalistani #modhaliwal 👇 @ABPNews   https://t.co/hB1ENgzPHK,"['gretatoolkit', 'lalquila', 'khalistani', 'modhaliwal']",231422245,AshishSinghLIVE,Ashish Kumar Singh (ABP News),https://twitter.com/AshishSinghLIVE/status/1357706576585400322,['https://youtu.be/e56a1hFDMyI'],21,2,4
4,1357599154424467456,2021-02-05 13:27:16,#SuperExclusive   न्यूज़ 18 इंडिया के साथ अनुपम खेर Exclusive Live   #anupamkher #FarmersProtests #RIHANA #GretaThunbergExposed #Khalistani @AnupamPKher @AnchorAnandN  https://t.co/iZOyIvtmHn,"['superexclusive', 'anupamkher', 'farmersprotests', 'rihana', 'gretathunbergexposed', 'khalistani']",98362607,News18India,News18 India,https://twitter.com/News18India/status/1357599154424467456,[],78,11,3
5,1357592656789012480,2021-02-05 13:01:26,"#BreakingNews टूलकिट साज़िश पर बड़ा ख़ुलासा - खालिस्तानी समर्थक धालीवाल का वीडियो सामने आया, भारत के ख़िलाफ़ उगलता दिखा ज़हर.   #Khalistani #VideoViral #india #news #News18India  https://t.co/zay2YeklFI","['breakingnews', 'khalistani', 'videoviral', 'india', 'news', 'news18india']",98362607,News18India,News18 India,https://twitter.com/News18India/status/1357592656789012480,[],151,49,20
6,1357563986036756481,2021-02-05 11:07:31,"The #Khalistani toolkit shared “accidentally” by ⁦various international busybodies. ⁦@timesofindia⁩ gets its reportage right, finally.  https://t.co/36gDvWbHoA",['khalistani'],18373968,MinhazMerchant,Minhaz Merchant,https://twitter.com/MinhazMerchant/status/1357563986036756481,[],374,140,6
0,1357549301191294978,2021-02-05 10:09:10,"किसान भाइयों,सावधान ! #कृषि_कानून पर आपको धोखा देकर आंदोलन चलाने वाली देश विरोधी शक्तियों के अंतरराष्ट्रीय षड्यंत्र से पर्दा हट चुका है।  सच यह है कि ये क़ानून आपके फ़ायदे के हैं और #Modi विरोधी आपको भ्रमित कर राजनीति कर रहे हैं।सच जानिए। #ModiWithFarmers #ConspiracyAgainstIndia  https://t.co/N7dDbaYlj0","['कृषि_कानून', 'modi', 'modiwithfarmers', 'conspiracyagainstindia']",114707587,ravikishann,Ravi Kishan,https://twitter.com/ravikishann/status/1357549301191294978,[],481,60,12
0,1357713092059164676,2021-02-05 21:00:00,"🔴 Shocking 🔴  ""More than 20,000 #Hindus were  brutally killed by #KhalistaniTerrorists.  They took the Hindus out of the train &amp; shot them dead.  They over 36,000 Indians."" M.S. Bitta.  DYK why this is happening again? Coz as usual commies who handle our education hid it!  https://t.co/s4PUmQz7sy","['hindus', 'khalistaniterrorists']",81582883,arunpudur,Arun 🇮🇳,https://twitter.com/arunpudur/status/1357713092059164676,[],148,93,10
1,1357699411854258178,2021-02-05 20:05:39,"आखिर खालिस्तानी आतंकी गुरपतवंत सिंह पन्नू क्यों नहीं आ रहा भारतीय एजेंसियों की गिरफ्त में, पढ़ें क्या है वजह #FarmerProtest #KhalistaniTerrorists #Khalistan  https://t.co/RDLCY3RmAq","['farmerprotest', 'khalistaniterrorists', 'khalistan']",169018518,AmarUjalaNews,Amar Ujala,https://twitter.com/AmarUjalaNews/status/1357699411854258178,['https://www.amarujala.com/india-news/apart-from-nia-cases-are-also-registered-against-gurpatwant-singh-pannu-punjab-and-haryana'],29,8,2
