,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1370628639771873283,2021-03-13 12:21:47,"बंगाल में BJP का चुनावी समीकरण बिगाड़ने कोलकाता पहुंचे किसान, बोले- BJP नहीं जीतनी चाहिए  #WestBengalElections2021 #FarmersProstest #कृषि_कानून  https://t.co/kcZjv4Am1Q","['westbengalelections2021', 'farmersprostest', 'कृषि_कानून']",34206701,news24tvchannel,News24,https://twitter.com/news24tvchannel/status/1370628639771873283,[],862,209,43
0,1370759052867821576,2021-03-13 21:00:00,"Minister of Natural Resources and Forestry @JYakabuskiMPP tells NDP MPP @john_vanthof to support bill and just ""pretend"" the parts that include Ford's MZOs that would hurt green spaces and Ontario's agriculture sector are not actually in the bill. 😑 #onpoli  https://t.co/UHceGa9gsR",['onpoli'],15346695,OntarioNDP,Ontario NDP,https://twitter.com/OntarioNDP/status/1370759052867821576,[],104,64,10
0,1370857275192184836,2021-03-14 03:30:18,"""It is nearly six months since protests first erupted across Punjab against the three new farm laws ... it continues to rage like wildfire across villages and towns and cities."" Where is India’s #FarmersProtest Headed?  https://t.co/JxwnbBfLub",['farmersprotest'],316671079,sikh_coalition,Sikh Coalition,https://twitter.com/sikh_coalition/status/1370857275192184836,['https://qz.com/india/1977707/where-is-indias-farmer-protest-over-modis-new-farm-laws-headed/'],32,24,0
1,1370811989396762624,2021-03-14 00:30:21,"Read about the Sikh Coalition's work this month in our latest AVAAZ newsletter, including updates on our #FarmersProtest work and the latest #COVID19 vaccine resources created in English and Punjabi.   https://t.co/gzBc7KIAUB","['farmersprotest', 'covid19']",316671079,sikh_coalition,Sikh Coalition,https://twitter.com/sikh_coalition/status/1370811989396762624,['https://www.sikhcoalition.org/blog/2021/avaaz-farmersprotest-covid-19-vaccine-resources-nyc-education/'],4,1,0
2,1370809916915470339,2021-03-14 00:22:07,"गर्मी बढ़ने से किसान परेशान, सड़कों पर ईंट-सीमेंट से बना रहे हैं  Permanent Shelter  https://t.co/6KgNemH8MQ  #PermanentShelter #farmersprotest #farmersmovement #farmersagitation #newagriculutrelaw #punjabkesari #punjabkesarinews  https://t.co/Xsp3IfVzND","['permanentshelter', 'farmersprotest', 'farmersmovement', 'farmersagitation', 'newagriculutrelaw', 'punjabkesari', 'punjabkesarinews']",80304808,punjabkesari,Punjab Kesari,https://twitter.com/punjabkesari/status/1370809916915470339,['https://m.punjabkesari.in/national/news/farmers-roads-are-made-of-brick-cement-permanent-shelter-1347990?utm_source=twitterbot&utm_medium=social'],8,2,0
3,1370809418829373444,2021-03-14 00:20:08,आंदोलन करने की स्वतंत्रता है पर democracy के नाम पर दुसरो को परेशान करना सही नहीं - AK Bajpai #AKBajpai #LJP #FarmersProtest #FarmLaws #LokJanshaktiParty #सबकासाथसबकाविकास #FarmersWithModi  #AatmNirbharKrishi #ModiWithFarmers  #BattleForBengal  #WestBengal #BengalPolitics  https://t.co/WHedVyBBi1,"['akbajpai', 'ljp', 'farmersprotest', 'farmlaws', 'lokjanshaktiparty', 'सबकासाथसबकाविकास', 'farmerswithmodi', 'aatmnirbharkrishi', 'modiwithfarmers', 'battleforbengal', 'westbengal', 'bengalpolitics']",2303304554,bajpaiadvocate,Arvind Kumar Bajpai,https://twitter.com/bajpaiadvocate/status/1370809418829373444,[],4,1,0
4,1370808928045473805,2021-03-14 00:18:11,आंदोलन करने की स्वतंत्रता है पर democracy के नाम पर दुसरो को परेशान करना सही नहीं - AK Bajpai #AKBajpai #LJP #FarmersProtest #FarmLaws #LokJanshaktiParty #सबकासाथसबकाविकास #FarmersWithModi  #AatmNirbharKrishi #ModiWithFarmers  #BattleForBengal  #WestBengal #BengalPolitics  https://t.co/etrBvmG017,"['akbajpai', 'ljp', 'farmersprotest', 'farmlaws', 'lokjanshaktiparty', 'सबकासाथसबकाविकास', 'farmerswithmodi', 'aatmnirbharkrishi', 'modiwithfarmers', 'battleforbengal', 'westbengal', 'bengalpolitics']",2303304554,bajpaiadvocate,Arvind Kumar Bajpai,https://twitter.com/bajpaiadvocate/status/1370808928045473805,[],7,0,1
5,1370805627518291969,2021-03-14 00:05:04,किसान नेता अब राजनीती करने में लगे हैं - AK Bajpai  part-2  #AKBajpai #LJP #FarmersProtest #FarmLaws #LokJanshaktiParty #सबकासाथसबकाविकास #FarmersWithModi  #AatmNirbharKrishi #ModiWithFarmers  #BattleForBengal  #WestBengal #BengalPolitics  https://t.co/lG494oqCA2,"['akbajpai', 'ljp', 'farmersprotest', 'farmlaws', 'lokjanshaktiparty', 'सबकासाथसबकाविकास', 'farmerswithmodi', 'aatmnirbharkrishi', 'modiwithfarmers', 'battleforbengal', 'westbengal', 'bengalpolitics']",2303304554,bajpaiadvocate,Arvind Kumar Bajpai,https://twitter.com/bajpaiadvocate/status/1370805627518291969,[],6,0,1
6,1370804803757035526,2021-03-14 00:01:48,#India #FarmersProtest @GretaThunberg @Rihanna #Twitter,"['india', 'farmersprotest', 'twitter']",17919393,W7VOA,Steve Herman,https://twitter.com/W7VOA/status/1370804803757035526,[],5,3,0
7,1370802311325388803,2021-03-13 23:51:53,किसान नेता अब राजनीती करने में लगे हैं - AK Bajpai #AKBajpai #LJP #FarmersProtest #FarmLaws #LokJanshaktiParty #सबकासाथसबकाविकास #FarmersWithModi  #AatmNirbharKrishi #ModiWithFarmers  #BattleForBengal  #WestBengal #BengalPolitics  https://t.co/kxwQUda0Om,"['akbajpai', 'ljp', 'farmersprotest', 'farmlaws', 'lokjanshaktiparty', 'सबकासाथसबकाविकास', 'farmerswithmodi', 'aatmnirbharkrishi', 'modiwithfarmers', 'battleforbengal', 'westbengal', 'bengalpolitics']",2303304554,bajpaiadvocate,Arvind Kumar Bajpai,https://twitter.com/bajpaiadvocate/status/1370802311325388803,[],6,0,0
