,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1355248491652644865,2021-01-30 01:46:34,तुम्हारी कुर्सी तो 4 दिन की कहानी है  हमारी खेती तो खानदानी है।  #KisanEktaZindabad   #BJPGoonsAttackingFarmers,"['kisanektazindabad', 'bjpgoonsattackingfarmers']",4529109740,akshaylakra17,Akshay Lakra,https://twitter.com/akshaylakra17/status/1355248491652644865,[],78,10,2
1,1355225496385155074,2021-01-30 00:15:11,We are farmers 💪🏻 and always there  in support of farmers 🙏🏻   #KisanEktaZindabad #NoFarmerNoFood @harbhajanmann @BabbuMaan bai ji  https://t.co/4e7Jq9QX8x,"['kisanektazindabad', 'nofarmernofood']",2494091010,BawaRanjit,Ranjit Bawa,https://twitter.com/BawaRanjit/status/1355225496385155074,[],11406,1445,240
2,1355209272230088706,2021-01-29 23:10:43,"तुम्हारी कुरसी तों चर दिन की कहानी है,हमारी खेती तों ख़ानदानी है #किसान_के_लिए_बोले_भारत  #में_भी_राकेश_टिकैत_हूं  #KisanEktaZindabad #rlp  #spurdhachoudhary","['किसान_के_लिए_बोले_भारत', 'में_भी_राकेश_टिकैत_हूं', 'kisanektazindabad', 'rlp', 'spurdhachoudhary']",751456498350428160,SpurdhaOfficial,Dr.Spurdha Choudhary,https://twitter.com/SpurdhaOfficial/status/1355209272230088706,[],299,46,2
3,1355182797271384066,2021-01-29 21:25:31,राष्ट्रीय लोकदल के राष्ट्रीय उपाध्यक्ष जयंत चौधरी जी ने रमाला गाँव मे बड़ौत किसान आंदोलन में पुलिस द्वारा लाठीचार्ज में घायल किसानों के स्वास्थ्य की जानकारी ली और किसान चौपाल को संबोधित किया। #KisanAndolan #KisanEktaZindabad #JayantChaudhary  https://t.co/DZyG7gT0BM,"['kisanandolan', 'kisanektazindabad', 'jayantchaudhary']",1943792382,RLDparty,Rashtriya Lok Dal,https://twitter.com/RLDparty/status/1355182797271384066,[],260,58,2
4,1355136210205769730,2021-01-29 18:20:24,"This protest comes from those who roul the land . No blocked internet can stop this tide..,!it’s about survival , it’ about what’s most precious to a farmer ... his land . #KisanEktaZindabad #IStandWithFarmers #RakeshTikait #FarmBills2020","['kisanektazindabad', 'istandwithfarmers', 'rakeshtikait', 'farmbills2020']",68138422,IamOnir,iamOnir,https://twitter.com/IamOnir/status/1355136210205769730,[],85,21,3
5,1355135748266029058,2021-01-29 18:18:34,"राष्ट्रीय लोकदल के राष्ट्रीय उपाध्यक्ष  जयंत चौधरी जी कल 30 जनवरी को मोरकी इंटर कॉलेज #बाजना, मथुरा में  काले कृषि कानूनों और किसानों पर सरकार के अत्याचार के खिलाफ #किसान_पंचायत में शामिल होंगे। #KisanAndolan #RLDwithFarmers #JayantChaudhary #KisanEktaZindabad  https://t.co/hzBrThXAJc","['बाजना', 'किसान_पंचायत', 'kisanandolan', 'rldwithfarmers', 'jayantchaudhary', 'kisanektazindabad']",1943792382,RLDparty,Rashtriya Lok Dal,https://twitter.com/RLDparty/status/1355135748266029058,[],237,65,4
6,1355119082518016003,2021-01-29 17:12:20,"सड़क से संसद तक, किसानों के साथ खड़ी है आम आदमी पार्टी  #KisanEktaZindabad  https://t.co/WGfvApOTmj",['kisanektazindabad'],3221753772,MADANLALAAP,MADAN LAL MLA,https://twitter.com/MADANLALAAP/status/1355119082518016003,[],3,3,0
7,1355116863009636359,2021-01-29 17:03:31,"सड़क से संसद तक, किसानों के साथ खड़ी है आम आदमी पार्टी  #KisanEktaZindabad  https://t.co/KKt8I8dXUz",['kisanektazindabad'],1257200615781838849,KumarMehraulia,Rohit Kumar Mehraulia MLA,https://twitter.com/KumarMehraulia/status/1355116863009636359,[],7,1,0
8,1355116716678737923,2021-01-29 17:02:56,"सड़क से संसद तक, किसानों के साथ खड़ी है आम आदमी पार्टी  #KisanEktaZindabad  https://t.co/CQw2aVVs8p",['kisanektazindabad'],1110067202705649664,RaajKumarAnand1,Raaj Kumar Anand AAP MLA,https://twitter.com/RaajKumarAnand1/status/1355116716678737923,[],5,3,1
9,1355108503593992194,2021-01-29 16:30:18,"सड़क से संसद तक, किसानों के साथ खड़ी है आम आदमी पार्टी  #KisanEktaZindabad  https://t.co/Dr1KatcI5M",['kisanektazindabad'],2330743303,PrakashJarwal,"Prakash Jarwal, MLA",https://twitter.com/PrakashJarwal/status/1355108503593992194,[],9,5,1
