,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1473946230573043715,1473946230573043715,1640251140000.0,2021-12-23 14:49:00,+0530,,"On #KisanDiwas Indian Army #NowsheraBrigade organised an awareness drive at Daryala, Nowshera (J&amp;K). Highlighted the role of farmers in today's society &amp; significance of organic farming using modern technology. #JaiJawanJaiKisan   @SpokespersonMoD @adgpi @diprjk @PIBSrinagar  https://t.co/Ssn2dxEV8I",en,"['kisandiwas', 'nowsherabrigade', 'jaijawanjaikisan']",[],1045271557327802368,1045271557327802368,prodefencejammu,PRO Defence Jammu,4,14,https://twitter.com/prodefencejammu/status/1473946230573043715,[],['https://pbs.twimg.com/media/FHSCRv8VkAAo-EH.jpg'],1,https://pbs.twimg.com/media/FHSCRv8VkAAo-EH.jpg,False,40,0,14,,#jaijawanjaikisan,,,,,,,[],,,,
