,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1473919075457765377,1473919075457765377,1640244666000.0,2021-12-23 13:01:06,+0530,,"Policies &amp; politics of @ArvindKejriwal &amp; @AAPPunjab:  Farmers issue           Drugs issue  Notified farm            Apologised to laws in Delhi             peddler Majithia  AAP, BJP &amp; Akali Dal are the ingredients one needs to ruin the future of Punjab.",en,[],[],2940723738,2940723738,INCPunjab,Punjab Congress,4,13,https://twitter.com/INCPunjab/status/1473919075457765377,[],[],0,,False,288,3,118,,farm policies,,,,,,,[],,,,
