,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1409619307663745024,1409619307663745024,1624914407000.0,2021-06-29 02:36:47,+0530,,"Delighted to support my @greenparty_ie colleagues @paulinegalway, @RoisinGarvey and @VincentPMartin1 today as they brought the Solar Power Bill to the #Seanad. Easier and cheaper solar-power for public buildings and farm buildings. #RenewableEnergy    https://t.co/OzF8GBpxTm  https://t.co/vuzd5ifHdt",en,"['seanad', 'renewableenergy']",[],775409783465775104,775409783465775104,pippa_hackett,Pippa Hackett,2,02,https://twitter.com/pippa_hackett/status/1409619307663745024,['http://ow.ly/F0Sr50Fk0KN'],['https://pbs.twimg.com/media/E4_5SP0WQAcXMvK.jpg'],1,https://pbs.twimg.com/media/E4_5SP0WQAcXMvK.jpg,False,35,0,12,,farm bill,,,,,,,[],,,,
1,1409600491215020034,1409599463774208001,1624909920000.0,2021-06-29 01:22:00,+0530,,"Franklin D. Roosevelt signed two key bills this day in 1934. The Federal Farm Bankruptcy Act placed a moratorium on farm foreclosures, and the Federal Housing Administration (FHA)—designed to stimulate homebuilding—was created  https://t.co/guH3PaxuFz",en,[],[],20182089,20182089,WestWingReport,West Wing Reports,2,01,https://twitter.com/WestWingReport/status/1409600491215020034,[],['https://pbs.twimg.com/media/E4_oKbOXoBEkNYa.jpg'],1,https://pbs.twimg.com/media/E4_oKbOXoBEkNYa.jpg,False,13,1,5,,farm bill,,,,,,,[],,,,
2,1409547438814285838,1409547438814285838,1624897272000.0,2021-06-28 21:51:12,+0530,,"HB 95 (@SusanManchester @MaryLightbody), would allow income tax credits for beginning #farmers and established farmers who do business with them. The bill is a Key Vote for Farm Bureau and will be considered today.  https://t.co/cK8IwxSd1r",en,['farmers'],[],17480797,17480797,OhioFarmBureau,Ohio Farm Bureau,1,21,https://twitter.com/OhioFarmBureau/status/1409547438814285838,[],['https://pbs.twimg.com/media/E4-30oZXMAM5XcU.jpg'],1,https://pbs.twimg.com/media/E4-30oZXMAM5XcU.jpg,False,2,0,2,,farm bill,,,,,,,[],,,,
3,1409464180940365828,1409464180940365828,1624877421000.0,2021-06-28 16:20:21,+0530,,Farm groups applaud passage of bill to ease intergenerational farm transfers | National Newswatch  https://t.co/HjCZ1mPFFO,en,[],[],16161679,16161679,natnewswatch,National Newswatch,1,16,https://twitter.com/natnewswatch/status/1409464180940365828,['https://www.nationalnewswatch.com/2021/06/28/farm-groups-applaud-passage-of-bill-to-ease-intergenerational-farm-transfers/#.YNmpbFq6oG8.twitter'],[],0,,False,5,1,1,,farm bill,,,,,,,[],,,,
4,1409457597741035524,1409457597741035524,1624875852000.0,2021-06-28 15:54:12,+0530,,The Govt must undrstand that the 3 Farm Bills are NOT IN THE INTEREST of Farmers. #KisanMareSarkarSoye  https://t.co/7kptjQ7vs5,en,['kisanmaresarkarsoye'],[],1008266337888550912,1008266337888550912,iyctripura,Tripura Pradesh Youth Congress,1,15,https://twitter.com/iyctripura/status/1409457597741035524,[],['https://pbs.twimg.com/media/E49mNQGVkAAvwAK.jpg'],1,https://pbs.twimg.com/media/E49mNQGVkAAvwAK.jpg,False,10,0,11,,farm bill,,,,,,,[],,,,
5,1409420963347763203,1409420963347763203,1624867118000.0,2021-06-28 13:28:38,+0530,,Thousands of landless agricultural workers lively hood is also on the stack due to these black bills. They are openly coming in support of farmers protest against the new farm laws.   #KisanMareSarkarSoye  @IYC  https://t.co/jGTY7uV3zh,en,['kisanmaresarkarsoye'],[],895240700664532993,895240700664532993,GagaJagdev,Jagdev Gaga,1,13,https://twitter.com/GagaJagdev/status/1409420963347763203,[],['https://pbs.twimg.com/media/E49E39EVEAUp-lm.jpg'],1,https://pbs.twimg.com/media/E49E39EVEAUp-lm.jpg,False,54,1,49,,farm bill,,,,,,,[],,,,
6,1409414178859741184,1409414178859741184,1624865500000.0,2021-06-28 13:01:40,+0530,,Thousands of landless agricultural workers lively hood is also on the stack due to these black bills. They are openly coming in support of farmers protest against the new farm laws.   #KisanMareSarkarSoye  https://t.co/s2oWqobR6N,en,['kisanmaresarkarsoye'],[],3168378830,3168378830,IYCPunjab,Punjab Youth Congress,1,13,https://twitter.com/IYCPunjab/status/1409414178859741184,[],['https://pbs.twimg.com/media/E48-uZBVkAAEZfc.jpg'],1,https://pbs.twimg.com/media/E48-uZBVkAAEZfc.jpg,False,31,0,26,,farm bill,,,,,,,[],,,,
7,1409407828893130760,1409407828893130760,1624863986000.0,2021-06-28 12:36:26,+0530,,Thousands of landless agricultural workers lively hood is also on the stack due to these black bills. They are openly coming in support of farmers protest against the new farm laws.   #KisanMareSarkarSoye,en,['kisanmaresarkarsoye'],[],3447503719,3447503719,Haryana_YC,Haryana Youth Congress,1,12,https://twitter.com/Haryana_YC/status/1409407828893130760,[],[],0,,False,6,0,7,,farm bill,,,,,,,[],,,,
8,1409397574302195713,1409397574302195713,1624861541000.0,2021-06-28 11:55:41,+0530,,Thousands of landless agricultural workers lively hood is also on the stack due to these black bills. They are openly coming in support of farmers protest against the new farm laws.   #KisanMareSarkarSoye,en,['kisanmaresarkarsoye'],[],3221244734,3221244734,AP_pyc,Andhra Pradesh Youth Congress,1,11,https://twitter.com/AP_pyc/status/1409397574302195713,[],[],0,,False,13,1,4,,farm bill,,,,,,,[],,,,
9,1409397315064922112,1409397315064922112,1624861479000.0,2021-06-28 11:54:39,+0530,,"Leave your arrogance, understand the pain of the satyagrahi farmers and withdraw the anti agricultural farm bills.  -- Shri @RahulGandhi  https://t.co/l17ATfpzD6",en,[],[],998654223851106304,998654223851106304,SevadalDNH,Dadra and Nagar Haveli Congress Sevadal,1,11,https://twitter.com/SevadalDNH/status/1409397315064922112,[],['https://pbs.twimg.com/media/E48ufMjVcAEk9lF.jpg'],1,https://pbs.twimg.com/media/E48ufMjVcAEk9lF.jpg,False,4,0,5,,farm bill,,,,,,,[],,,,
