,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1419676428392566784,1419676428392566784,1627312211000.0,2021-07-26 20:40:11,+0530,,"Pegasus issue is critical and must be investigated. However, why did the opposition not unite for CAA/NRC, UAPA repeal, Reservation issues, Transbill, Farmers bill, LoveJihaad ordinance?  What were you'll waiting for?",en,[],[],236671951,236671951,UrbanShrink,urbanshrink,1,20,https://twitter.com/UrbanShrink/status/1419676428392566784,[],[],0,,False,15,1,5,https://twitter.com/Jairam_Ramesh/status/1419618287067951105,farmer bill,,,,,,,[],,,,
1,1419673874439020549,1419673874439020549,1627311602000.0,2021-07-26 20:30:02,+0530,,"Indianapolis TV debut 7/26/61 at 5 pm on WFBM's ""Frances Farmer Presents.'' How bad could Lewis Milestone's  obscure Broadway drama be? Opened 1/4/40 at the Brooklyn Strand on a double bill with Columbia's SCANDAL SHEET with Otto Kruger.  https://t.co/G4ADIibL4K",en,[],[],237335431,237335431,LouLumenick,Trapped by Television,1,20,https://twitter.com/LouLumenick/status/1419673874439020549,[],"['https://pbs.twimg.com/media/E7OLib9WYAQLWo9.jpg', 'https://pbs.twimg.com/media/E7OL0ewWYAsISa3.jpg']",1,https://pbs.twimg.com/media/E7OLib9WYAQLWo9.jpg,False,7,1,1,,farmer bill,,,,,,,[],,,,
2,1419659264100999170,1419659264100999170,1627308119000.0,2021-07-26 19:31:59,+0530,,"Didn't expect this out of Captain sahab. First supported farm bills, then mislead farmers against center govt.  Captain sahab you were known to be a rational politician, what went wrong sir ??  #ShameonCaptainAmrinder @BJP4India  https://t.co/T6bfP9iEwG",en,['shameoncaptainamrinder'],[],4001264052,4001264052,goelgauravbjp,Gaurav Goel,1,19,https://twitter.com/goelgauravbjp/status/1419659264100999170,[],['https://pbs.twimg.com/media/E7Okk5jVgAIMuj8.jpg'],1,https://pbs.twimg.com/media/E7Okk5jVgAIMuj8.jpg,False,112,4,66,,farmer bill,,,,,,,[],,,,
3,1419632160944709633,1419632160944709633,1627301657000.0,2021-07-26 17:44:17,+0530,,#LokSabha was adjourned for the day on Monday after passage of two bills without discussions amid relentless protests by Opposition members who raised slogans and showed placards on the #Pegasussnooping row and farmers' issues.    https://t.co/0Qu942Ng2U,en,"['loksabha', 'pegasussnooping']",[],256495314,256495314,firstpost,Firstpost,1,17,https://twitter.com/firstpost/status/1419632160944709633,['http://firstpost.com/politics/monsoon-session-of-parliament-ls-rs-disrupted-multiple-times-amid-din-opposition-over-pegasus-row-farm-laws-9837821.html'],[],0,,False,8,0,1,,farmer bill,,,,,,,[],,,,
4,1419622015137247232,1419622013182701572,1627299238000.0,2021-07-26 17:03:58,+0530,,"CONTEXT: After vetoing two similar legislative measures in 2019, Duterte finally signed the Coconut Farmers and Industry Trust Fund bill into law in February 2021.  #VERAfied #VFLiveFactCheck",en,"['verafied', 'vflivefactcheck']",[],25697250,25697250,verafiles,VERA Files,1,17,https://twitter.com/verafiles/status/1419622015137247232,[],[],0,,False,0,1,0,,farmer bill,,,,,,,[],,,,
5,1419613296542445577,1419613296542445577,1627297159000.0,2021-07-26 16:29:19,+0530,,.@ArvindKejriwal's first guarantee for Goans...  1️⃣ 300 units free Electricity 2️⃣ Old bills will be waived 3️⃣ No Powercuts! 24/7 supply 4️⃣ No bills for Farmers  #AAPvsBJPPowerDebate,en,['aapvsbjppowerdebate'],[],812539081,812539081,JoinAAP,Join AAP,1,16,https://twitter.com/JoinAAP/status/1419613296542445577,[],[],0,,False,57,4,51,,farmer bill,,,,,,,[],,,,
6,1419611600743456775,1419611600743456775,1627296755000.0,2021-07-26 16:22:35,+0530,,#LokSabha was adjourned for the day on Monday after passage of two bills without discussions amid relentless protests by #Opposition members who raised slogans and showed placards on the #Pegasus snooping row and #farmers' issue  https://t.co/Qr9b5sLGs7,en,"['loksabha', 'opposition', 'pegasus', 'farmers']",[],2590835076,2590835076,NH_India,National Herald,1,16,https://twitter.com/NH_India/status/1419611600743456775,['https://www.nationalheraldindia.com/national/lok-sabha-adjourned-after-passage-of-two-bills-amid-opposition-uproar-rajya-sabha-adjourned-till-5-pm'],[],0,,False,4,0,2,,farmer bill,,,,,,,[],,,,
7,1419607565718081542,1419607565718081542,1627295793000.0,2021-07-26 16:06:33,+0530,,"Congress neither opposed farm bills in Parliament, nor demanded holding back their enforcement. @RahulGandhi is busy with the tractor drama in Delhi, while cases are being registered against farmers in Cong-ruled Punjab. Height of hypocrisy: @charanjitsbrar7 #AntiFarmerActs  https://t.co/SfTR2dHodm",en,['antifarmeracts'],[],3186496375,3186496375,Akali_Dal_,Shiromani Akali Dal,1,16,https://twitter.com/Akali_Dal_/status/1419607565718081542,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1419606978905608195/pu/img/BnZ7ZmKJUtVXiYXj.jpg,False,45,12,16,,farmer bill,,,,,,,[],,,,
8,1419575293006647303,1419575293006647303,1627288098000.0,2021-07-26 13:58:18,+0530,,"ट्रैक्टर चलाकर संसद भवन पहुंचे राहुल गांधी, विपक्ष के हंगामे के बीच नहीं चल पाई सदन की कार्यवाही #RahulGandhi #Farmerbill #FarmersProtest  https://t.co/Sd4QLQ26aJ",hi,"['rahulgandhi', 'farmerbill', 'farmersprotest']",[],1149193552431210496,1149193552431210496,AsianetNewsHN,Asianetnews Hindi,1,13,https://twitter.com/AsianetNewsHN/status/1419575293006647303,[],[],1,https://pbs.twimg.com/media/E7NXr8zUUAMvB6Z.jpg,False,0,0,0,,farmer bill,,,,,,,[],,,,
9,1419555333463236609,1419555333463236609,1627283340000.0,2021-07-26 12:39:00,+0530,,Lets support our farmers and bring down the Anti Farmer Bill. #RahulGandhiwithFarmers,en,['rahulgandhiwithfarmers'],[],3221244734,3221244734,AP_pyc,Andhra Pradesh Youth Congress,1,12,https://twitter.com/AP_pyc/status/1419555333463236609,[],[],0,,False,15,3,7,,farmer bill,,,,,,,[],,,,
10,1419550390429708292,1419550390429708292,1627282161000.0,2021-07-26 12:19:21,+0530,,Lets support our farmers and bring down the Anti Farmer Bill. #RahulGandhiwithFarmers,en,['rahulgandhiwithfarmers'],[],2516190145,2516190145,TN_PYC,Tamil Nadu Youth Congress,1,12,https://twitter.com/TN_PYC/status/1419550390429708292,[],[],0,,False,24,1,8,,farmer bill,,,,,,,[],,,,
11,1419550382758383620,1419550382758383620,1627282159000.0,2021-07-26 12:19:19,+0530,,Lets support our farmers and bring down the Anti Farmer Bill. #RahulGandhiwithFarmers,en,['rahulgandhiwithfarmers'],[],4802092694,4802092694,IYCTelangana,IYC Telangana,1,12,https://twitter.com/IYCTelangana/status/1419550382758383620,[],[],0,,False,8,1,1,,farmer bill,,,,,,,[],,,,
12,1419550362558623747,1419550362558623747,1627282155000.0,2021-07-26 12:19:15,+0530,,Lets support our farmers and bring down the Anti Farmer Bill. #RahulGandhiwithFarmers,en,['rahulgandhiwithfarmers'],[],2780089428,2780089428,IYCKerala,IYC Kerala,1,12,https://twitter.com/IYCKerala/status/1419550362558623747,[],[],0,,False,2,0,2,,farmer bill,,,,,,,[],,,,
13,1419550353813479429,1419550353813479429,1627282152000.0,2021-07-26 12:19:12,+0530,,Lets support our farmers and bring down the Anti Farmer Bill. #RahulGandhiwithFarmers,en,['rahulgandhiwithfarmers'],[],757015154,757015154,IYCKarnataka,IYC Karnataka,1,12,https://twitter.com/IYCKarnataka/status/1419550353813479429,[],[],0,,False,33,0,13,,farmer bill,,,,,,,[],,,,
14,1419550345080950788,1419550345080950788,1627282150000.0,2021-07-26 12:19:10,+0530,,Lets support our farmers and bring down the Anti Farmer Bill. #RahulGandhiwithFarmers,en,['rahulgandhiwithfarmers'],[],3123593654,3123593654,IYCGoa,Goa Youth Congress,1,12,https://twitter.com/IYCGoa/status/1419550345080950788,[],[],0,,False,1,1,1,,farmer bill,,,,,,,[],,,,
15,1419549603335008256,1419549603335008256,1627281974000.0,2021-07-26 12:16:14,+0530,,"BJP Govt regime is no less than Dictatorship. By passing the bills , making amendments without consulting the farmers organizations and States, it is crushing the voice of farmers.  #RahulGandhiwithFarmers",en,['rahulgandhiwithfarmers'],[],2516190145,2516190145,TN_PYC,Tamil Nadu Youth Congress,1,12,https://twitter.com/TN_PYC/status/1419549603335008256,[],[],0,,False,11,0,5,,farmer bill,,,,,,,[],,,,
16,1419549590789902337,1419549590789902337,1627281971000.0,2021-07-26 12:16:11,+0530,,"BJP Govt regime is no less than Dictatorship. By passing the bills , making amendments without consulting the farmers organizations and States, it is crushing the voice of farmers.  #RahulGandhiwithFarmers",en,['rahulgandhiwithfarmers'],[],4802092694,4802092694,IYCTelangana,IYC Telangana,1,12,https://twitter.com/IYCTelangana/status/1419549590789902337,[],[],0,,False,2,0,1,,farmer bill,,,,,,,[],,,,
17,1419549563212337155,1419549563212337155,1627281964000.0,2021-07-26 12:16:04,+0530,,"BJP Govt regime is no less than Dictatorship. By passing the bills , making amendments without consulting the farmers organizations and States, it is crushing the voice of farmers.  #RahulGandhiwithFarmers",en,['rahulgandhiwithfarmers'],[],2780089428,2780089428,IYCKerala,IYC Kerala,1,12,https://twitter.com/IYCKerala/status/1419549563212337155,[],[],0,,False,6,0,6,,farmer bill,,,,,,,[],,,,
18,1419549543847251970,1419549543847251970,1627281959000.0,2021-07-26 12:15:59,+0530,,"BJP Govt regime is no less than Dictatorship. By passing the bills , making amendments without consulting the farmers organizations and States, it is crushing the voice of farmers.  #RahulGandhiwithFarmers",en,['rahulgandhiwithfarmers'],[],757015154,757015154,IYCKarnataka,IYC Karnataka,1,12,https://twitter.com/IYCKarnataka/status/1419549543847251970,[],[],0,,False,28,1,13,,farmer bill,,,,,,,[],,,,
19,1419549530551328778,1419549530551328778,1627281956000.0,2021-07-26 12:15:56,+0530,,"BJP Govt regime is no less than Dictatorship. By passing the bills , making amendments without consulting the farmers organizations and States, it is crushing the voice of farmers.  #RahulGandhiwithFarmers",en,['rahulgandhiwithfarmers'],[],3123593654,3123593654,IYCGoa,Goa Youth Congress,1,12,https://twitter.com/IYCGoa/status/1419549530551328778,[],[],0,,False,4,0,1,,farmer bill,,,,,,,[],,,,
