,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1354897547341357057,2021-01-29 02:32:02,"26 Jan 2021 - I participated in the Historic Tractor Parade  https://t.co/bjcqwKGyhe via @YouTube साज़िश का सच ये है, जो हमारा ख़ुद का अनुभव है. आप भी सच ही जानें, नैरटिव नहीं. उसके लिये ये विडीओ पूरा देखें.  #किसान_एकता_जिंदाबाद  #FarmersProstests","['किसान_एकता_जिंदाबाद', 'farmersprostests']",927769840693194752,AnumaVidisha,Wg Cdr Anuma Acharya (Retd),https://twitter.com/AnumaVidisha/status/1354897547341357057,['https://youtu.be/rV2fVU7DIhE'],91,36,9
1,1354896219001110530,2021-01-29 02:26:46,थोड़ी देर पहले #RakeshTikait ने @GaonConnection से एक्सक्लुसिव बात की। सुनिए उन्होंने आगे की रणनीति के बारे में क्या कहा? @AShukkla  @RakeshTikaitBKU @NareshTikait @BKU_KisanUnion @OfficialBKU #Ghazipur #ghazipurborder #FarmersProstests,"['rakeshtikait', 'ghazipur', 'ghazipurborder', 'farmersprostests']",516432874,DayaSagar95,Daya sagar,https://twitter.com/DayaSagar95/status/1354896219001110530,[],10,1,0
2,1354883435504930816,2021-01-29 01:35:58,From #SocialMedia  #RakeshTikait @RakeshTikaitBKU #ghazipurborder #Ghazipur #FarmersProstests  https://t.co/lDxwTQtCnm,"['socialmedia', 'rakeshtikait', 'ghazipurborder', 'ghazipur', 'farmersprostests']",516432874,DayaSagar95,Daya sagar,https://twitter.com/DayaSagar95/status/1354883435504930816,[],27,9,0
3,1354881510197714949,2021-01-29 01:28:19,सुबह का आलम... 😂👍. शुभ रात्री.   #RakeshTikait #FarmersProstests #Delhi  https://t.co/G0gdxaZ6NY,"['rakeshtikait', 'farmersprostests', 'delhi']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354881510197714949,[],1680,380,58
4,1354879664884355073,2021-01-29 01:20:59,#IndiaStandsWithFarmers 👍🇮🇳🙏  #RakeshTikait #FarmersProstests #Delhi,"['indiastandswithfarmers', 'rakeshtikait', 'farmersprostests', 'delhi']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354879664884355073,[],585,151,22
5,1354873383335251972,2021-01-29 00:56:01,#RakeshTikait जी की किस फोटो को आप अपनी DP पर लगाना चाहेंगे?  #FarmersProstests #FarmersBill2020 #Delhi  https://t.co/pJfDrORl29,"['rakeshtikait', 'farmersprostests', 'farmersbill2020', 'delhi']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354873383335251972,[],4315,932,248
6,1354869248582053891,2021-01-29 00:39:35,भारतीय किसान यूनियन के राष्ट्रीय प्रवक्ता राकेश टिकैत  @RakeshTikaitBKU  से अरविन्द शुक्ला  @AShukkla  की खास बात  #FarmersProstests #ghazipurborder #FarmerProtest  https://t.co/Cw9VaehZuH,"['farmersprostests', 'ghazipurborder', 'farmerprotest']",421701259,GaonConnection,GaonConnection,https://twitter.com/GaonConnection/status/1354869248582053891,[],447,171,21
7,1354869013013127169,2021-01-29 00:38:39,"जब रात है ऐसी मतवाली, फिर सुबह का आलम क्या होगा... ❤️.  #RepublicDay2021 #FarmersProstests #Delhi  https://t.co/kIKpQeAlxa","['republicday2021', 'farmersprostests', 'delhi']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354869013013127169,[],758,197,55
8,1354868793722322944,2021-01-29 00:37:47,Massive Jat mobilisation tonight all over Haryana and western UP.  Reminiscent of Rajiv Gandhi and #Tikait (senior) face-off. Trivia: BJP began getting a parliamentary foothold in UP after the Boat Club rally/sit in. Congress’s decline started after that. #FarmersProstests,"['tikait', 'farmersprostests']",143114327,TedhiLakeer,Nishtha Gautam,https://twitter.com/TedhiLakeer/status/1354868793722322944,[],81,14,5
9,1354867489843290119,2021-01-29 00:32:36,#FarmersProstests stay awake tonight... more n more Kisan vehicles reaching Ghazipur border... farmers from Ghaziabad n Modinagar already reached spot bypassing many police barricades in and around NCR region... @HartoshSinghBal @Aakar__Patel @rohini_sgh @dhruv_rathee,['farmersprostests'],53376441,shekharluthra,Chander Shekhar Luthra,https://twitter.com/shekharluthra/status/1354867489843290119,[],5,3,0
10,1354867017656848387,2021-01-29 00:30:43,भारतीय किसान यूनियन के राष्ट्रीय प्रवक्ता राकेश टिकैत @RakeshTikaitBKU से अरविन्द शुक्ला @AShukkla की खास बात  #FarmersProstests #ghazipurborder #FarmerProtest  https://t.co/8OnCCjco9j,"['farmersprostests', 'ghazipurborder', 'farmerprotest']",202703528,divendrasingh,Divendra Singh,https://twitter.com/divendrasingh/status/1354867017656848387,['https://m.facebook.com/story.php?story_fbid=458703565262110&id=358633294190312'],3,1,0
11,1354866617939714050,2021-01-29 00:29:08,भारतीय किसान यूनियन के राष्ट्रीय प्रवक्ता राकेश टिकैत @RakeshTikaitBKU से अरविन्द शुक्ला @AShukkla की खास बात  #FarmersProstests #ghazipurborder #FarmerProtest  https://t.co/5irlgYQ5Hj,"['farmersprostests', 'ghazipurborder', 'farmerprotest']",421701259,GaonConnection,GaonConnection,https://twitter.com/GaonConnection/status/1354866617939714050,['https://m.facebook.com/story.php?story_fbid=458703565262110&id=358633294190312'],78,12,3
12,1354866225080266753,2021-01-29 00:27:34,"किसानों की माँगों के समर्थन में 16 दलों की इस लिस्ट में देखिए कौन सा दल शामिल नहीं है ? वही असली सत्ता का दलाल है... एक #AAP, दूसरा कौन सा दल नहीं है ?  #FarmersProstests #FarmersBill2020 #Delhi","['aap', 'farmersprostests', 'farmersbill2020', 'delhi']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354866225080266753,[],465,169,61
13,1354866066518798336,2021-01-29 00:26:57,"Left to myself, I’d only be writing on comparative brilliance of SS21 couture collections of @Fendi @MaisonValentino @Prada and @armani.   लौट जाती है इधर को भी नज़र क्या कीजे... #FarmersProstests",['farmersprostests'],143114327,TedhiLakeer,Nishtha Gautam,https://twitter.com/TedhiLakeer/status/1354866066518798336,[],1,0,0
14,1354865800742543360,2021-01-29 00:25:53,"राकेश टिकैत के गांव से गाजीपुर बॉर्डर पहुंचे उनके गांव के समर्थक। सुबह तक और समर्थकों के आने की उम्मीद, भारतीय किसान यूनियन ने की थी अपील। #ghazipurborder #Ghazipur #RakeshTikait @RakeshTikaitBKU @BKU_KisanUnion @FarmersUP_ #KisanAndolan #FarmerProtest #FarmersProstests  https://t.co/Dm81pdsOcC","['ghazipurborder', 'ghazipur', 'rakeshtikait', 'kisanandolan', 'farmerprotest', 'farmersprostests']",421701259,GaonConnection,GaonConnection,https://twitter.com/GaonConnection/status/1354865800742543360,[],419,158,18
15,1354863430906208259,2021-01-29 00:16:28,"ऐ खाकनशीनों उठ बैठो, वह वक्त करीब आ पहुंचा है, जब तख्त गिराए जाएंगे, जब ताज उछाले जाएंगे।  आधी रात को ही किसानों की महापंचायत की तैयारी सुरु।   #मोदी_कायर_है #FarmersProstests #ghazipurborder  https://t.co/v8acaVIByi","['मोदी_कायर_है', 'farmersprostests', 'ghazipurborder']",101152134,Amitjanhit,Amit Mishra,https://twitter.com/Amitjanhit/status/1354863430906208259,[],113,56,1
16,1354862132748115970,2021-01-29 00:11:19,"अब टूट गिरेंगी जंजीरें, अब जिंदानों की खैर नहीं, जो दरिया झूम के उट्ठे हैं, तिनकों से न टाले जाएंगे।  Muzaffarnagar से किसान #ghazipurborder पहुचने लगे है।   #मोदी_कायर_है #FarmersProstests  https://t.co/5oJMx9pHnF","['ghazipurborder', 'मोदी_कायर_है', 'farmersprostests']",101152134,Amitjanhit,Amit Mishra,https://twitter.com/Amitjanhit/status/1354862132748115970,[],62,29,3
17,1354861148126892033,2021-01-29 00:07:24,#GodiMedia की सारी साजिशें हुईं एक बार फिर नाकाम.. दिन भर किया था बदनाम. #RakeshTikait जिंदाबाद #FarmersProstests @RahulGandhi,"['godimedia', 'rakeshtikait', 'farmersprostests']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354861148126892033,[],1853,547,77
18,1354860150834688001,2021-01-29 00:03:26,Muzaffarnagar से किसान #ghazipurborder पहुचने लगे है।   #मोदी_कायर_है #FarmersProstests  https://t.co/5oJMx9pHnF,"['ghazipurborder', 'मोदी_कायर_है', 'farmersprostests']",101152134,Amitjanhit,Amit Mishra,https://twitter.com/Amitjanhit/status/1354860150834688001,[],100,62,0
19,1354859875902210050,2021-01-29 00:02:21,A quick look at the #Jat buildup en route to #Delhi. #Farmer agitation lives to fight another day. #FarmerProtest #FarmersProstests  https://t.co/IWiiCMleip,"['jat', 'delhi', 'farmer', 'farmerprotest', 'farmersprostests']",56992330,iyerkavi,Kavitha Iyer,https://twitter.com/iyerkavi/status/1354859875902210050,[],15,6,1
20,1354859749158711300,2021-01-29 00:01:50,गांव सिसौली से 20-25 हज़ार लोग #दिल्ली के लिए रवाना हुए हैं। यह आंदोलन अभी ख़त्म नहीं हुआ है। राकेश टिकैत ने माहौल पलट दिया। पुलिस प्रशासन पीछे हटा- गोदी मीडिया में भारी निराशा का माहौल.  इसी को कहते हैं जब आपकी नीयत साफ़ हो तो ईश्वर साथ देता है। #RakeshTikait #FarmersProstests  https://t.co/WvJix3mO6r,"['दिल्ली', 'rakeshtikait', 'farmersprostests']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354859749158711300,[],1202,437,41
21,1354858821164830725,2021-01-28 23:58:09,"जिस तरह नेशनल TV ने कायर मोदी के लिए एजेंडा चलाया है, बेहद शर्मनाक है, ये रोटी के लिए तरसेंगे...  #FarmersProstests #ghazipurborder  #राकेश_टिकैत_किसानों_की_आवाज_है   #मोदी_कायर_है @RakeshTikaitBKU","['farmersprostests', 'ghazipurborder', 'राकेश_टिकैत_किसानों_की_आवाज_है', 'मोदी_कायर_है']",1841351484,AAPVed,Ved | وید پرکاش,https://twitter.com/AAPVed/status/1354858821164830725,[],4,2,0
22,1354858400836767744,2021-01-28 23:56:29,बाज़ी एक बार फिर पलट गई... गेंद एक बार फिर किसानों के पाले में.. 👍. #RepealFarmLaws #RakeshTikait #FarmersProstests #Delhi #RahulGandhi,"['repealfarmlaws', 'rakeshtikait', 'farmersprostests', 'delhi', 'rahulgandhi']",109930762,LambaAlka,Alka Lamba,https://twitter.com/LambaAlka/status/1354858400836767744,[],1144,309,48
23,1354858023164866564,2021-01-28 23:54:59,R-Day violence: UAPA slapped on rioters; Special Cell ACP Lalit Mohan Negi to probe Khalistani angle  @abhayparashar #ghazipurborder #tractorParade #FarmersProstests   https://t.co/JIaMA4lSfi,"['ghazipurborder', 'tractorparade', 'farmersprostests']",34245009,indiatvnews,India TV,https://twitter.com/indiatvnews/status/1354858023164866564,['https://www.indiatvnews.com/news/india/uapa-against-perpetrators-of-republic-day-violence-latest-news-681120'],98,14,5
24,1354855570319101955,2021-01-28 23:45:14,[News Alert] Centre extends deployment period of 4 companies of Rapid Action Force (RAF) till Feb 4 to maintain law and order situation in Ghaziabad in view of #FarmersProstests. Their deployment was till Jan 28.  https://t.co/k7nEYl0J0H,['farmersprostests'],720137253591252993,AsianetNewsEN,Asianet Newsable,https://twitter.com/AsianetNewsEN/status/1354855570319101955,[],34,2,0
