,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1408152497978429440,2021-06-25 01:28:12,संयुक्त किसान मोर्चा ने कहा- आंदोलन के सात महीने पूरे होने पर बड़ी संख्या में दिल्ली कूच करेंगे किसान  https://t.co/cTqwwiyCLQ  #SKM #Sanyuktkisanmorcha #Delhi #farmersprotest #farmersmovement #farmersagitation #newagriculturelaw #punjabkesari #punj  https://t.co/XDO5ewDUMY,"['skm', 'sanyuktkisanmorcha', 'delhi', 'farmersprotest', 'farmersmovement', 'farmersagitation', 'newagriculturelaw', 'punjabkesari', 'punj']",80304808,punjabkesari,Punjab Kesari,https://twitter.com/punjabkesari/status/1408152497978429440,['https://m.punjabkesari.in/national/news/skm-said--farmers-will-travel-to-delhi-in-large-numbers-1407949?utm_source=twitterbot&utm_medium=social'],4,2,0
1,1408123580273991683,2021-06-24 23:33:17,Pleasure was all mine. Thank you for adding to my knowledge of the #FarmersProtest &amp; for sharing your youthful vision of the future.,['farmersprotest'],1401726968,ambkcsingh,K. C. Singh,https://twitter.com/ambkcsingh/status/1408123580273991683,[],93,10,2
2,1408119254310739969,2021-06-24 23:16:06,#Breaking: Abrogation of Article 370 in #Kashmir has Caused Problems to the Farmers: Rakesh Tikait  #FarmersProtest,"['breaking', 'kashmir', 'farmersprotest']",381891557,eOrganiser,Organiser Weekly,https://twitter.com/eOrganiser/status/1408119254310739969,[],332,55,30
3,1408094981185703940,2021-06-24 21:39:39,"!! 26 जून कृषि को बचाओ दिवस !! किसान आंदोलन की अगुवाई कर रहे 40 किसान संघों के सामूहिक संगठन ने कहा कि पूरे देश में 26 जून को 'कृषि बचाओ, लोकतंत्र बचाओ दिवस' के रूप में मनाने की तैयारी चल रही है. #FarmersProtest  #Farmers @RakeshTikaitBKU @BhagwantMann   @dineshgurjar04","['farmersprotest', 'farmers']",1321358231369703424,mediamanthan_,Media Manthan Hindi,https://twitter.com/mediamanthan_/status/1408094981185703940,[],5,0,0
4,1408093690178854913,2021-06-24 21:34:31,The Government had said resolution of farmers protest was one phone call away.  Make that call Mr Prime Minister. Let the farmers return to farming in national interest and contribute to economic revival. #FarmersProtest,['farmersprotest'],78681454,KotaNeelima,Kota Neelima కోట నీలిమ,https://twitter.com/KotaNeelima/status/1408093690178854913,[],155,50,2
5,1408093498943758336,2021-06-24 21:33:45,"किसान आंदोलन की अगुवाई कर रहे 40 किसान संघों के सामूहिक संगठन ने कहा कि पूरे देश में 26 जून को 'कृषि बचाओ, लोकतंत्र बचाओ दिवस' के रूप में मनाने की तैयारी चल रही है.  #FarmersProtest  #Farmers    https://t.co/c26E2qOAUd","['farmersprotest', 'farmers']",39240673,ABPNews,ABP News,https://twitter.com/ABPNews/status/1408093498943758336,['https://www.abplive.com/news/india/samyukra-kisan-morcha-saya-after-completion-of-seven-months-of-protest-large-number-of-famers-will-come-on-delhi-borders-1931551'],148,15,11
6,1408093308514041857,2021-06-24 21:33:00,"आपातकाल के 46 वर्ष पूरे होने और किसान आंदोलन के 7 माह पूरे होने पर 26 जून को देशभर में ""कृषि बचाओ लोकतंत्र बचाओ दिवस"" मनाया जा रहा है।  इस कार्यक्रम के बारे में प्रमुख किसान नेताओं के विचार सुनिए |  Time: 11AM | 25 June  ▶️ Watch Live:   https://t.co/YZRDnJuqId  #FarmersProtest  https://t.co/OZCUYC2Udm",['farmersprotest'],3132907921,swaraj_abhiyan,Swaraj Abhiyan,https://twitter.com/swaraj_abhiyan/status/1408093308514041857,['https://www.facebook.com/aikscc/'],7,3,0
7,1408092966254563329,2021-06-24 21:31:38,"आपातकाल के 46 वर्ष पूरे होने और किसान आंदोलन के 7 माह पूरे होने पर 26 जून को देशभर में ""कृषि बचाओ लोकतंत्र बचाओ दिवस"" मनाया जा रहा है।  इस कार्यक्रम के बारे में प्रमुख किसान नेताओं के विचार सुनिए |  Time: 11AM | 25 June  ▶️ Watch Live:   https://t.co/qwJ4Mgywjv  #FarmersProtest  https://t.co/5bXCZNakhO",['farmersprotest'],782439160388972544,_SwarajIndia,Swaraj India,https://twitter.com/_SwarajIndia/status/1408092966254563329,['https://www.facebook.com/aikscc/'],15,5,1
8,1408088154154815490,2021-06-24 21:12:31,किसान आंदोलन के 7 महीने पूरे होने पर किसानों ने बनाया ये बड़ा प्लान  https://t.co/iWepTVuSYY #FarmersProtest #farmlaws,"['farmersprotest', 'farmlaws']",706820958741356544,IndiaTVHindi,India TV Hindi,https://twitter.com/IndiaTVHindi/status/1408088154154815490,['https://www.indiatv.in/india/national-farm-laws-protesters-at-delhi-borders-to-mark-7-months-of-agitation-on-jun-26-798116'],12,2,0
9,1408085269878743041,2021-06-24 21:01:03,Farmers Protest: Protesting Farmers Show Black Flags to Union Minister Som Parkash in Hoshiarpur  #FarmersProtest #Farmers #Hoshiarpur @SomParkashBJP   https://t.co/YnwXkL2OZe,"['farmersprotest', 'farmers', 'hoshiarpur']",828841083257778176,latestly,LatestLY,https://twitter.com/latestly/status/1408085269878743041,['https://www.latestly.com/agency-news/india-news-agri-laws-protesting-farmers-show-black-flags-to-union-minister-in-hoshiarpur-2580963.html'],3,7,0
