2021-02-08 |-| 1358804159860908038 |-| 1231547812648800256 |-| ShyamBanerjee13 |-|  |-|  |-|  |-| @khotikarokmodi #BJPAgainstFarmers  #ModiMadeDisaster #Bjp_गुण्डागर्दी_बन्द_करो  #ModiAgainstFarmers @ModirKirti #FarmersProstests  বাংলার মমতার কৃষক বন্ধু _প্রধানমন্ত্রী কিষান দেশেরমানুষ দেখুন বুঝুন   কোথায় পার্থক্যদেখুন_বাংলারমমতা যাআজচিন্তা করেন-মোদীসেটা২মাসবাদেকরে বা নকলকরে  https://t.co/wjMFV3GRYv |-| https://twitter.com/ShyamBanerjee13/status/1358804159860908038
2021-02-08 |-| 1358803896160800770 |-| 985088591264133121 |-| Jaspree35688355 |-|  |-|  |-|  |-| ਸਾਡਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਗਧਾ ਹੈ?  @PMOIndia #FarmersProstest #ModiGlobalDisaster #ModiAgainstFarmers |-| https://twitter.com/Jaspree35688355/status/1358803896160800770
2021-02-08 |-| 1358803698906853378 |-| 1026034308757250048 |-| JoonSheetal |-|  |-|  |-|  |-| Opposition: Do your job Modi: Vahi to kar raha hu, yahi to job hai, Confidence se jhooth bolo, mehnge kapde pehno, get up lo, script ratto. Isi ke liye to hire hua hun. Appreciate my efforts! #ModiGlobalDisaster #Modiinrajyasabha #ModiSpeech #ModiAgainstFarmers #FarmersProstest |-| https://twitter.com/JoonSheetal/status/1358803698906853378
2021-02-08 |-| 1358803608842555393 |-| 1314160957644562432 |-| ParmjeetSinghD2 |-|  |-|  |-|  |-| #ReleaseDetainedFarmers #ReleaseNavdeepkaur #ReleaseOurFarmers #FarmersStandingFirm #FarmersAreIndia #FarmersProtestDelhi2020 #FarmersProtests #takebackfarmlaws2020 #KisanAandolan #kisanprotest #GodiMediaKisaanVirodhi #digitalkisanmorcha #ModiAgainstFarmers #ModiSellingIndia |-| https://twitter.com/ParmjeetSinghD2/status/1358803608842555393
2021-02-08 |-| 1358803087071186945 |-| 2856197816 |-| diyashivpal |-|  |-|  |-|  |-| झूठा था,झूठा है और झूठा ऐ रवेगा   #ModiAgainstFarmers रेल सरकारी था, सरकारी है और सरकारी रहेगा।। #ModiAgainstFarmers #FarmersProtest 🙏🙏🙏  #FarmersProtests  @HansrajMeena  @PMOIndia @anjanaomkashyap  @ReallySwara @taapsee @priyankagandhi |-| https://twitter.com/diyashivpal/status/1358803087071186945
2021-02-08 |-| 1358799305021136901 |-| 1241405490023686144 |-| sunilgautambudh |-|  |-|  |-|  |-| जो खुद भाषणजीवी है ! झूठमूठ का भाषण देकर राजा बना !  दुसरो को परजीवी बता रहा है ! आंदोलनकारियों का मज़ाक उड़ा रहा है ! शर्म आनी चाहिए ! #ModiAgainstFarmers @TufaniShilpa  @DevprakasMeena |-| https://twitter.com/sunilgautambudh/status/1358799305021136901
2021-02-08 |-| 1358799237056659456 |-| 1333069039384489987 |-| KaurP47937287 |-|  |-|  |-|  |-| 😔 #FarmersProtest #ModiGlobalDisaster #ModiAgainstFarmers #ModiWhereAreMissingFarmers |-| https://twitter.com/KaurP47937287/status/1358799237056659456
2021-02-08 |-| 1358798113754861568 |-| 1311878793557020672 |-| gosalp2 |-|  |-|  |-|  |-| #FarmersProtests #FarmersStandingFirm #ModiGlobalDisaster #modiplaningfarmergenocide #KissanEktaJindabad #ReleaseNodeepKaur #ModiAgainstFarmers #RakeshTikait #Tractor2Twitter  https://t.co/SIJ29ymAQc |-| https://twitter.com/gosalp2/status/1358798113754861568
2021-02-08 |-| 1358797222687559683 |-| 949861226208575488 |-| PrinceKhehra8 |-|  |-|  |-|  |-| #ModiAgainstFarmers |-| https://twitter.com/PrinceKhehra8/status/1358797222687559683
2021-02-08 |-| 1358796934178242560 |-| 1275034526796767232 |-| rishraj11 |-|  |-|  |-|  |-| Nhi koi nhi krega #ModiAgainstFarmers |-| https://twitter.com/rishraj11/status/1358796934178242560
2021-02-08 |-| 1358796641176678400 |-| 1333016024996741124 |-| JSaroae |-|  |-|  |-|  |-| 56 ਇੰਚ ਦੀ ਛਾਤੀ ਆਲੇ ... ਹੁਣ ਟਵਿੱਟਰ ਆਲੀ ਚਿੜੀ 🐦ਤੋਂ ਈ ਡਰੀ ਜਾਂਦੇ ਆ  🤣🤣 #ReleaseNodeepKaur #FreeNodeepKaur #ModiWhereAreMissingFarmers #farmarprotest #IStandWithFarmers #ModiAgainstFarmers #BJPdestroysDemocracy #BJPGoonsAttackingFarmers #BycottBollywood #bycootbjp |-| https://twitter.com/JSaroae/status/1358796641176678400
