,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1372167460242087941,1372167460242087941,1615985190000.0,2021-03-17 18:16:30,+0530,,कुत्रं मेलं तरी देशातले नेते दु:ख व्यक्त करतात मात्र २५० शेतकऱ्यांचा मृत्यू झाल्यानंतरही…; राज्यपालांचं भावनिक वक्तव्य. #FarmersProstests #SatyaPalMalik    https://t.co/SFgWoem2IO &lt; येथे वाचा सविस्तर वृत्त  https://t.co/Wt7753DlYc,mr,"['farmersprostests', 'satyapalmalik']",[],491986148,491986148,LoksattaLive,LoksattaLive,3,18,https://twitter.com/LoksattaLive/status/1372167460242087941,['https://wp.me/p6Veyp-aajw'],['https://pbs.twimg.com/media/Ewrq2fDVEAMdegi.jpg'],1,https://pbs.twimg.com/media/Ewrq2fDVEAMdegi.jpg,False,113,1,7,,#farmersprostests,,,,,,,[],,,,
