,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1465040547156955142,2021-11-29 01:01:00,"🌱We are improving the partnership between agriculture and society, and between Europe and its farmers. The #EPlenary adopted the reform of Common Agricultural Policy #CAP.  It will keep our food affordable &amp; protect millions of family farms all over Europe.  Watch👇  https://t.co/cf8ZEvIgrV","['eplenary', 'cap']",53347647,EPPGroup,EPP Group,https://twitter.com/EPPGroup/status/1465040547156955142,[],7,1,0
1,1464896857818034178,2021-11-28 15:30:02,"'It's not just a political or ideological battle. Ultimately it's about our farmers. It's about security of supply', says @peter_jahr about the new #CAP reform.  🚜With this #reform we are switching to a delivery model.  🍅Support for a new farm policy is support for local food.  https://t.co/mEpk45KRaP","['cap', 'reform']",53347647,EPPGroup,EPP Group,https://twitter.com/EPPGroup/status/1464896857818034178,[],1,0,0
2,1464889552540213254,2021-11-28 15:01:00,"🌱We are improving the partnership between agriculture and society, and between Europe and its farmers.  The #EPlenary adopted the reform of Common Agricultural Policy #CAP.  It will keep our food affordable &amp; protect millions of family farms all over Europe.  Watch👇  https://t.co/i1Eq90vtor","['eplenary', 'cap']",53347647,EPPGroup,EPP Group,https://twitter.com/EPPGroup/status/1464889552540213254,[],0,0,0
0,1465062949337268225,2021-11-29 02:30:01,किसान आंदोलन: ‘ज़िंदा किसानों की बात न सुनने वाली सरकार मरे किसानों की बात क्या सुनेगी’   #किसानआंदोलन #कृषिकानून #FarmersProtest #FarmLaws   https://t.co/xQ9juqsCbS,"['किसानआंदोलन', 'कृषिकानून', 'farmersprotest', 'farmlaws']",817340591046414336,thewirehindi,द वायर हिंदी,https://twitter.com/thewirehindi/status/1465062949337268225,['http://thewirehindi.com/194777/farm-laws-if-it-werent-for-the-bills-and-the-protest-my-family-would-have-been-together/'],163,27,0
1,1465030240896368642,2021-11-29 00:20:03,सरकार MSP पर क़ानून बनाए नहीं तो 26जनवरी दूर नहीं  : राकेश टिकैत #FarmersProtest  https://t.co/eUogP8ztPc,['farmersprotest'],76273145,choudhryrahul,Rahul Choudhry,https://twitter.com/choudhryrahul/status/1465030240896368642,[],5,0,0
2,1465026765533810689,2021-11-29 00:06:14,#Parliamentary #FarmersProtest #FarmLawsRepealed #FarmLaws  பரபரப்பான அரசியல் சூழலில் நாடாளுமன்ற கூட்டத்தொடர் இன்று ஆரம்பம்: முதல் நாளிலேயே வேளாண் சட்டங்கள் ரத்து மசோதா தாக்கலாகிறது; அரசுக்கு கடும் நெருக்கடி தர எதிர்க்கட்சிகள் திட்டம்    https://t.co/VtMW3pK8MR,"['parliamentary', 'farmersprotest', 'farmlawsrepealed', 'farmlaws']",107337499,DinakaranNews,Dinakaran,https://twitter.com/DinakaranNews/status/1465026765533810689,['https://www.dinakaran.com/news_detail.asp?Nid=723323'],9,0,0
3,1465015285002342401,2021-11-28 23:20:37,विरोध प्रदर्शन कर रहे किसानों की घर वापसी हो सकती है ? पढ़िए सबसे बड़ी खबर   #FarmersProtest #SinghuBorder @shivank_8mishra    https://t.co/JB6hPeesaX,"['farmersprotest', 'singhuborder']",461841349,ZeeNews,Zee News,https://twitter.com/ZeeNews/status/1465015285002342401,['https://zeenews.india.com/hindi/india/farmers-can-announce-withdrawal-of-agitation-emergency-meeting-call-at-singhu-border/1036956'],123,7,9
4,1465013420558675968,2021-11-28 23:13:12,सही कहा- गुंडागर्दी नहीं चलेगी!! लेकिन किसकी?? @RakeshTikaitBKU साहब!#FarmersProtest #BJP,"['farmersprotest', 'bjp']",565075873,jitendesharma,Jitender Sharma🇮🇳,https://twitter.com/jitendesharma/status/1465013420558675968,[],7,1,2
5,1464999070464757761,2021-11-28 22:16:11,"Republic day not far, tractors and farmers ready for protest: Rakesh Tikait on MSP law  #TV9News #FarmersProtest  https://t.co/BK8v0OIM9h","['tv9news', 'farmersprotest']",346406417,tv9gujarati,Tv9 Gujarati,https://twitter.com/tv9gujarati/status/1464999070464757761,[],4,0,0
6,1464992480525312005,2021-11-28 21:50:00,"#OutlookMagazine: I Protest, Therefore I Am  #FarmLaws repeal has given new life to idea of protest in #India  Dissent is less about material gains than the intangibles they leave us with, writes Apoorvanand  #FarmersProtest   https://t.co/cb91Gfey0g","['outlookmagazine', 'farmlaws', 'india', 'farmersprotest']",22763833,Outlookindia,Outlook Magazine,https://twitter.com/Outlookindia/status/1464992480525312005,['https://www.outlookindia.com/magazine/story/india-news-farm-law-repeal-has-given-new-life-to-idea-of-protest-in-india/305220'],1,1,0
7,1464990587652751362,2021-11-28 21:42:28,"The Farm Laws Repeal Bill, 2021, which is the first item on Lok Sabha’s legislative business on Day 1 of the Winter Session, will also be moved in Rajya Sabha on the same day. .@timesofindia #FarmLaws #FarmersProtest","['farmlaws', 'farmersprotest']",3659487673,SwatiMathurTOI,Swati Mathur,https://twitter.com/SwatiMathurTOI/status/1464990587652751362,[],3,3,1
8,1464989963976544256,2021-11-28 21:40:00,"#OutlookMagazine: Blood, Sweat &amp; Tears  Here's a brief history of mass movements in #India and the impact they had on politics and people.  #FarmersProtest #AnnaHazaare #LokpalBill #CAANRCprotests    https://t.co/DZXW6zG9J8","['outlookmagazine', 'india', 'farmersprotest', 'annahazaare', 'lokpalbill', 'caanrcprotests']",22763833,Outlookindia,Outlook Magazine,https://twitter.com/Outlookindia/status/1464989963976544256,['https://www.outlookindia.com/magazine/story/india-news-hum-dekhenge-times-when-india-protested/305219'],4,0,0
9,1464989573159665664,2021-11-28 21:38:27,ਨਹੀਂ ਮੰਨੀਆਂ ਮੰਗਾਂ ਤਾਂ 26 ਜਨਵਰੀ ਦੂਰ ਨਹੀਂ- ਰਾਕੇਸ਼ ਟਿਕੈਤ   @RakeshTikaitBKU | @OfficialBKU  #FarmersProtest | #Farmers  https://t.co/SSpaNztgNA,"['farmersprotest', 'farmers']",2529715724,ZeePunjabHH,Zee PHH,https://twitter.com/ZeePunjabHH/status/1464989573159665664,[],1,1,0
10,1464988179639898116,2021-11-28 21:32:54,"#OutlookMagazine: Roses Among Thorns  Every act of dissent is an art. Of pain and pathos. Of hope and new dawn. It’s their story. It’s everyone’s story, writes @chinkis   #FarmersProtest #FarmLaws #protests #CAANRCprotests    https://t.co/mp8KRQOvWE","['outlookmagazine', 'farmersprotest', 'farmlaws', 'protests', 'caanrcprotests']",22763833,Outlookindia,Outlook Magazine,https://twitter.com/Outlookindia/status/1464988179639898116,['https://www.outlookindia.com/magazine/story/india-news-roses-among-thorns-the-many-solidarities-of-diverse-protests/305218'],1,0,0
11,1464987665808257030,2021-11-28 21:30:52,WATCH | राकेश टिकैत का समंदर वाला दांव !  @Sheerin_sherry @rajeshtripath1   https://t.co/smwhXUzF4C   #RakeshTikait #Mumbai #FarmersProtest #FarmLaws  https://t.co/CE4rMTbar7,"['rakeshtikait', 'mumbai', 'farmersprotest', 'farmlaws']",39240673,ABPNews,ABP News,https://twitter.com/ABPNews/status/1464987665808257030,['http://abplive.com/live-tv'],41,6,7
12,1464982734397317125,2021-11-28 21:11:16,"జనవరి 26న 4 లక్షల ట్రాక్టర్లు, రైతులతో ర్యాలీ, కేంద్రం కనీస మద్దతు ధర చట్టం తీసుకురావాల్సిందే.. లేకపోతే ఆందోళన కొనసాగిస్తాం-రాకేష్‌ టికాయత్  #FarmersProtest #RakeshTikait #Farmers","['farmersprotest', 'rakeshtikait', 'farmers']",4760767394,NTVJustIn,NTV Breaking News,https://twitter.com/NTVJustIn/status/1464982734397317125,[],144,15,1
13,1464981779920539649,2021-11-28 21:07:29,#टिकैत_की_असलियत   राकेश टिकैत की कुंडली.. किसानी या सियासी? #WhoIsTikait #FarmersProtest  Join me in my Space!  https://t.co/5ab8vMBk8b,"['टिकैत_की_असलियत', 'whoistikait', 'farmersprotest']",3989159413,Zee_Hindustan,ZEE HINDUSTAN,https://twitter.com/Zee_Hindustan/status/1464981779920539649,['https://twitter.com/i/spaces/1yNGaYyogQrGj'],353,81,34
14,1464979897722581001,2021-11-28 21:00:00,किसान आंदोलन: ‘ज़िंदा किसानों की बात न सुनने वाली सरकार मरे किसानों की बात क्या सुनेगी’  #किसानआंदोलन #कृषिकानून #FarmersProtest #FarmLaws   https://t.co/xQ9juqKdAs,"['किसानआंदोलन', 'कृषिकानून', 'farmersprotest', 'farmlaws']",817340591046414336,thewirehindi,द वायर हिंदी,https://twitter.com/thewirehindi/status/1464979897722581001,['http://thewirehindi.com/194777/farm-laws-if-it-werent-for-the-bills-and-the-protest-my-family-would-have-been-together/'],221,44,9
15,1464979198385086469,2021-11-28 20:57:13,"मृतक किसानों की अस्थियां बहाते नजर आए Rakesh Tikait, अरब सागर में मृतक किसानों की बहाई अस्थियां  #RakeshTikait #KisanAndolan #FarmersProtest  https://t.co/khGMeFgoao","['rakeshtikait', 'kisanandolan', 'farmersprotest']",3989159413,Zee_Hindustan,ZEE HINDUSTAN,https://twitter.com/Zee_Hindustan/status/1464979198385086469,[],7,3,8
16,1464978690345889796,2021-11-28 20:55:12,"Rakesh Tikait की केंद्र सरकार को खुली धमकी. टिकैत का कहना है की '26 जनवरी दूर नहीं, ये आंदोलन लम्बा चलेगा और अब कुर्बानियां होंगी और सरकार याद रखे हमारे 4 लाख ट्रैक्टर दिल्ली में ही हैं'  #RakeshTikait #FarmersProtest #26January  https://t.co/Rq2sLVxSPJ","['rakeshtikait', 'farmersprotest', '26january']",3989159413,Zee_Hindustan,ZEE HINDUSTAN,https://twitter.com/Zee_Hindustan/status/1464978690345889796,[],28,5,15
17,1464975883945472006,2021-11-28 20:44:03,#StubbleBurning: Union Agriculture Minister Narendra Singh Tomar on Saturday said the Centre has decided to accept farmers’ demand of decriminalising stubble burning.   @nstomar  #farmersprotest #msp #stubbleburning  https://t.co/PPT3rCuNQw,"['stubbleburning', 'farmersprotest', 'msp', 'stubbleburning']",2264849412,LogicalIndians,The Logical Indian,https://twitter.com/LogicalIndians/status/1464975883945472006,[],5,1,5
18,1464972739156975617,2021-11-28 20:31:33,#FarmersProtest  #WhoIsTikait #टिकैत_की_असलियत   https://t.co/ojLKYPqVEt,"['farmersprotest', 'whoistikait', 'टिकैत_की_असलियत']",3989159413,Zee_Hindustan,ZEE HINDUSTAN,https://twitter.com/Zee_Hindustan/status/1464972739156975617,['https://twitter.com/i/spaces/1djGXPzBooVGZ'],24,6,0
