,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1423055339927257088,2021-08-05 04:26:46,"Here are just some of the #WV priorities I secured in the three appropriations bills; Agriculture, Energy and Water, and Military Construction and Veterans Affairs. I will continue to work to ensure #WV priorities get the funding &amp; support they deserve.  https://t.co/8cTo18yF11  https://t.co/kZObQH0ahj","['wv', 'wv']",234374703,Sen_JoeManchin,Senator Joe Manchin,https://twitter.com/Sen_JoeManchin/status/1423055339927257088,['https://sen.gov/M903'],24,7,28
1,1423001119731634177,2021-08-05 00:51:19,The reckless tax and spending spree proposed by the White House leaves hardworking #Arkansas #agriculture producers to foot the bill. It would be devastating for family farmers and ranchers.  https://t.co/Rheztlluiw,"['arkansas', 'agriculture']",5558312,JohnBoozman,Senator John Boozman,https://twitter.com/JohnBoozman/status/1423001119731634177,[],21,7,35
2,1422927666563457030,2021-08-04 19:59:27,"Senate Appropriations Committee has voted to approve the energy and water, agriculture, and military construction-veterans affairs bills and will discuss them. Vote on each was 25 to 5 because conservatives object to no overall spending figure, info on defense-non defense parity.",[],164045545,hagstromreport,Jerry Hagstrom,https://twitter.com/hagstromreport/status/1422927666563457030,[],1,1,0
3,1422925579280605186,2021-08-04 19:51:09,"Busy morning of committee business here on Capitol Hill.   Appropriations Committee markup of several bills, including energy &amp; water, agriculture, military construction, &amp; VA.   @SenateForeign will also vote to sustain or repeal the '91 &amp; '02 AUMFs.  https://t.co/N3JG5a0Ytj",[],1346873610875654147,SenatorHagerty,Senator Bill Hagerty,https://twitter.com/SenatorHagerty/status/1422925579280605186,[],8,4,3
4,1422887768980549635,2021-08-04 17:20:54,"Tamil Nadu govt to introduce a bill in the upcoming assembly session providing 7.5% quota for govt school students in professional courses such as engineering, fisheries, agriculture, law etc.    Decision taken based on the recommendations of the Retd Justice Murugesan committee.",[],2918539369,Shilpa1308,Shilpa,https://twitter.com/Shilpa1308/status/1422887768980549635,[],306,63,1
5,1422884192241790979,2021-08-04 17:06:41,"Senate Appropriations Cmte today marks up its first three federal spending bills for fiscal year 2022: Agriculture, Energy and Water, and Military Construction-VA. All three were included in a 7-bill minibus spending package that passed the House last month along party lines.",[],317980134,CraigCaplan,Craig Caplan,https://twitter.com/CraigCaplan/status/1422884192241790979,[],5,3,0
6,1422849703461326851,2021-08-04 14:49:39,"The Bill also seeks to prohibit the transportation of cattle to other States, which has led to fears that it will affect #cattle supply to the neighbouring #Christian-majority States for consumption, #agriculture and #dairy farming.    https://t.co/2iqJarAGMx","['cattle', 'christian', 'agriculture', 'dairy']",53000919,frontline_india,Frontline,https://twitter.com/frontline_india/status/1422849703461326851,['https://frontline.thehindu.com/cover-story/assam-moots-polarising-cattle-and-population-policies/article35520477.ece'],2,0,0
0,1423043602054320131,2021-08-05 03:40:08,"The more of these ludicrous policies we allow, the more family farms we’ll see die off. I’ll continue to fight for our farmers &amp; ranchers, just as I did in April when I urged @POTUS to end consideration of this disastrous tax hike.  https://t.co/hCOXpOeSjJ",[],2914515430,RepTomEmmer,Tom Emmer,https://twitter.com/RepTomEmmer/status/1423043602054320131,['https://knsiradio.com/2021/04/09/emmer-co-authors-letter-to-biden-concerning-capital-gains-tax-increase-impact-on-farmers/'],2,0,2
1,1423032687460290560,2021-08-05 02:56:46,Joined the @SenateGOP press conference to discuss how @POTUS' proposals like step-up in basis would raise taxes on rural America.   His policies could make it nearly impossible for North Dakota farmers to afford to keep the farms their families have owned for generations.  https://t.co/Ix4YIHAErg,[],1048784496,SenKevinCramer,Sen. Kevin Cramer,https://twitter.com/SenKevinCramer/status/1423032687460290560,[],184,82,25
2,1422855321224192005,2021-08-04 15:11:58,Canada needs farm policies better suited to shifting global conditions | National Newswatch  https://t.co/dWXh85fTai,[],16161679,natnewswatch,National Newswatch,https://twitter.com/natnewswatch/status/1422855321224192005,['https://www.nationalnewswatch.com/2021/08/04/canada-needs-farm-policies-better-suited-to-shifting-global-conditions/#.YQpg5Crl5hA.twitter'],2,2,0
