,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1440694197703434243,2021-09-22 20:37:18,#ProtestModiNYC  #NoFarmersNoFood  This Saturday  https://t.co/ALilVYrvHO,"['protestmodinyc', 'nofarmersnofood']",14728486,suchitrav,Suchitra Vijayan (away),https://twitter.com/suchitrav/status/1440694197703434243,[],39,17,0
0,1440687127004545031,2021-09-22 20:09:12,How does the EU's farm policy support farmers and protect the environment? Learn more →  https://t.co/AfETipILgR  https://t.co/Ywb0cyVgQO,[],36329597,Europarl_EN,European Parliament,https://twitter.com/Europarl_EN/status/1440687127004545031,['http://eptwitter.eu/q2E7'],15,5,5
0,1440756071455342596,2021-09-23 00:43:10,"If @JoeBiden asks Modi ji why don't he listen to the farmers protesting in India for their right , what would Indian prime minister say ?  #FarmersProtest",['farmersprotest'],923914476,sudhakarjmi,Sudhakar Singh,https://twitter.com/sudhakarjmi/status/1440756071455342596,[],59,18,6
1,1440744932608659462,2021-09-22 23:58:54,कल 11 बजे गाजीपुर बॉर्डर पर प्रभाकर प्रकाशन द्वारा प्रकाशित पुस्तक राकेश सिंह टिकैत का विमोचन किया जाएगा। कार्यक्रम में आप सभी सादर आमंत्रित है। #FarmersProtest  @news24tvchannel @vikasBkuTikri @SaurabhBKU @Dmalikbku @sakshijoshii @AmarUjalaNews @PTI_News @ANI  https://t.co/snGOZI94ZM,['farmersprotest'],986178852,OfficialBKU,Bhartiya kisan Union,https://twitter.com/OfficialBKU/status/1440744932608659462,[],2010,461,42
2,1440722470634356749,2021-09-22 22:29:38,"Thousands of farmers from Punjab, Haryana and elsewhere have been sitting at Delhi's borders for nearly 10 months demanding the repeal of the laws. #FarmersProtest   https://t.co/IeZSDUzpCh",['farmersprotest'],34245009,indiatvnews,India TV,https://twitter.com/indiatvnews/status/1440722470634356749,['https://www.indiatvnews.com/news/india/farmers-protest-singhu-tikri-borders-closed-anil-vij-directs-officials-to-open-alternative-routes-to-delhi-735825'],9,0,1
3,1440720836512534535,2021-09-22 22:23:09,किसान आंदोलन के चलते हरियाणा प्रदेश कांग्रेस कमेटी की अध्यक्षा @kumari_selja जी ने अपना जन्मदिन नही मनाने का फैसला किया है। अपना जन्मदिन किसानों के नाम समर्पित करते हुए उन्होंने अपने समर्थको से कोई भी समारोह इत्यादि ना करने की अपील की है। #FarmersProtest  @aiuwcharyana  https://t.co/0lAwIFn32P,['farmersprotest'],900215263034998785,kkc_india,KKC INDIA,https://twitter.com/kkc_india/status/1440720836512534535,[],79,69,3
4,1440715011928707086,2021-09-22 22:00:00,"ரேசன் கடைகள் மூடப்படும் அபாயம் கொண்ட வேளாண் சட்டங்களை நிராகரிப்போம்! விவசாயிகள் போராட்டத்திற்கு ஆதரவளிப்போம்! - பெ.சண்முகம், மாநில பொதுச் செயலாளர், தமிழ்நாடு விவசாயிகள் சங்கம் #AIKS #FarmingBill #FarmersProtest #RationShop  #MSP #ModiGovt More :  https://t.co/ndw4lFxYTw  https://t.co/uU9KkZKYtC","['aiks', 'farmingbill', 'farmersprotest', 'rationshop', 'msp', 'modigovt']",2376942708,tncpim,CPIM Tamilnadu,https://twitter.com/tncpim/status/1440715011928707086,['https://youtu.be/9KGoc6cCKFc'],103,34,2
5,1440714103656366083,2021-09-22 21:56:24,ఢిల్లీ సరిహద్దుల్లో రోడ్లు క్లియర్  https://t.co/DmIWAwZgji via @Telangana తాజా వార్తలు  | Latest Telugu Breaking News #BahadurgarhTraders #Delhi #DelhiHighCourt #DelhiHaryanaBorder #FarmersProtest,"['bahadurgarhtraders', 'delhi', 'delhihighcourt', 'delhiharyanaborder', 'farmersprotest']",2989551036,ManaTelanganaIN,Mana Telangana,https://twitter.com/ManaTelanganaIN/status/1440714103656366083,['https://www.manatelangana.news/traders-moves-hc-against-blockade-of-delhi-border/'],0,0,0
6,1440710071516745731,2021-09-22 21:40:22,दिल्ली के रोड ब्लॉक की वजह से प्रतिदिन 3500 करोड़ का नुकसान। ना जाने कितनों की रोटी पर लात मार रहे है ये लोग वो भी किसी के बहकावे में आके। ये किस तरह के अन्नदाता है भाई। #FarmersProtest  https://t.co/yAZWOp6Yvd,['farmersprotest'],314488436,IamAjaySehrawat,Ajay Sehrawat,https://twitter.com/IamAjaySehrawat/status/1440710071516745731,[],68,37,1
7,1440709499933716484,2021-09-22 21:38:06,#Farmersprotest against 3 agri laws completes 300 days  https://t.co/0MqSSCHLgp,['farmersprotest'],3046490198,thetribunechd,The Tribune,https://twitter.com/thetribunechd/status/1440709499933716484,['https://www.tribuneindia.com/news/nation/farmers-protest-against-3-agri-laws-completes-300-days-314751#.YUtU093Ohfc.twitter'],16,7,1
8,1440704568300507138,2021-09-22 21:18:30,"पंजाब: किसान मोर्चा ने किया 27 सितंबर को भारत बंद का ऐलान, जानिए कौन सी सेवाएं रहेंगी चालू कौन सी ठप  https://t.co/aBsWFqXh1A #किसानआंदोलन #भारतबंद #चंडीगढ़ #पंजाब #भारतीयकिसानयूनियन #punjab #farmersprotest #bharatiyakisanunion","['किसानआंदोलन', 'भारतबंद', 'चंडीगढ़', 'पंजाब', 'भारतीयकिसानयूनियन', 'punjab', 'farmersprotest', 'bharatiyakisanunion']",18186549,oneindiaHindi,Oneindia Hindi,https://twitter.com/oneindiaHindi/status/1440704568300507138,['https://hindi.oneindia.com/news/punjab/kisan-morcha-announces-bharat-band-on-27-sept-know-which-services-will-remain-operational-640215.html'],1,0,0
