,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1476446413374377987,1475398534337687553,1640847230000.0,2021-12-30 12:23:50,+0530,,"@gaurav_harit We regret your inconvenience. Please access  https://t.co/3TyMiOcvtQ and click on “Register your complaint”, select raise complaint or request---Existing customer-MSME/Agri/other grievances----&gt;Yono-----&gt;Yono-Credit Card-----&gt;Credit Card Bill Payment failure. Our team (1/2)",en,[],[],2251588934,2251588934,TheOfficialSBI,State Bank of India,4,12,https://twitter.com/TheOfficialSBI/status/1476446413374377987,['https://bank.sbi/web/customer-care/'],[],0,,False,0,1,0,,agri bill,,,,,,,"[{'screen_name': 'gaurav_harit', 'name': 'Gau₹av Ha₹it ™ 🇮🇳😉🙈🙉🙊 📉📈', 'id': '430571997'}]",,,,
