,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1360004266484760579,2021-02-12 04:44:19,#ReleaseNodeepKaur,['releasenodeepkaur'],345588852,sheikhimaan,Imaan Sheikh,https://twitter.com/sheikhimaan/status/1360004266484760579,[],33,10,1
1,1359920487711657985,2021-02-11 23:11:25,"Happy birthday Nodeep, we remember you.. we will not forget! #ReleaseNodeepKaur  https://t.co/frCvIh8c4A",['releasenodeepkaur'],835046725823819777,kawalpreetdu,Kawalpreet Kaur,https://twitter.com/kawalpreetdu/status/1359920487711657985,[],126,25,2
2,1359919376502116352,2021-02-11 23:07:00,#ReleaseNodeepKaur,['releasenodeepkaur'],835046725823819777,kawalpreetdu,Kawalpreet Kaur,https://twitter.com/kawalpreetdu/status/1359919376502116352,[],30,7,0
3,1359890201183715333,2021-02-11 21:11:04,"Today is Nodeep Kaur's birthday. Haryana police arrested her 30 days ago, brutally assaulted her &amp; continue to deprive her of basic necessities.   #ReleaseNodeepKaur #FarmersProtest","['releasenodeepkaur', 'farmersprotest']",1242580045,arjunsethi81,Arjun Sethi,https://twitter.com/arjunsethi81/status/1359890201183715333,[],202,93,3
4,1359882215979556866,2021-02-11 20:39:20,"Happy Birthday Nodeep Kaur !! More Power to you, our brave, fearless young leader!  Shame on the cowardly rogue regime that abducted her and brutally assaulted her in custody! #ReleaseNodeepKaur",['releasenodeepkaur'],1138383110146580480,chacko_prasad,Prasad Chacko,https://twitter.com/chacko_prasad/status/1359882215979556866,[],5,1,0
5,1359880290710081549,2021-02-11 20:31:41,#ReleaseNodeepKaur,['releasenodeepkaur'],1274038568,Dipankar_cpiml,Dipankar,https://twitter.com/Dipankar_cpiml/status/1359880290710081549,[],74,25,1
6,1359770817459027968,2021-02-11 13:16:40,#ReleaseNodeepKaur  Happy birthday to both of you!,['releasenodeepkaur'],59740725,kapoors_s,Dr. Shruti Kapoor (She/Her),https://twitter.com/kapoors_s/status/1359770817459027968,[],4,1,1
7,1359759786988998661,2021-02-11 12:32:50,#ReleaseNodeepKaur,['releasenodeepkaur'],975654422,MonaAmbegaonkar,Mona Ambegaonkar,https://twitter.com/MonaAmbegaonkar/status/1359759786988998661,[],4,0,0
8,1359758984891170817,2021-02-11 12:29:39,Happy bday fighter #NodeepKaur  #ReleaseNodeepKaur #ReleaseAllPoliticalPrisoners,"['nodeepkaur', 'releasenodeepkaur', 'releaseallpoliticalprisoners']",1136996138,_sayema,Sayema,https://twitter.com/_sayema/status/1359758984891170817,[],87,12,1
9,1359736746448199685,2021-02-11 11:01:17,#ReleaseNodeepKaur  #ReleasePoliticalPrisoners,"['releasenodeepkaur', 'releasepoliticalprisoners']",761266874696867840,jigneshmevani80,Jignesh Mevani,https://twitter.com/jigneshmevani80/status/1359736746448199685,[],492,106,4
