,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1354635634028105729,1354635634028105729,1611805277000.0,2021-01-28 09:11:17,+0530,,"Insane, so much for differentiating &amp; supporting flag. Really really sad #DelhiUnderAttack #ShameOnTractorRally",en,"['delhiunderattack', 'shameontractorrally']",[],68918423,68918423,bharatgupta76,Bharat Gupta,4,09,https://twitter.com/bharatgupta76/status/1354635634028105729,[],[],0,,False,5,0,3,https://twitter.com/JagranNews/status/1354628525601382402,#shameontractorrally,,,,,,,[],,,,
