,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1363268739567738881,2021-02-21 04:56:10,Special tie on tonight. #KisaanEktaZindabaad #KisaanMajdoorEktaZindabad #farmersrprotest #NoFarmersNoFood #Punjabi #Hockey  https://t.co/RM5jpfBIVQ,"['kisaanektazindabaad', 'kisaanmajdoorektazindabad', 'farmersrprotest', 'nofarmersnofood', 'punjabi', 'hockey']",426041242,HarpPandher,Harpreet Pandher,https://twitter.com/HarpPandher/status/1363268739567738881,[],2194,459,61
0,1363117612645945355,2021-02-20 18:55:39,"'@BJP4Karnataka, We speak on agricultural reform,  but you are out deform the agricultural sector. Wt was the hurry to bring #FarmersBill without discussing with farmers or in Parliament? Why is MSP not in your law? Why One Nation, Two Markets?   1/2",['farmersbill'],758572309368098816,INCKarnataka,Karnataka Congress,https://twitter.com/INCKarnataka/status/1363117612645945355,[],88,40,5
1,1363077903286738946,2021-02-20 16:17:51,Maxwell Lies About Trump &amp; Claims Bill Clinton On Epstein Tapes  https://t.co/Xu4B1E7gSE via @YouTube  My latest #epstein video on #youtube #princeandrew #clinton #maxwell Please support the survivors Virginia @VRSVirginia &amp; Maria @ArtisticBlower &amp; Annie Farmer @anniefarmer,"['epstein', 'youtube', 'princeandrew', 'clinton', 'maxwell']",276911103,shaunattwood,Shaun Attwood,https://twitter.com/shaunattwood/status/1363077903286738946,['https://youtu.be/VwETChK50mk'],47,20,7
2,1363016031917142019,2021-02-20 12:12:00,Delhi Chief Minister @ArvindKejriwal will meet farmer union leaders tomorrow afternoon.   On the agenda are the farm union bills and other issues relating to agriculture,[],115875306,chowhanpriyanka,Priyanka Chowhan,https://twitter.com/chowhanpriyanka/status/1363016031917142019,[],14,7,1
3,1363015675665469441,2021-02-20 12:10:35,#Breaking Delhi Chief Minsiter @ArvindKejriwal will meet farmer union leaders tomorrow afternoon. On the agenda are the farm union bills and other issues relating to agriculture,['breaking'],146751977,rupashreenanda,Rupashree Nanda,https://twitter.com/rupashreenanda/status/1363015675665469441,[],229,104,0
4,1362988453810499589,2021-02-20 10:22:25,"@_Inderjeet__ Yes, I love going to our local Gurdwara. I’ve been preoccupied writing legislation for today’s bill deadline &amp; focusing on getting vaccines to the community. Here is an excerpt from me speaking at last month’s rally for farmers organized by CA gurdwaras  https://t.co/i9EEqIcUfD",[],17721573,Ash_Kalra,Ash Kalra 🌱,https://twitter.com/Ash_Kalra/status/1362988453810499589,[],1,1,0
5,1362981539760525312,2021-02-20 09:54:56,"@wittypunjaban @Monica_Gill1 I love going to the Gurdwara, not to get votes but I go there with my family. And, for great events! Sorry, been focused on getting my bills written by today’s deadline &amp; on COVID relief. I tweeted early on in December &amp; spoke at farmer rally organized by Gurdwaras last month.  https://t.co/U2K4ZKbJnq",[],17721573,Ash_Kalra,Ash Kalra 🌱,https://twitter.com/Ash_Kalra/status/1362981539760525312,[],27,5,3
6,1362978701638397958,2021-02-20 09:43:40,"@Monica_Gill1 Hi Monica, I’ve been recently focused on getting legislation including single-payer bill written by deadline &amp; on vaccine distribution. Thank you for raising the issue with me. I spoke at a statewide rally organized by Gurdwaras in support of farmers last month. Here’s an excerpt  https://t.co/TpGv87FeCX",[],17721573,Ash_Kalra,Ash Kalra 🌱,https://twitter.com/Ash_Kalra/status/1362978701638397958,[],2,0,0
7,1362945083893559302,2021-02-20 07:30:04,Thank you @SenBooker @SenatorWarnock for introducing bills to address systemic racism at USDA and support Black farmers who have faced overtly discriminatory policies &amp; been marginalized for years.   https://t.co/TFLX9r3NWz,[],19539716,foe_us,Friends of the Earth (Action),https://twitter.com/foe_us/status/1362945083893559302,['https://news.trust.org/item/20210209214616-d8d4n'],30,18,0
8,1362915546778460166,2021-02-20 05:32:42,Farmers Voice Support for Bill Tackling Monopoly Power  https://t.co/CWZIzzXHpo  https://t.co/6BInN9GVcc,[],109483342,PNS_KY,PNS-Kentucky,https://twitter.com/PNS_KY/status/1362915546778460166,['https://pnsne.ws/2Nc9hI7'],0,0,0
0,1363102476983918600,2021-02-20 17:55:30,"The Jagran group is running a disingenuous PR campaign for UP government’s farm policies, and enriching itself in the process.  पढ़ा जाए...  @sighyush और मेरी रिपोर्ट...   https://t.co/k5s1VkuTDc",[],1054856162,Basantrajsonu,Basant Kumar,https://twitter.com/Basantrajsonu/status/1363102476983918600,['https://www.newslaundry.com/2021/02/20/a-dainik-jagran-guide-to-adityanath-governments-propaganda'],171,86,1
1,1363054977166438400,2021-02-20 14:46:45,"Government’s farm policies will look to cut down on imports, says PM Modi  https://t.co/ycA7h6z0Ws   The prime minister spoke in favour of doing away with archaic laws to make doing business easier.",[],414946220,scroll_in,scroll.in,https://twitter.com/scroll_in/status/1363054977166438400,['https://scroll.in/latest/987453/governments-farm-policies-will-look-to-cut-down-on-imports-says-pm-modi'],6,2,2
0,1363252317177356292,2021-02-21 03:50:55,"And more on the broad significance of the #farmersprotest in India, by columnist @ShreeParadkar:  https://t.co/lOuWkKeH5T",['farmersprotest'],98077302,joannachiu,Joanna Chiu,https://twitter.com/joannachiu/status/1363252317177356292,['https://www.thestar.com/opinion/star-columnists/2021/01/26/farmer-protests-roiling-india-a-form-of-resistance-modi-cant-ignore.html'],21,10,1
1,1363247053866942470,2021-02-21 03:30:00,लाल किला हिंसा मामले में दिल्ली पुलिस ने 20 नए आरोपियों की तस्वीरें जारी की  #RedFortViolence #Delhi #FarmersProtest #RE    https://t.co/rjqLN7QjGS,"['redfortviolence', 'delhi', 'farmersprotest', 're']",42606652,aajtak,AajTak,https://twitter.com/aajtak/status/1363247053866942470,['https://www.aajtak.in/india/delhi/story/delhi-police-release-photos-of-20-more-people-who-were-allegedly-delhi-violence-at-red-fort-1210990-2021-02-20'],60,6,6
2,1363244526282764290,2021-02-21 03:19:57,"Why do we not hear more about these issues?   “If tomorrow, the Norway government and Norwegian nationals started harassing the s--- out of the Norwegian diaspora in Canada, I think we would look at it differently,” Mo said.  https://t.co/MnUtXCDFNz #rihanna #farmersprotest","['rihanna', 'farmersprotest']",98077302,joannachiu,Joanna Chiu,https://twitter.com/joannachiu/status/1363244526282764290,['https://www.thestar.com/news/canada/2021/02/20/inside-the-politics-that-led-india-to-accuse-a-canadian-man-of-paying-rihanna-to-tweet-support-of-farmers-protests.html'],20,9,1
3,1363237876029263875,2021-02-21 02:53:32,NEW: Behind the story of how a Canadian man from Vancouver was accused by India of paying Rihanna 2.5 million dollars to support the #farmersprotest    https://t.co/MnUtXCDFNz @TorontoStar @Rihanna #India #farmers #Rihanna,"['farmersprotest', 'india', 'farmers', 'rihanna']",98077302,joannachiu,Joanna Chiu,https://twitter.com/joannachiu/status/1363237876029263875,['https://www.thestar.com/news/canada/2021/02/20/inside-the-politics-that-led-india-to-accuse-a-canadian-man-of-paying-rihanna-to-tweet-support-of-farmers-protests.html'],252,157,24
4,1363212605104418816,2021-02-21 01:13:06,"किसान आंदोलन के बीच सरकार ने खरीदा 6.5 करोड़ टन धान, 94 लाख किसानों को हुआ फायदा  https://t.co/pULmCGTrWN  #farmers #farmeragitation #Government #Paddy #Farmersprotest #farmersmovement #newagriculturelaw #punjabkesarinews #punja  https://t.co/65EA72noNt","['farmers', 'farmeragitation', 'government', 'paddy', 'farmersprotest', 'farmersmovement', 'newagriculturelaw', 'punjabkesarinews', 'punja']",80304808,punjabkesari,Punjab Kesari,https://twitter.com/punjabkesari/status/1363212605104418816,['https://m.punjabkesari.in/national/news/government-bought-6-5-million-tonnes-of-paddy-amidst-farmer-agitation-1336153?utm_source=twitterbot&utm_medium=social'],17,6,1
