,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1340514766121562112,1340514766121562112,1608438600000.0,2020-12-20 10:00:00,+0530,,"The 3 #FarmLaws - Essential Commodities (Amendment) Bill 2020, The Farmers' Produce Trade &amp; Commerce Bill 2020, &amp; The Farmers' Agreement on Prices Assurance &amp; Farm Services Bill 2020 - will destroy our agriculture &amp; deal a body blow to our farmers.  #BengalForFarmers  https://t.co/HpCltVy5PT",en,"['farmlaws', 'bengalforfarmers']",[],2386808821,2386808821,CPIM_WESTBENGAL,CPI(M) WEST BENGAL,7,10,https://twitter.com/CPIM_WESTBENGAL/status/1340514766121562112,[],['https://pbs.twimg.com/media/EpnQALpUcAENmwv.jpg'],1,https://pbs.twimg.com/media/EpnQALpUcAENmwv.jpg,False,64,0,12,,Essential Commodities (Amendment) Bill,,,,,,,[],,,,
