,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1414195565928226819,1414195565928226819,1626005472000.0,2021-07-11 17:41:12,+0530,,"Delhi CM @ArvindKejriwal, during his visit to Dehradun, made 4 promises - free electricity up to 300 units for every household per month, old electricity bills to be waived completely, free electricity for agriculture purposes &amp; the 4th &amp; the last - zero power cut in Uttarakhand.  https://t.co/YgFmM6J5Ra",en,[],[],141584822,141584822,ians_india,IANS,7,17,https://twitter.com/ians_india/status/1414195565928226819,[],['https://pbs.twimg.com/media/E6A7Wi9VUAIkKAi.png'],1,https://pbs.twimg.com/media/E6A7Wi9VUAIkKAi.png,False,1,1,0,,agriculture bills,,,,,,,[],,,,
