,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1424812114175217667,2021-08-10 00:47:34,"We must also increase our commitment to climate-smart agriculture. My bill, #REVIVEtheCCC Act, would invest in our local economies &amp; ensure farmers continue to play a critical role in climate change mitigation – while creating jobs.  https://t.co/pzjjkahxey",['revivetheccc'],171598736,SenBobCasey,Senator Bob Casey,https://twitter.com/SenBobCasey/status/1424812114175217667,['https://sen.gov/casey/259P'],21,10,1
1,1424739337099366403,2021-08-09 19:58:22,BJP Govt failed on all aspects  ~Unemployment ~Farmers Bill ~Fuel prices ~Inflation ~Price hike on essential commodities ~Sàfety of women's ~Pragasus ~Failed Democracy  Only pass in jumla and gundaraj India worse because of modi govt. #भाजपा_गद्दी_छोड़ो  https://t.co/qgyXOPgGg2,['भाजपा_गद्दी_छोड़ो'],922307063962677249,mamta_duttainc,Mamta Dutta,https://twitter.com/mamta_duttainc/status/1424739337099366403,[],15,9,1
2,1424739120673435657,2021-08-09 19:57:31,"Thank you to @RepMaryMiller for becoming the latest cosponsor of the  PRIME Act, HR 3835.  This bipartisan bill will empower American farmers and American-owned processors to provide wholesome beef, pork, and lamb to local consumers.",[],975200486,RepThomasMassie,Thomas Massie,https://twitter.com/RepThomasMassie/status/1424739120673435657,[],533,92,21
3,1424738682309910528,2021-08-09 19:55:46,"Thank you @RepBobGood for becoming the latest cosponsor of the PRIME Act, HR 3835.  This bipartisan bill will empower American farmers and American-owned processors to provide wholesome beef, pork, and lamb to local consumers.",[],975200486,RepThomasMassie,Thomas Massie,https://twitter.com/RepThomasMassie/status/1424738682309910528,[],339,49,12
4,1424676472078299141,2021-08-09 15:48:34,BJP Govt failed on all aspects 🤐 ~Unemployment ~Farmers Bill ~Fuel prices ~Inflation ~Price hike on essential commodities ~Sàfety of women's ~Pragasus ~Failed Democracy  #भाजपा_गद्दी_छोड़ो  https://t.co/3aZWkMy3Qs,['भाजपा_गद्दी_छोड़ो'],1086843997954306048,SevadalAS,Assam Pradesh Congress Sevadal,https://twitter.com/SevadalAS/status/1424676472078299141,[],253,233,26
5,1424673031964827648,2021-08-09 15:34:54,ਜਦੋਂ ਤੱਕ ਕਿਸਾਨ ਵਿਰੋਧੀ ਬਿੱਲ ਰੱਦ ਨਹੀਂ ਹੋ ਜਾਂਦਾ ਅਸੀਂ ਸੰਸਦ ਨੂੰ ਨਹੀਂ ਚੱਲਣ ਦੇਵਾਂਗੇ  We will not let parliament function till Anti Farmer bill is repealed  https://t.co/MehFbUUHGQ,[],288623057,RavneetBittu,Ravneet Singh Bittu,https://twitter.com/RavneetBittu/status/1424673031964827648,[],38,4,6
6,1424646406116048897,2021-08-09 13:49:06,🔹ਕਿਸਾਨ ਆਗੂ ਗੁਰਨਾਮ ਸਿੰਘ ਚੜੂਨੀ ਨੂੰ ਮਨਾਉਣ ਦੀਆਂ ਕੋਸ਼ਿਸ਼ਾਂ ਤੇਜ਼ 🔹ਸੰਯੁਕਤ ਕਿਸਾਨ ਮੋਰਚੇ ਤੋਂ ਵੱਖ ਹੋਏ ਗੁਰਨਾਮ ਸਿੰਘ ਚੜੂਨੀ ਨਾਲ ਪੰਜ ਮੈਂਬਰੀ ਕਮੇਟੀ ਅੱਜ ਕਰੇਗੀ ਮੁਲਾਕਾਤ #FarmersBill #FarmersProtests #FarmLaws2020 #FarmersProtestNews  #KisanUnions #GurnamSinghChadhuni    https://t.co/C0VfY2voBi,"['farmersbill', 'farmersprotests', 'farmlaws2020', 'farmersprotestnews', 'kisanunions', 'gurnamsinghchadhuni']",852553470,ptcnews,ਪੀਟੀਸੀ ਨਿਊਜ਼ | PTC News,https://twitter.com/ptcnews/status/1424646406116048897,['https://youtu.be/8-E7TOtHen0'],1,0,0
7,1424624124396064772,2021-08-09 12:20:34,"""ਕਿਸਾਨ ਆਗੂ ਚੋਣ ਲੜਨ"" ਦੀਪ ਸਿੱਧੂ ਵੱਲੋਂ ਕਿਸਾਨ ਆਗੂ ਗੁਰਨਾਮ ਸਿੰਘ ਚੜੁਨੀ ਦੇ ਬਿਆਨ ਦੀ ਹਿਮਾਇਤ #DeepSidhu #FarmersBill #FarmersProtests #FarmLaws2020 #FarmersProtestNews #KisanBills2020 #KisanUnions    https://t.co/iE42dmbaOj","['deepsidhu', 'farmersbill', 'farmersprotests', 'farmlaws2020', 'farmersprotestnews', 'kisanbills2020', 'kisanunions']",852553470,ptcnews,ਪੀਟੀਸੀ ਨਿਊਜ਼ | PTC News,https://twitter.com/ptcnews/status/1424624124396064772,['https://youtu.be/46COYPyxIyo'],0,0,0
0,1424686904004341762,2021-08-09 16:30:01,🥕There are around 10 million farms in the EU; more than 90% of them are family-owned small entities guaranteeing employment for generations.   👨‍👩‍👧‍👦We shaped the reform of Common Agriculture Policy #CAP and succeeded in defending the European model of family farming.  https://t.co/Fj2mupodf9,['cap'],53347647,EPPGroup,EPP Group,https://twitter.com/EPPGroup/status/1424686904004341762,[],1,0,0
0,1424768327507841028,2021-08-09 21:53:34,"Thousands of workers, peasants, agricultural workers took to the streets of TN to condemn the anti people policies of the BJP government. Protest demonstrations and human chain were organised across the state demanding the withdrawal of farm bills and labour law codification.",[],2341741537,cpimspeak,CPI (M),https://twitter.com/cpimspeak/status/1424768327507841028,[],99,19,2
