,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1477229362483277825,1477229362483277825,1641033900000.0,2022-01-01 16:15:00,+0530,,"#Rewind2021 | From the latest #vaccinejab to #farmers unrest to alleged surveillance, phone bills &amp; sleepless nights for #CyrusMistry, the common thread for these 5 unrelated stories has been striking orders by #SC. @AshmitTejKumar looks at top 5 rulings of the #TopCourt in 2021  https://t.co/7GZTbgRdp8",en,"['rewind2021', 'vaccinejab', 'farmers', 'cyrusmistry', 'sc', 'topcourt']",[],631810714,631810714,CNBCTV18News,CNBC-TV18,6,16,https://twitter.com/CNBCTV18News/status/1477229362483277825,[],[],1,https://pbs.twimg.com/media/FHQ0Aa0VgAY6mCo.jpg,False,6,0,1,,farmer bill,,,,,,,[],,,,
