,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1396885364783128577,2021-05-24 23:16:38,"Also technically, VT’s hemp program is still operating under the 2014 farm bill, not the 2018 hemp legalization law (under which consumables are banned until the FDA eventually issues rules). That might not last, but for now, it’s easy to see why MA hemp farmers are livid.",[],27338838,Dan_Adams86,Dan Adams,https://twitter.com/Dan_Adams86/status/1396885364783128577,[],2,0,1
1,1396872298892771330,2021-05-24 22:24:43,Assemblyman Houghtaling &amp; @AsmJohnArmato Bill to Strengthen Legal Protections for Farmers Under ‘Right to Farm Act’ Passes Assembly:  (@EricAndJoann)  https://t.co/Jg8aqV4Ab3  https://t.co/2fbogLbHMi,[],57673909,njassemblydems,NJ Assembly Democrats,https://twitter.com/njassemblydems/status/1396872298892771330,['https://www.assemblydems.com/houghtaling-armato-bill-to-strengthen-legal-protections-for-farmers-under-right-to-farm-act-passes-assembly/'],0,1,0
2,1396848930244206595,2021-05-24 20:51:51,".@jack, first they came for those protesting the bigoted CAA bill; then they came for the farmers; then for the citizens volunteering for #COVID19..  Stop funding hate &amp; bigotry.   Delhi Cops At @Twitter Offices Amid Row Over ""Congress Toolkit"" Tweet  https://t.co/mfEFhfg9ae @ndtv",['covid19'],559652727,PKashwan,Dr. Prakash Kashwan,https://twitter.com/PKashwan/status/1396848930244206595,['https://ndtv.com/india-news/delhi-police-at-twitter-office-in-gurgaon-amid-row-over-congress-toolkit-tweet-2448555'],1,0,0
3,1396810274569555972,2021-05-24 18:18:15,"I would like to ask govt. via media that when on 5 June 2021 you brought 3 bills without discussing with us. we did not ask for it. Today we are just saying that take them back: @RajaramTripath7,(National Convener, All India Farmers Alliance)  Watch #Viewpoint with @Zakka_Jacob  https://t.co/lDZMGRgRP2",['viewpoint'],6509832,CNNnews18,News18,https://twitter.com/CNNnews18/status/1396810274569555972,[],11,0,5
4,1396796041983365122,2021-05-24 17:21:42,"We have brought these bills only in favor of the farmers: RP Singh (@rpsinghkhalsa), Spokesperson BJP.  Watch #NationAt5 with @AnchorAnandN  https://t.co/UOyVNGrSEn",['nationat5'],6509832,CNNnews18,News18,https://twitter.com/CNNnews18/status/1396796041983365122,[],13,0,5
5,1396704262013390854,2021-05-24 11:17:00,Today's front page 🗞️  Douglas Ross urged to keep past promises and end silence on the trade bill which threatens Scots farmers  https://t.co/ffvSFtJD8L,[],2887077099,ScotNational,The National,https://twitter.com/ScotNational/status/1396704262013390854,[],56,29,2
6,1396701745246478343,2021-05-24 11:07:00,The Farmers Bill is what has encouraged the mass protests. The govt should withdraw the bills and the protests will stop. The govt is killing people. It’s really that simple.,[],557555403,arpitachatter,Arpita Chatterjee,https://twitter.com/arpitachatter/status/1396701745246478343,[],55,17,38
7,1396668938080059395,2021-05-24 08:56:38,"Our farmers have been peacefully protesting the unconstitutional #FarmBills for months, undeterred by #COVID19. @BJP4India Govt’s silence on this issue reeks of negligence towards their lives.   PM @narendramodi should immediately resume talks with the farmers &amp; repeal the bills.","['farmbills', 'covid19']",2545112041,LoPIndia,"Leader of Opposition, Rajya Sabha",https://twitter.com/LoPIndia/status/1396668938080059395,[],304,116,3
8,1396635811303591942,2021-05-24 06:45:00,"Local farmers selling directly to consumers, rather than through wholesale grocery stores, means larger profits for producers and a cheaper grocery bill for customers.  https://t.co/DEFewzfqR1",[],7166582,KOMUnews,KOMU 8 News,https://twitter.com/KOMUnews/status/1396635811303591942,['https://www.komu.com/news/midmissourinews/buying-local-a-cost-cutter-for-increasing-grocery-bills/article_78ed1584-bc1f-11eb-b43f-4725f23cc047.html?utm_source=SocialNewsDesk&utm_medium=twitter&utm_campaign=SND_twitter'],11,1,1
0,1396911378875576326,2021-05-25 01:00:00,Putting family farms out of business is not an accidental side effect of Tory farming and trade policy - it is what they are aiming to do. Read my latest column for @FarmersGuardian  https://t.co/jrFwPVAZ3B,[],10955042,LukePollard,Luke Pollard MP,https://twitter.com/LukePollard/status/1396911378875576326,['https://www.fginsight.com/blogs/putting-family-farms-out-of-business-is-all-part-of-the-governments-plan'],11,8,1
