,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1358829328113405952,2021-02-08 22:55:32,"Why are we not talking about her ?  Nodeep Kaur is a 24 year old Dalit Trade Union Activist who was illegally abducted from the Singhu Border by the Haryana Police, because she was participating in the protest against the Anti-Farmer Laws !  Speak Up.  #ReleaseNodeepKaur  https://t.co/bj5x3v0Uuk",['releasenodeepkaur'],870665769218125824,aishe_ghosh,Aishe (ঐশী),https://twitter.com/aishe_ghosh/status/1358829328113405952,[],1732,584,33
1,1358822651507191809,2021-02-08 22:29:00,#ReleaseNodeepKaur,['releasenodeepkaur'],1184537212303630336,ApsanaBegumMP,Apsana Begum MP,https://twitter.com/ApsanaBegumMP/status/1358822651507191809,[],17,9,0
2,1358785122057613318,2021-02-08 19:59:52,"Haryana police arrested 23-year-old #NodeepKaur, a Dalit &amp; labour rights activist from singhu border &amp; sexually assaulted her in police custody. Raise your voice in solidarity &amp; ask to #ReleaseNodeepKaur.","['nodeepkaur', 'releasenodeepkaur']",1008266337888550912,iyctripura,Tripura Pradesh Youth Congress,https://twitter.com/iyctripura/status/1358785122057613318,[],6,4,0
3,1358770257184260097,2021-02-08 19:00:48,"Release Nodeep Kaur immediately and irrevocably!  Stop attacking activists, journalists and students-youth who are standing with the farmers protest!  Release all the farmers who have illegally arrested by the police!  Release all political prisoners!  #ReleaseNodeepKaur  https://t.co/z7fFZqW1OG",['releasenodeepkaur'],833220344878088192,ranvijay_cpiml,Ranvijay Singh । রণবিজয় সিংহ,https://twitter.com/ranvijay_cpiml/status/1358770257184260097,[],2,0,0
4,1358764177720971264,2021-02-08 18:36:39,This is shocking beyond words. I urge @mlkhattar  to look into this please .  This is unacceptable. @AmitShah 😥  #ReleaseNodeepKaur,['releasenodeepkaur'],23061619,GulPanag,Gul Panag,https://twitter.com/GulPanag/status/1358764177720971264,[],423,171,23
5,1358656640291987457,2021-02-08 11:29:20,"Nodeep Kaur was arrested on January 12, 2021. She has experienced custodial torture &amp; #sexualharassment  #ReleaseNodeepKaur #FarmersProtests   https://t.co/gOSkq8Zhi4","['sexualharassment', 'releasenodeepkaur', 'farmersprotests']",52148815,jasmeenpatheja,Jasmeen Patheja,https://twitter.com/jasmeenpatheja/status/1358656640291987457,['https://thewire.in/rights/dalit-activist-who-fought-for-workers-and-farmers-rights-faced-custodial-torture-alleges-family'],1,0,0
6,1358652728939925506,2021-02-08 11:13:47,#ReleaseDetainedFarmers  #ReleaseNodeepKaur  ढाई महीने से किसान आंदोलन शांतिपूर्ण तरीके से चल रहा है। सरकार साजिशन छिटपुट हिंसा करा आंदोलन की दिशा भ्रमित करना चाहती थी। लेकिन किसानों की एकजुटता ने सरकार के मंसूबों को पटखनी दे दी।  किसानों का उत्पीड़न बंद करो! किसानों को रिहा करो!,"['releasedetainedfarmers', 'releasenodeepkaur']",833220344878088192,ranvijay_cpiml,Ranvijay Singh । রণবিজয় সিংহ,https://twitter.com/ranvijay_cpiml/status/1358652728939925506,[],3,1,0
7,1358650847027204096,2021-02-08 11:06:19,"Oh my God. This is infuriating, outrageous, and so upsetting.  What else can we do to help Nodeep? Please let us know. Just tweeting about it isn't enough.  #ReleaseNodeepKaur",['releasenodeepkaur'],757009786168807428,SikhFeminist,Jo Kaur,https://twitter.com/SikhFeminist/status/1358650847027204096,[],42,15,5
8,1358645414661079040,2021-02-08 10:44:43,"As Humans we cannot be ok with this at all , we must stand today and speak up else a day will come when we shall find ourselves standing alone too !   #ReleaseNodeepKaur   @UNHumanRights  https://t.co/p3jQO6c1qy",['releasenodeepkaur'],4853717875,GautamSeth_INC,Gautam Seth,https://twitter.com/GautamSeth_INC/status/1358645414661079040,[],12,3,0
9,1358613009552277506,2021-02-08 08:35:57,Your support means slot to us. Thank you   #isupportfarmers #dontbesilent #FarmersProtests #FarmerProtest #ReleaseNodeepKaur #FreeNodeepKaur #farmers,"['isupportfarmers', 'dontbesilent', 'farmersprotests', 'farmerprotest', 'releasenodeepkaur', 'freenodeepkaur', 'farmers']",102409502,BritAsiaTV,BritAsia TV,https://twitter.com/BritAsiaTV/status/1358613009552277506,[],6,3,0
