,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1484155520428560384,1484155520428560384,1642685225000.0,2022-01-20 18:57:05,+0530,,Original Congress #ToolKit : Divide &amp; Rule.,en,['toolkit'],[],149866342,149866342,rajgopal88,Rajgopal,4,18,https://twitter.com/rajgopal88/status/1484155520428560384,[],[],0,,False,4,0,1,https://twitter.com/RahulGandhi/status/1484151691318644738,#toolkit,,,,,,,[],,,,
