,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1311765403673210885,2020-10-02 02:00:18,The farmers’ critique is more realistic than idealistic; idealism of freedom and empowerment that is claimed to be the core intention of the bills.  https://t.co/JE04fR9Pz5,[],53640157,epw_in,Economic & Political Weekly,https://twitter.com/epw_in/status/1311765403673210885,['http://ow.ly/CyAN30rcIfJ'],1,0,0
1,1311752838968557568,2020-10-02 01:10:22,"@maryashakil They will never talk to us nor let us enter delhi( free country) , they will not involve the biggest stakeholder of the farmer bill, yet they will steam roll bypassing all norms in RS and violate the federal structure, yet our protest needs to meet your norms of protest.Forget it",[],137433560,brinderdhillon,Brinder,https://twitter.com/brinderdhillon/status/1311752838968557568,[],3,2,1
2,1311740307516674049,2020-10-02 00:20:34,"Updates from #msleg: Mississippi lawmakers returned today to Capitol to reallocate virus funds.   Bills that would provide big $$ to farmers, hospitals, landlords and more are on the move this afternoon.   https://t.co/TOdO1OBTdP",['msleg'],242516305,lramseth,Luke Ramseth ⚔️,https://twitter.com/lramseth/status/1311740307516674049,['https://www.clarionledger.com/story/news/politics/2020/10/01/updates-mississippi-lawmakers-return-capitol-virus-relief/5878615002/'],0,2,0
3,1311730271323148294,2020-10-01 23:40:42,"In the recent bill to fund the government, @SenStabenow secured relief for families and farmers through expanded access to food assistance and blocked the misguided Trump Administration plan to bail out oil companies with USDA funds.    https://t.co/pFqy57WmwR",[],233696188,SenateAgDems,"Senate Ag, Nutrition, & Forestry Committee Dems",https://twitter.com/SenateAgDems/status/1311730271323148294,['https://www.nationaljournal.com/s/710236?unlock=2M8TGRW58NP1AVZO'],1,1,0
4,1311716185646403584,2020-10-01 22:44:43,"VIDEO | Ganesh Devy | अदानी-अंबानी 21 व्या शतकातील इंग्रज, भाजप त्यांच्याच हातात देश देतोय : डॉ. गणेश देवी #DrGaneshDevy #FarmersBill #ModiGovt  https://t.co/O5MiHgs8vO","['drganeshdevy', 'farmersbill', 'modigovt']",3360174258,TV9Marathi,TV9 Marathi,https://twitter.com/TV9Marathi/status/1311716185646403584,[],46,6,3
5,1311692462134419456,2020-10-01 21:10:27,#GandhiJayanti2020  protest on farm bills in all dist head quarters Telangana oppose bjp anti farmers policies,['gandhijayanti2020'],1509973818,PonnamLoksabha,Ponnam Prabhakar,https://twitter.com/PonnamLoksabha/status/1311692462134419456,[],8,1,0
6,1311689538637492224,2020-10-01 20:58:50,"Farm Bill - Biggest ever reform passed in the Parliament, opines Shri @KirenRijiju  ▶️ Trade &amp; Commerce Bill is basically to give freedom to farmers to double their income, says Rijiju  @PIB_India @AgriGoI @CMOfficeAssam  https://t.co/TcpxLBcivK",[],762969396511924224,PIBShillong,PIB In Meghalaya,https://twitter.com/PIBShillong/status/1311689538637492224,[],0,0,0
7,1311689240783118336,2020-10-01 20:57:39,Benefits that shall accrue to our farmers due to the recently passed Farm Reform Bills were discussed upon.   These reforms shall go a long way in getting our farmers better markets for their produce.  https://t.co/Lfl14liP1N,[],1342224458,ATULBORA2,Atul Bora,https://twitter.com/ATULBORA2/status/1311689240783118336,[],17,0,0
8,1311687288405946370,2020-10-01 20:49:54,"Farm bills row: Farmers gherao Fatehabad MLA’s office, demand his resignation  https://t.co/cuNxb20E4f",[],1066972567943053312,HindustanTimes,Hindustan Times,https://twitter.com/HindustanTimes/status/1311687288405946370,['http://www.hindustantimes.com/cities/farm-bills-row-farmers-gherao-fatehabad-mla-s-office-demand-his-resignation/story-DgDGrt3Bm7ZqoeevyrrT4J.html'],0,0,0
9,1311684786986065921,2020-10-01 20:39:57,RSTV footage shows that at least two MPs called for a division vote after the voice vote was passed for the Farmer's Bills.   Protocol dictates that it be granted.   But the bills were passed immediately.   Why?   https://t.co/NDu4hXKNLG,[],3150940290,thewire_in,The Wire,https://twitter.com/thewire_in/status/1311684786986065921,['https://youtu.be/bjVPhbIRZb0'],468,165,8
10,1311679337846972419,2020-10-01 20:18:18,"CM Shri @sarbanandsonwal joined the seminar 'Agricultural Reform Acts- Historic Steps taken by the Modi Government' with Union Mos Shri @KirenRijiju &amp; Shri @Rameswar_Teli at AASC, Guwahati and spoke on how the Farm Bills will empower farmers &amp; transform the agri-sector.  https://t.co/jyOLexs6xX",[],851797564060033029,CMOfficeAssam,Chief Minister Assam,https://twitter.com/CMOfficeAssam/status/1311679337846972419,[],282,43,8
11,1311672304468983815,2020-10-01 19:50:21,"Union MoS @DrJitendraSingh along with MP Lok Sabha Sh. @mpjugalkishore, MP Rajya Sabha Sh. @Shamsher_Manhas addresses a Press Conference regarding #FarmersBill at Jammu  https://t.co/lkykZNJFJx",['farmersbill'],1864685238,BJP4JnK,BJP Jammu & Kashmir,https://twitter.com/BJP4JnK/status/1311672304468983815,[],70,11,5
12,1311669164130660352,2020-10-01 19:37:53,"There is a severe shortage of meat processing facilities, which makes our food supply vulnerable to disruption &amp; forces farmers to send livestock hundreds of miles away.  By supporting smaller processors, this bill would strengthen the food system &amp; give farmers more options.",[],109302025,NFUDC,National Farmers Union,https://twitter.com/NFUDC/status/1311669164130660352,[],44,21,0
13,1311657059365027841,2020-10-01 18:49:47,@Oye_Bugger_Lugs The new Agriculture Bill needs to include measures which are supportive of British farmers and the industry in maintaining not just high food standards for consumers… (2/3),[],17632266,nationaltrust,National Trust,https://twitter.com/nationaltrust/status/1311657059365027841,[],0,0,1
