,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1312608961619615747,2020-10-04 09:52:18,Union Agriculture Minister @nstomar will join our #ExpressExpressions webinar to discuss ' Impact and Implications of New Farm Policy' with @PrabhuChawla today at 7 pm.  #FarmBills2020  #agriculturebills2020  @indulgexpress @AgriGoI  https://t.co/Tr1aEE4bny,"['expressexpressions', 'farmbills2020', 'agriculturebills2020']",94761188,NewIndianXpress,The New Indian Express,https://twitter.com/NewIndianXpress/status/1312608961619615747,[],36,17,5
1,1312595800438894593,2020-10-04 09:00:00,"Union Agricultural Minister Narendra Singh Tomar will be with us today at 7PM, as he talks about ""Impact and Implications of New Farm Policy"" Join with me! @nstomar @NewIndianXpress  https://t.co/GM2KTuM4Nb",[],40400019,PrabhuChawla,PrabhuChawla,https://twitter.com/PrabhuChawla/status/1312595800438894593,[],12,6,1
2,1312585343971987460,2020-10-04 08:18:27,"To trip Centre’s farm bill, Telangana CM mulls new marketing policy  https://t.co/Lxr73SeXTF",[],30846824,TOICitiesNews,TOI Cities,https://twitter.com/TOICitiesNews/status/1312585343971987460,['http://toi.in/wNOkaa'],0,1,0
3,1312580701326176257,2020-10-04 08:00:00,"While India’s farm policy framework needed change, key gaps that need to be addressed, writes @shwetasaini22. #BQOpinion  https://t.co/5AyxocC0eZ",['bqopinion'],714731566828793857,bloombergquint,BloombergQuint,https://twitter.com/bloombergquint/status/1312580701326176257,['https://bit.ly/3ih3El9'],4,2,0
4,1312568247347105792,2020-10-04 07:10:31,"To trip Centre’s farm bill, Telangana CM mulls new marketing policy  https://t.co/Olx7S38uR6",[],31059478,TOIHyderabad,TOI Hyderabad,https://twitter.com/TOIHyderabad/status/1312568247347105792,['http://toi.in/jYS1nb'],3,0,0
0,1312706203030491136,2020-10-04 16:18:42,Three persons booked in two separate complaints under the sections of the Essential Commodities Act and as well as under the sections of the IPC for allegedly selling bio-diesel without permission from appropriate authorities.   https://t.co/tdnlQzicWc,[],124121096,ahmedabadmirror,Ahmedabad Mirror,https://twitter.com/ahmedabadmirror/status/1312706203030491136,['https://ahmedabadmirror.indiatimes.com/ahmedabad/crime/three-held-for-selling-bio-diesel-at-two-fuel-pumps-without-fire-safety/articleshow/78459825.cms'],1,1,0
0,1312815618962288640,2020-10-04 23:33:29,"सोमवार को नई दिल्ली-जम्मू तवी राजधानी समेत 3 ट्रेनें कैंसल, 12 आंशिक निरस्त, देखें लिस्ट   https://t.co/GOLeiET2o5 via @NavbharatTimes  #KisanBill2020 #FarmersProtest #FarmersBill  https://t.co/fCYc7OfQkC","['kisanbill2020', 'farmersprotest', 'farmersbill']",50948283,ETHindi,ET Hindi,https://twitter.com/ETHindi/status/1312815618962288640,['http://nbt.in/nwqciY/omx'],36,3,0
1,1312815029218017280,2020-10-04 23:31:08,MSP पर मचे बवाल के बीच बीते एक सप्ताह में 5.7 लाख टन धान की सरकारी खरीद    https://t.co/Mdzwj3NkkG via @NavbharatTimes  #MSP #paddy #KisanBill2020 #FarmersBill #FarmersProtest  https://t.co/PsScsfqCxA,"['msp', 'paddy', 'kisanbill2020', 'farmersbill', 'farmersprotest']",50948283,ETHindi,ET Hindi,https://twitter.com/ETHindi/status/1312815029218017280,['http://nbt.in/jy9Web/omx'],87,16,0
2,1312787623673434117,2020-10-04 21:42:14,केंद्राच्या कृषी कायद्यांवर नवज्योतसिंग सिद्धूंनी राज्यांना दिला 'हा' सल्ला  https://t.co/L2UkKa8O8l #FarmBills  #FarmersProtest  #RahulGandhi #NavjotSinghSidhu @INCMumbai @INCMaharashtra,"['farmbills', 'farmersprotest', 'rahulgandhi', 'navjotsinghsidhu']",171880832,mataonline,Maharashtra Times,https://twitter.com/mataonline/status/1312787623673434117,['https://maharashtratimes.com/india-news/farm-laws-navjot-singh-sidhu-gave-advice-to-the-states-amidst-the-farmers-protest-against-center/articleshow/78479511.cms'],35,1,2
3,1312778821771251712,2020-10-04 21:07:16,"५६ इंच छाती असेल, तर फक्त दोन ओळी टाका, भाजपामध्येही प्रवेश करेन; बच्चू कडू यांचं मोदींना आव्हान  https://t.co/bcjRg5uMwM #bacchukadu #NarendraModi #FarmersProtest #FarmBills #FarmBills2020 #Farmersbill2020 #FarmLaws #agriculturebills #agriculturebill2020","['bacchukadu', 'narendramodi', 'farmersprotest', 'farmbills', 'farmbills2020', 'farmersbill2020', 'farmlaws', 'agriculturebills', 'agriculturebill2020']",491986148,LoksattaLive,LoksattaLive,https://twitter.com/LoksattaLive/status/1312778821771251712,['https://www.loksatta.com/maharashtra-news/farm-bill-agriculture-bills-farmer-protest-bacchu-kadu-pm-narendra-modi-bmh-90-2293090/'],22,0,0
