,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1361005108331356161,1361005108331356161,1613323878000.0,2021-02-14 23:01:18,+0530,,"#Verified  👉Chants of #KisanEktaZindabad &amp;  Shaheedo ka Balidan, Yaad karega Hindustan  👉@RakeshTikaitBKU here says-   'Sarkar insulted farmers &amp; soldiers by negating 2 minute silence. Both come from same family. One day, Farmers will pay tribute to soldiers INSIDE Parliament'  https://t.co/I5WqSz6ba9",en,"['verified', 'kisanektazindabad']",[],79178279,79178279,saahilmenghani,Saahil Murli Menghani,7,23,https://twitter.com/saahilmenghani/status/1361005108331356161,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1360992354597965825/img/DywvNmdw_XOuAyjK.jpg,False,1082,17,366,,#kisanektazindabad -filter:replies,,,,,,,[],,,,
