,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1360963003877761026,2021-02-14 20:14:00,"ভাইরাল ক্লিপটি ২০১১ সালে ইউপিএ-২ আমলের, যখন তৎকালীন প্রধানমন্ত্রী মনমোহন সিংহের মন্তব্যের সমালোচনা করেছিলেন গডকড়ি। Nitin Gadkari #FakeNews #BOOMFactCheck #NitinGadkari #NarendraModi #FarmersProtest #andolanjivi   https://t.co/BGU4Zwdp9r","['fakenews', 'boomfactcheck', 'nitingadkari', 'narendramodi', 'farmersprotest', 'andolanjivi']",1087229589376532481,BOOMLiveBangla,BOOMBangla,https://twitter.com/BOOMLiveBangla/status/1360963003877761026,['https://bangla.boomlive.in/fact-check/fake-news-nitin-gadkari-viral-video-pm-narendra-modi-andolanjivi-farmers-protest-old-video-anna-hazare-ravishankar-prasad-lokpal-movement-manmohan-singh-11946'],0,0,0
1,1360932807799889924,2021-02-14 18:14:00,The woke #andolanjivi addressing the #YoungIndiaMeetUp  @Pawankhera  https://t.co/9VCY0a3upj,"['andolanjivi', 'youngindiameetup']",361827958,lenijadhav,Maheshmurti Leni S Jadhav,https://twitter.com/lenijadhav/status/1360932807799889924,[],849,126,3
2,1360815728472043523,2021-02-14 10:28:47,"ভাইরাল ক্লিপটি ২০১১ সালে ইউপিএ-২ আমলের, যখন তৎকালীন প্রধানমন্ত্রী মনমোহন সিংহের মন্তব্যের সমালোচনা করেছিলেন গডকড়ি। Nitin Gadkari #FakeNews #BOOMFactCheck #NitinGadkari #NarendraModi #FarmersProtest #andolanjivi   https://t.co/BGU4ZvVOhT","['fakenews', 'boomfactcheck', 'nitingadkari', 'narendramodi', 'farmersprotest', 'andolanjivi']",1087229589376532481,BOOMLiveBangla,BOOMBangla,https://twitter.com/BOOMLiveBangla/status/1360815728472043523,['https://bangla.boomlive.in/fact-check/fake-news-nitin-gadkari-viral-video-pm-narendra-modi-andolanjivi-farmers-protest-old-video-anna-hazare-ravishankar-prasad-lokpal-movement-manmohan-singh-11946'],0,0,0
0,1360912109484183556,2021-02-14 16:51:46,"ರೈತ ಹೋರಾಟದ ಮಧ್ಯೆ, ತ. ನಾಡಿನ ಅನ್ನದಾತನ ಈ ನಡೆ ಶ್ಲಾಘಿಸಿದ ಮೋದಿ! #FarmersProtest #NarendraModi #FarmBill  https://t.co/gVyGRYgPuC","['farmersprotest', 'narendramodi', 'farmbill']",291585081,AsianetNewsSN,Asianet Suvarna News,https://twitter.com/AsianetNewsSN/status/1360912109484183556,['http://kannada.asianetnews.com/india-news/pm-modi-hails-tamil-nadu-farmers-for-record-food-grain-production-pod-qoinis'],6,1,0
1,1360848101418786817,2021-02-14 12:37:25,ಕೃಷಿ ಕಾಯ್ದೆ ಜಾಹೀರಾತು ನೀಡಲು 8 ಕೋಟಿ ರು. ವೆಚ್ಚ! #FarmBill #Advertisement #Myths  https://t.co/Wqsf2VqnMJ,"['farmbill', 'advertisement', 'myths']",291585081,AsianetNewsSN,Asianet Suvarna News,https://twitter.com/AsianetNewsSN/status/1360848101418786817,['http://kannada.asianetnews.com/india-news/spent-rs-8cr-on-ads-to-bust-farm-bill-myths-govt-to-rajya-sabha-pod-qoi6uw'],5,1,1
2,1360842679538524163,2021-02-14 12:15:52,ಗಣರಾಜ್ಯ ಗಲಭೆ ಆರೋಪಿ ದೀಪ್‌ ಕೆಂಪುಕೋಟೆಗೆ: ಘಟನೆ ಮರುಸೃಷ್ಟಿ! #DeepSidhu #FarmBill #RepublicDay  https://t.co/72UPLJQXHT,"['deepsidhu', 'farmbill', 'republicday']",291585081,AsianetNewsSN,Asianet Suvarna News,https://twitter.com/AsianetNewsSN/status/1360842679538524163,['http://kannada.asianetnews.com/india-news/deep-sidhu-taken-to-red-fort-as-part-of-republic-day-violence-probe-pod-qoi5qh'],2,0,0
0,1360961590246350848,2021-02-14 20:08:23,दलाल तो दलाल ही रहेगा भले ही वो #भाजपा का कृषिमंत्री बन जाये। #किसान को ग़लत बोलोगे तो और भी सुनोगे दलाल  https://t.co/rGHI6b8tTd,"['भाजपा', 'किसान']",2969163974,ssrajputINC,Surendra Rajput ‏,https://twitter.com/ssrajputINC/status/1360961590246350848,[],167,28,6
1,1360953678350311425,2021-02-14 19:36:56,"हरियाणा के कृषिमंत्री ने किसानों की मौत का उड़ाया मजाक तो भड़कीं तापसी और रिचा, कही ये बात  https://t.co/poXRGAyxCd #haryana #manoharlalkhattar #farmersprotest #किसानआंदोलन #farmer #delhi #punjab #दिल्ली #किसान #हरियाणा #richachadha #bollywoodnews #mumbai","['haryana', 'manoharlalkhattar', 'farmersprotest', 'किसानआंदोलन', 'farmer', 'delhi', 'punjab', 'दिल्ली', 'किसान', 'हरियाणा', 'richachadha', 'bollywoodnews', 'mumbai']",18186549,oneindiaHindi,Oneindia Hindi,https://twitter.com/oneindiaHindi/status/1360953678350311425,['https://hindi.oneindia.com/news/india/richa-chadha-taapsee-react-on-haryana-agriculture-minister-jp-dalal-on-farmers-death-in-protest-site-603780.html'],7,2,2
2,1360918173508202497,2021-02-14 17:15:51,ऐसी असंवेदनशील बातें अगर विपक्ष के नेता ने कही होती तो ...;  #किसान_एकता_जिंदाबाद #किसान #किसानो_का_शहीदो_को_नमन #किसानो_के_शहीदो_को_नमन #किसान_विरोधी_कानून_वापस_लो #FarmersProstests #FarmersStandingFirm #FarmersProtest    https://t.co/Z17ydY4stC via,"['किसान_एकता_जिंदाबाद', 'किसान', 'किसानो_का_शहीदो_को_नमन', 'किसानो_के_शहीदो_को_नमन', 'किसान_विरोधी_कानून_वापस_लो', 'farmersprostests', 'farmersstandingfirm', 'farmersprotest']",78259714,ashutosh83B,ashutosh,https://twitter.com/ashutosh83B/status/1360918173508202497,['https://www.satyahindi.com/haryana/haryana-agriculture-minister-on-farmers-death-during-farmers-protest-116717.html'],185,54,42
3,1360903333662269443,2021-02-14 16:16:53,#किसान आंदोलन समर्थन में मसितावाली हैड़ से टिब्बी तक युवा व किसान द्वारा पैदल मार्च निकालकर शानदार संदेश दिया गया सफल कार्यक्रम के लिये हैड़ के आस पास के समस्त ग्राम के युवा व किसान साथियों का हार्दिक आभार व तहेदिल से धन्यवाद ! @SachinPilot @ajaymaken @kcvenugopalmp @pantlp  https://t.co/EL95spttll,['किसान'],888423233522761729,AbhimanyuP00NIA,Abhimanyu Poonia,https://twitter.com/AbhimanyuP00NIA/status/1360903333662269443,[],308,42,13
4,1360787297969467395,2021-02-14 08:35:48,"यूं खुद की लाश अपने कांधे पर उठाये हैं, ऐ शहर के वाशिंदों ! हम गाँव से आये हैं।।  #SupportFarmers #किसान  #जय_जवान_जय_किसान  https://t.co/87NQQTo1GB","['supportfarmers', 'किसान', 'जय_जवान_जय_किसान']",2969163974,ssrajputINC,Surendra Rajput ‏,https://twitter.com/ssrajputINC/status/1360787297969467395,[],125,43,2
5,1360772039884218374,2021-02-14 07:35:10,#किसान केसरी माननीय अभय सिंह चौटाला को जन्मदिवस की हार्दिक शुभकामनाएं.. 💐💐💐..  https://t.co/lOMhmGZO6v,['किसान'],2534367415,OfficialINLD,Indian National Lokdal - INLD,https://twitter.com/OfficialINLD/status/1360772039884218374,[],462,39,38
0,1360961331852058624,2021-02-14 20:07:21,"जो शहीद हुए थे उनकी,  ज़रा याद करो कुर्बानी। #JaiHind #JaiHindKiSena #jaijawanjaikisan @adgpi @indiannavyfp @IndianAirforce_ @rashtrapatibhvn  https://t.co/pcOjTnANDd","['jaihind', 'jaihindkisena', 'jaijawanjaikisan']",890432953154547712,kumarGauravIyc,Kumar Gaurav,https://twitter.com/kumarGauravIyc/status/1360961331852058624,[],54,17,5
1,1360929381514764288,2021-02-14 18:00:24,"#Verified  👉On 2nd anniversary of Pulwama attack, Ex servicemen join farmers  👉Both, ex-servicemen &amp; farmers have sat on a 24-hour long hunger strike at #FarmersProtest site at Gazipur  👉They began the strike by singing our national anthem &amp; raising #JaiJawanJaiKisan slogan 👇  https://t.co/NMsTO8PclM","['verified', 'farmersprotest', 'jaijawanjaikisan']",79178279,saahilmenghani,Saahil Murli Menghani,https://twitter.com/saahilmenghani/status/1360929381514764288,[],527,186,3
0,1361057628701491200,2021-02-15 02:30:00,"Seen worse things 21 year old activists are capable of! So dont give me that shit! Age, gender &amp; profession does not absolve you! Law of the land should take its course whoever it be &amp; the accused also has every right to defend her case. So chill! #Toolkit #DishaRavi","['toolkit', 'disharavi']",75272963,nav_journo,Naveen R Nair,https://twitter.com/nav_journo/status/1361057628701491200,[],1,0,0
1,1361030873001336832,2021-02-15 00:43:41,"Is this👇 true @meenaharris?So your stupidity is finally being called out,by @nypost?   Btw,before blabbering about Disha Ravi,note,#Toolkit reportedly authored&amp;edited by Disha,had incendiary content,instigating people against the Indian State.Stop normalising anti-India hate👎",['toolkit'],2441854915,Sanju_Verma_,Sanju Verma,https://twitter.com/Sanju_Verma_/status/1361030873001336832,[],506,191,13
2,1361022677117399041,2021-02-15 00:11:07,"टूलकिट शेयर करने वाले अगर गिरफ्तार हो सकते हैं, तो '5000 टूलकिट वितरित' करने वाले के साथ क्या होना चाहिए? #Toolkit  https://t.co/tdiJdfaYr3",['toolkit'],71065894,AnupamConnects,Anupam | अनुपम,https://twitter.com/AnupamConnects/status/1361022677117399041,[],425,97,14
3,1361019871320891392,2021-02-14 23:59:58,The police have accused #DishaRavi of distributing the toolkit which was later used by Swedish activist @GretaThunberg. #Toolkit    https://t.co/M9yCVy7fmh,"['disharavi', 'toolkit']",22763833,Outlookindia,Outlook Magazine,https://twitter.com/Outlookindia/status/1361019871320891392,['https://www.outlookindia.com/website/story/india-news-disha-ravis-arrest-causes-stir-receives-flak-on-social-media/374300'],11,4,1
4,1361011036342476804,2021-02-14 23:24:52,"ग्रेटा टूलकिट मामला: एक्टिविस्ट दिशा रवि के समर्थन में उतरा संयुक्त किसान मोर्चा, कहा- तत्काल रिहा किया जाए #KisanAndolan #Toolkit #DishaRavi #GretaThunberg   https://t.co/H8Wy394GkU","['kisanandolan', 'toolkit', 'disharavi', 'gretathunberg']",123171317,NavbharatTimes,NBT Hindi News,https://twitter.com/NavbharatTimes/status/1361011036342476804,['https://navbharattimes.indiatimes.com/india/skm-condemns-arrest-in-disha-ravis-toolkit-case-demanding-immediate-release/articleshow/80912358.cms'],176,41,41
5,1361007333485125632,2021-02-14 23:10:09,"Abbe yaar, what’s the point of going after the ‘tools’ from the #toolkit? Go after the ‘hand’ behind it.",['toolkit'],79692602,RanvirShorey,Ranvir Shorey,https://twitter.com/RanvirShorey/status/1361007333485125632,[],2121,196,69
