,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1410313500392493057,1410313500392493057,1625079915000.0,2021-07-01 00:35:15,+0530,,"Copy + Paste = Fake Propaganda,  IT cell of @MamataOfficial can’t even write a tweet of their own. Didi you must educate them in Jan 2018 unemployment rate in Tripura was 31.1% and WB 8.6% &amp; in May 2021 Tripura it came down to 20% &amp; WB went up to 19.3% (CMIE data) #Toolkit  https://t.co/1yhkNWJLOo",en,['toolkit'],[],76300828,76300828,sanjayswadesh,Sanjay Mishra,4,00,https://twitter.com/sanjayswadesh/status/1410313500392493057,[],"['https://pbs.twimg.com/media/E5JwnnYUYAM4E5B.jpg', 'https://pbs.twimg.com/media/E5JwoRWUcAAm6K1.jpg', 'https://pbs.twimg.com/media/E5Jwo3KUYAAuvTg.jpg', 'https://pbs.twimg.com/media/E5JwpcRUUAQgHxt.jpg']",1,https://pbs.twimg.com/media/E5JwnnYUYAM4E5B.jpg,False,273,43,249,,#toolkit,,,,,,,[],,,,
