,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1464044987088257034,1464044987088257034,1637890500000.0,2021-11-26 07:05:00,+0530,,Over eight hundred thousand Sikh diasporas living in the UK rejected the recent 'Referendum' by #SFJ and are angry over these elements for creating a rift between the British Sikh community &amp; among #Sikh &amp; British #Hindus.               #khalistani   https://t.co/QIO2UpGBtw,en,"['sfj', 'sikh', 'hindus', 'khalistani']",[],381891557,381891557,eOrganiser,Organiser Weekly,5,07,https://twitter.com/eOrganiser/status/1464044987088257034,['https://www.organiser.org/world/sikhs-for-justice-farce-referendum-on-khalistan-exposed-sees-lack-of-participation-8322.html'],[],0,,False,34,0,17,,#khalistani,,,,,,,[],,,,
