,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1304510771917926401,2020-09-12 01:32:59,Yesterday I attended a press conference at Paulus Orchard in Dillsburg to speak about the importance of my House Bill 1348 - limited civil liability for Agritourism throughout the state.  This is an economic growth and recovery bill for farmers up for  final vote next week.  https://t.co/HwwPPsrKWX,[],1069967034275020800,RepGleim,Rep. Barb Gleim,https://twitter.com/RepGleim/status/1304510771917926401,[],3,2,0
1,1304442075241422850,2020-09-11 21:00:00,"Pesticides Management Bill, 2020 will hurt farmers’ livelihood, say experts   https://t.co/Tte5C98M9l  https://t.co/q6hsaEC7BG",[],179459971,down2earthindia,Down To Earth,https://twitter.com/down2earthindia/status/1304442075241422850,['https://www.downtoearth.org.in/news/agriculture/pesticides-management-bill-2020-will-hurt-farmers-livelihood-say-experts-73338'],8,4,0
2,1304338895836975104,2020-09-11 14:10:00,"Drug gangs are dumping the remains of cannabis farms in rural parts of North Yorkshire, leaving farmers to foot the bill to clear up the mess.   https://t.co/gYabHZ5hFU  #farminguk #ruralcrime","['farminguk', 'ruralcrime']",16828440,FarmersWeekly,Farmers Weekly,https://twitter.com/FarmersWeekly/status/1304338895836975104,['http://fwi.co.uk/news/crime/fly-tipping/clampdown-on-cannabis-farm-fly-tipping-in-countryside'],2,1,0
3,1304322214871920645,2020-09-11 13:03:43,"@Jim_indy4us @Feorlean @ScotSecofState Bet not one of the Scottish Tory MPs will stand up against this wrecking bill, despite views of multiple stakeholders including farmers, food producers &amp; public services.",[],2932558313,Dr_PhilippaW,Dr Philippa Whitford,https://twitter.com/Dr_PhilippaW/status/1304322214871920645,[],28,12,2
4,1304245722938634240,2020-09-11 07:59:46,Rajasthan Government Will Look Into Issue Of Farmers' Power Bills Soon: Ajay Maken  https://t.co/EYxqDXjn8B  https://t.co/reMl22CK6r,[],37034483,ndtv,NDTV,https://twitter.com/ndtv/status/1304245722938634240,['https://www.ndtv.com/india-news/congress-national-general-secretary-ajay-maken-rajasthan-government-will-look-into-issue-of-farmers-power-bills-soon-2293612'],61,2,2
5,1304245515551256576,2020-09-11 07:58:57,Rajasthan Government Will Look Into Issue Of Farmers' Power Bills Soon: Ajay Maken  https://t.co/MbYjGBpz69  https://t.co/DX277DtKVg,[],37034483,ndtv,NDTV,https://twitter.com/ndtv/status/1304245515551256576,['https://www.ndtv.com/india-news/coronavirus-india-had-estimated-6-4-million-covid-infections-by-may-national-serosurvey-2293609'],67,3,1
0,1304468728654868480,2020-09-11 22:45:55,@JustinMGlisan @FarmPolicy You're welcome! #StatChat LH,['statchat'],20065440,usda_nass,National Agricultural Statistics Service,https://twitter.com/usda_nass/status/1304468728654868480,[],0,0,0
1,1304468220980547584,2020-09-11 22:43:54,@JustinMGlisan @FarmPolicy You can also access it and others like it directly at  https://t.co/fNtenTJCQZ #StatChat LH,['statchat'],20065440,usda_nass,National Agricultural Statistics Service,https://twitter.com/usda_nass/status/1304468220980547584,['https://www.nass.usda.gov/Research_and_Science/Disaster-Analysis/index.php'],2,1,0
2,1304455324154429441,2020-09-11 21:52:39,"“That’s not a great deal for American farmers.” Former U.S. Secretary of Agriculture Tom Vilsack says the Chinese government played @realDonaldTrump for a fool on farm policy, citing the devastating effects of Trump’s trade war for American farmers. More:  https://t.co/WbvsUmkuA0",[],1088894710276636679,_OneCountry_,One Country Project,https://twitter.com/_OneCountry_/status/1304455324154429441,['https://bit.ly/3hoNp54'],13,11,0
3,1304445880683163651,2020-09-11 21:15:08,"I know this is wonky agricultural policy, but it's important if we want to maintain family farms and the ag reserve.  We surveyed Montgomery County farmers. Nearly 2/3rds of them say deer damage to their crops has increased. We need to give farmers more tools to manage this loss.  https://t.co/iCvzB7z3tj",[],17377538,EricLuedtke,Delegate Eric Luedtke,https://twitter.com/EricLuedtke/status/1304445880683163651,[],8,0,2
