,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1321428402964893699,1321428402964893699,1603888056000.0,2020-10-28 17:57:36,+0530,,"Traders hoard onions, prices soar!  TIMES NOW investigation exposes the kind of onion hoarding in India's largest wholesale market, Lasalgaon, after the Centre invoked Essential Commodities Act.  Sting by Aruneel.  More details by Parvina (Delhi) &amp; Arvind (Jaipur).  https://t.co/jsC5gRFLyM",en,[],[],240649814,240649814,TimesNow,TIMES NOW,3,17,https://twitter.com/TimesNow/status/1321428402964893699,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1321425830166233088/img/wygSVd8bqwkRsYkr.jpg,False,23,0,4,,Essential Commodities Act,,,,,,,[],,,,
1,1321425372534108162,1321425372534108162,1603887334000.0,2020-10-28 17:45:34,+0530,,"#Exclusive #Breaking | Onion prices have been increasing for the past 2 weeks. Centre invokes Essential Commodities Act.   TIMES NOW investigates: Traders in India's largest wholesale market, Lasalgaon, have shut their shops &amp; hoarded onions in their godowns.  Sting by Aruneel.  https://t.co/2iNhaV5F1w",en,"['exclusive', 'breaking']",[],240649814,240649814,TimesNow,TIMES NOW,3,17,https://twitter.com/TimesNow/status/1321425372534108162,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1321423848722419714/img/NjIw9JnpdtrxE643.jpg,False,32,6,6,,Essential Commodities Act,,,,,,,[],,,,
