,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1347517387923353602,1347517387923353602,1610108155000.0,2021-01-08 17:45:55,+0530,,It’s almost 3 months since Pb Assembly passed 3 Bills to counter central agri laws. @capt_amarinder claimed he wud take legal options if Guv doesn't fwd Bills to Prez for assent. Will the CM wait endlessly for approval &amp; still brazenly claim central laws aren't implemented in Pb?  https://t.co/EqEGeYdPCG,en,[],[],3419800217,3419800217,HarsimratBadal_,Harsimrat Kaur Badal,5,17,https://twitter.com/HarsimratBadal_/status/1347517387923353602,[],['https://pbs.twimg.com/media/ErNX6nrUcAMyg_G.jpg'],1,https://pbs.twimg.com/media/ErNX6nrUcAMyg_G.jpg,False,290,38,76,,agri bill,,,,,,,[],,,,
