,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1351919985116012547,1351918137415970818,1611157816000.0,2021-01-20 21:20:16,+0530,,"@badri_rama You’re entitled to your view, but I’m doing no such thing. I praise good economic policies and criticize bad ones regardless of the party in power. The farm laws were sensible. The backdown sends a terrible message about reforms in India.",en,[],[],47685065,47685065,dhume,Sadanand Dhume,3,21,https://twitter.com/dhume/status/1351919985116012547,[],[],0,,False,15,2,1,,farm policies,,,,,,,"[{'screen_name': 'badri_rama', 'name': 'Badri Rama', 'id': '186559089'}]",,,,
1,1351880735091789824,1351870659421356034,1611148458000.0,2021-01-20 18:44:18,+0530,,"Our policies were multidimensional. We tried to address issues surrounding finance availablity, quality seeds &amp; fertilizers, efficient irrigation methods, ground water, farm machines, markets, etc.  This resulted in the visible improvement of livelihood of farmers.  13/n",en,[],[],891250296512323585,891250296512323585,siddaramaiah,Siddaramaiah,3,18,https://twitter.com/siddaramaiah/status/1351880735091789824,[],[],0,,False,114,1,22,,farm policies,,,,,,,[],,,,
2,1351872741700296705,1351872741700296705,1611146552000.0,2021-01-20 18:12:32,+0530,,"Dainik Jagran's propaganda blitz for Adityanath's farm policies: sponsoring awareness drives, amplifying govt claims &amp; mocking farmer protests.   Since 2014, Jagran group has received 92 cr+ in govt ads from Modi govt. @nlhindi   By @sighyush and I:  https://t.co/xuiyy8KkkB",en,[],[],1054856162,1054856162,Basantrajsonu,Basant Kumar,3,18,https://twitter.com/Basantrajsonu/status/1351872741700296705,['https://www.newslaundry.com/2021/01/20/farmers-protest-danik-jagran-modi-government-media'],[],0,,False,266,1,135,,farm policies,,,,,,,[],,,,
