,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1355914998992707584,2021-01-31 21:55:02,#KisanEktaZindabad #KisanAndolan  The Truth will prevail✊✊✊,"['kisanektazindabad', 'kisanandolan']",68138422,IamOnir,iamOnir,https://twitter.com/IamOnir/status/1355914998992707584,[],16,3,1
1,1355748727495901189,2021-01-31 10:54:19,युवा पत्रकार मनदीप पुनिया की सिंघु बॉर्डर से अकारण गिरफ्तारी निंदनीय है। अघोषित आपातकाल ही गुजरात मॉडल ऑफ़ गवर्नेन्स है। अब मोदी शाह जी का सही चेहरा सामने आने लगा है। दिल्ली पुलिस तत्काल मनदीप पुनिया को रिहा करे। #ReleaseJournalistMandeepPunia #KisanEktaZindabad  https://t.co/rvmlzuNaOl,"['releasejournalistmandeeppunia', 'kisanektazindabad']",399437937,KunalChoudhary_,Kunal Choudhary,https://twitter.com/KunalChoudhary_/status/1355748727495901189,[],48,5,0
0,1355992262371647491,2021-02-01 03:02:03,"Always with the people Always with the Farmers  If you ate today, please stand with farmers   #farmersrprotest  #IStandWithFarmers  🎨 @mesmeraki  https://t.co/YHqTwbzgsM","['farmersrprotest', 'istandwithfarmers']",26385871,humblethepoet,Humble The Poet,https://twitter.com/humblethepoet/status/1355992262371647491,[],1368,473,18
0,1355830843604787205,2021-01-31 16:20:37,ರೈತರ ಹೋರಾಟಕ್ಕೆ ಹಣ ಬಂದಿದ್ದೆಲ್ಲಿಂದ? ಇ.ಡಿ. ತನಿಖೆ #FarmBill #TractorRally #farmersrprotest  https://t.co/9CrImG6goE,"['farmbill', 'tractorrally', 'farmersrprotest']",291585081,AsianetNewsSN,Asianet Suvarna News,https://twitter.com/AsianetNewsSN/status/1355830843604787205,['http://kannada.asianetnews.com/india-news/funds-for-farmers-protest-ed-starts-investigation-pod-qns3y7'],4,0,0
1,1355784025244241925,2021-01-31 13:14:35,.@narendramodi ji and his JUMLAs!  SHAME. #FarmerProtest #FarmBill #MannKiBakwaas #MannKiBaat #ModiWhereAreMissingFarmers  https://t.co/ydVPjG0Mfx,"['farmerprotest', 'farmbill', 'mannkibakwaas', 'mannkibaat', 'modiwherearemissingfarmers']",1144646272084611072,BanglarGorboMB,Banglar Gorbo Mamata,https://twitter.com/BanglarGorboMB/status/1355784025244241925,[],141,121,11
2,1355780354724880385,2021-01-31 13:00:00,Ab ki baar NAHIN Modi sarkar! #FarmBill #FarmerProtest #BengalRejectsBJP  https://t.co/q6VO31xtxD,"['farmbill', 'farmerprotest', 'bengalrejectsbjp']",1144646272084611072,BanglarGorboMB,Banglar Gorbo Mamata,https://twitter.com/BanglarGorboMB/status/1355780354724880385,[],211,67,16
3,1355765254504894467,2021-01-31 12:00:00,কৃষক বিরোধী বিজেপি দেশের লজ্জা! #FarmerProtest #FarmBill #AntiFarmerBJP #DidiWithFarmers  https://t.co/Wufu4kFhRK,"['farmerprotest', 'farmbill', 'antifarmerbjp', 'didiwithfarmers']",1144646272084611072,BanglarGorboMB,Banglar Gorbo Mamata,https://twitter.com/BanglarGorboMB/status/1355765254504894467,[],90,60,7
0,1355925025790906370,2021-01-31 22:34:52,"Farmer Protest: राकेश टिकैत की रूल बुक, मिलने से पहले ठीक से पढ़ लें नेता, नहीं तो...  https://t.co/0DQQ3dnH2I #farmer #uttarpradesh #border #rakeshtikait #leader #vote #किसान #प्रदर्शन #उत्तरप्रदेश #बॉर्डर #राकेशटिकैत #नेता #वोट","['farmer', 'uttarpradesh', 'border', 'rakeshtikait', 'leader', 'vote', 'किसान', 'प्रदर्शन', 'उत्तरप्रदेश', 'बॉर्डर', 'राकेशटिकैत', 'नेता', 'वोट']",18186549,oneindiaHindi,Oneindia Hindi,https://twitter.com/oneindiaHindi/status/1355925025790906370,['https://hindi.oneindia.com/news/india/farmer-protest-after-politicians-meet-rakesh-tikait-farmers-group-read-out-rulebook-601501.html'],9,0,0
1,1355793982614360069,2021-01-31 13:54:09,"#किसान का अपमान, तिरंगे का अपमान है.. @AbhaySChautala #INLDwithFarmers  https://t.co/DO9O1bS7nT","['किसान', 'inldwithfarmers']",2534367415,OfficialINLD,Indian National Lokdal - INLD,https://twitter.com/OfficialINLD/status/1355793982614360069,[],338,49,4
2,1355779319851851792,2021-01-31 12:55:53,धर्म जाति की ना आन बान शान की बात करो सिर्फ़ #किसान की।   https://t.co/mFFvXVEGvf,['किसान'],2969163974,ssrajputINC,Surendra Rajput ‏,https://twitter.com/ssrajputINC/status/1355779319851851792,[],144,60,2
