,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1362388652043735040,1362388652043735040,1613653741000.0,2021-02-18 18:39:01,+0530,,"Farmed animals are often confined in factory farms &amp; treated as machines. Not only is this a huge animal welfare issue - it can lead to pandemics.  Peter Stevenson, our Chief Policy Advisor, will be speaking @_UoW on 10th March. Register for free. 👇  https://t.co/2j1uVxw3PB",en,[],[],17177897,17177897,ciwf,Compassion in World Farming,4,18,https://twitter.com/ciwf/status/1362388652043735040,['https://peterstevenson.eventbrite.co.uk/'],[],0,,False,61,1,42,,farm policy,,,,,,,[],,,,
