,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1426238345386946564,1426238345386946564,1628876694000.0,2021-08-13 23:14:54,+0530,,"Today delighted to launch the Postpaid Online Electricity Bill Payment for Ziro &amp; Hapoli Township alongwith Hon'ble Minister (Agri,Horti, Fisheries,Vety.&amp; Dairy) GoAP for the Convenience &amp; Welfare of general public.  https://t.co/nEWVvgSWsB",en,[],[],1156588307930894338,1156588307930894338,BaloRaja,Balo Raja,5,23,https://twitter.com/BaloRaja/status/1426238345386946564,[],"['https://pbs.twimg.com/media/E8sD4lzVUAIpXsg.jpg', 'https://pbs.twimg.com/media/E8sD-HNVgAQTr2S.jpg', 'https://pbs.twimg.com/media/E8sEDGzUcAA4EEU.jpg', 'https://pbs.twimg.com/media/E8sEF2KUUAAkJqL.jpg']",1,https://pbs.twimg.com/media/E8sD4lzVUAIpXsg.jpg,False,46,1,2,,agri bill,,,,,,,[],,,,
