,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1473340037852925956,2021-12-21 22:40:13,"Maharashtra: 17.4 lakh farmers pay pending electricity bills to tune of Rs 2,100 crore  https://t.co/ZUdfmyU7wN",[],30846824,TOICitiesNews,TOI Cities,https://twitter.com/TOICitiesNews/status/1473340037852925956,['http://toi.in/DjmEMa60'],1,0,0
1,1473338754039382023,2021-12-21 22:35:06,"Maharashtra: 17.4 lakh farmers pay pending electricity bills to tune of Rs 2,100 crore  https://t.co/zfyiF0SeMS",[],30859231,TOIMumbai,TOI Mumbai,https://twitter.com/TOIMumbai/status/1473338754039382023,['http://toi.in/fiqOjY58'],35,7,1
2,1473312745734873090,2021-12-21 20:51:46,"Ethanol + Petrol ⛽   US , India allow upto 10% Ethanol blending with Petrol  In Brazil, upto 25%  Positives : Reduces fuel import bill Increase in farmers income as ethanol is byproduct Less greenhouse gas emissions  US is largest producer of ethanol followed by Brazil   @ News",[],572289989,mvraoforindia,"Dr. M V Rao, IAS",https://twitter.com/mvraoforindia/status/1473312745734873090,[],57,7,4
3,1473243132539990017,2021-12-21 16:15:08,"The portfolio chosen is ""Ethanol"" as replacement of fossil fuel with cleaner alternate fuel would reduce import bill and help increase farmer’s income.  Find out more on  https://t.co/0IvrRcfvIJ  #ICICIdirect #OneClickEquity #OneClickInvestment #Portfolio #Ethanol  https://t.co/43dFqfagx8","['icicidirect', 'oneclickequity', 'oneclickinvestment', 'portfolio', 'ethanol']",34551119,ICICI_Direct,ICICIdirect,https://twitter.com/ICICI_Direct/status/1473243132539990017,['https://bit.ly/3mo0H7k'],2,0,0
4,1473228534042611716,2021-12-21 15:17:08,"Derek O Brien (TMC): The same thig you did on farmers bill, you are doing it Opposition stages a walkout. The Electoral Reforms (Amendment) Bill 2021 is passed by a voice vote in Rajya Sabha.",[],28114735,vijaita,Vijaita Singh,https://twitter.com/vijaita/status/1473228534042611716,[],10,4,1
5,1473133750699499528,2021-12-21 09:00:30,&gt; Election Laws (Amendment Bill) 2021. Passed in a jiffy  &gt; Lakhimpur SIT Report not allowed to be debated  &gt; Repeal of Farm Laws not discussed to avoid accountability over death of 700 farmers   &gt;Opposition MPs suspended   BJP “tughlaqi” Raj bulldozing Parliamentary Democracy !!,[],194516930,JaiveerShergill,Jaiveer Shergill,https://twitter.com/JaiveerShergill/status/1473133750699499528,[],138,24,1
0,1473133378593443843,2021-12-21 08:59:01,"From calling it #Khalistani propaganda to a #terrorist movement, world’s longest non-violent protest came to an end with the farmers emerging victorious. After camping at #Delhi’s borders for more than a year, they finally began their homebound journey.  https://t.co/1XRl3AseOF","['khalistani', 'terrorist', 'delhi']",1224720593095811072,Article14live,Article 14,https://twitter.com/Article14live/status/1473133378593443843,[],54,22,0
0,1473396614450794497,2021-12-22 02:25:01,"UND's Rebecca J. Romsdahl blends her experiences of growing up on a farm, studying and teaching #environmental #policy, and traveling the world in her new book — a guide to the environmental challenges we face today. 🌎📖   https://t.co/MN6mXWXCdx @UNDDigitalPress @UNDproud  https://t.co/uGQH1YoFOn","['environmental', 'policy']",35790375,UofNorthDakota,U of North Dakota,https://twitter.com/UofNorthDakota/status/1473396614450794497,['http://blogs.und.edu/und-today/2021/12/farmgirl-scientist-travels-world-reflects-on-environmental-challenges/'],3,0,0
1,1473368186783424528,2021-12-22 00:32:04,"For its second time in a row, the Napa County Farm Bureau has been named “County of the Year” by the California Farm Bureau, celebrating the organization’s growth and impact on ag policy.  https://t.co/52UKu4vA8G",[],20558644,NapaRegister,Napa Valley Register,https://twitter.com/NapaRegister/status/1473368186783424528,['https://napavalleyregister.com/news/local/napa-county-farm-bureau-named-county-of-the-year-yet-again/article_ed8e6169-fbbf-5427-86b7-fd4d1c2ca4ce.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_NapaRegister'],0,0,0
2,1473363944714682373,2021-12-22 00:15:12,Ireland’s Family Farms are facing challenging times.  They deserve fair prices for their premium products &amp; they deserve fair play in terms of all government policy.  6/,[],26586771,mattcarthy,Matt Carthy TD,https://twitter.com/mattcarthy/status/1473363944714682373,[],7,3,1
3,1473332920832204801,2021-12-21 22:11:56,"@KashiWasi_ My new policy is to block people who say stupid things in my mentions. 1. I backed the farm laws in writing and on radio and TV. You can easily Google. 2. I support everyone’s right to peaceful protest, including farmers. It’s a basic tenet of democracy. 3. Goodbye.",[],47685065,dhume,Sadanand Dhume,https://twitter.com/dhume/status/1473332920832204801,[],18,0,2
4,1473273295273291778,2021-12-21 18:15:00,🚨 Boxing Day TICKET INFO  It is strongly advised supporters buy online ➡️  https://t.co/KWTVexQ7Ru ahead of the game at @AFCFylde to avoid long queues at the Mill Farm ticket office 👍  Full details ➡️  https://t.co/1xk5VWSU89 - our hosts operate an 'entry by ticket only' policy.  https://t.co/3MdcJFfP1e,[],77934727,chorleyfc,Chorley FC,https://twitter.com/chorleyfc/status/1473273295273291778,"['http://bit.ly/3oOEWiE', 'http://bit.ly/30N7DU3']",12,2,0
