,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1387482246316134401,2021-04-29 00:32:00,"Environment &amp; Agriculture is considering legislation on plastic bags and straws, as well as hearing several other bills this afternoon. Agenda:  http://status.rilegislature.v/documents/agenda-17334.aspx Watch live:  https://t.co/wh2LyhvBMq",[],35070298,RISenate,Rhode Island Senate,https://twitter.com/RISenate/status/1387482246316134401,['http://ritv.devosvideo.com/show?video=cd679c40105a'],0,1,1
1,1387466657300373506,2021-04-28 23:30:03,U.S. Rep. Yvette Herrell (R-NM) introduced a bill in the U.S. House of Representatives she said she hoped would cut down on greenhouse gas emissions while assisting with agriculture and forest management.   https://t.co/r7yfy50yuP,[],18023647,CrucesSunNews,Las Cruces Sun-News,https://twitter.com/CrucesSunNews/status/1387466657300373506,['http://www.lcsun-news.com/story/news/local/2021/04/27/yvette-herrells-biochar-bill-clean-up-forests-reduce-emissions/7326758002/'],3,0,0
2,1387455696564674560,2021-04-28 22:46:30,"Yesterday, @CBCTheNational ran a great story on regenerative agriculture and what it can do for #CdnAg and our efforts to fight climate change:  https://t.co/z72Fw6IpKv It's also a big focus of my National Soil Health Strategy in Bill #C290.  https://t.co/vzkl5NeZh1","['cdnag', 'c290']",256069692,AMacGregor4CML,Alistair MacGregor,https://twitter.com/AMacGregor4CML/status/1387455696564674560,['https://www.cbc.ca/player/play/1890643011940'],10,5,0
3,1387370965160632322,2021-04-28 17:09:48,"Federal University of Agriculture, Kabba (Establishment) Bill, 2021 (SB.282) is read the Third Time and PASSED!  #TodayInSenatePlenary",['todayinsenateplenary'],3440200642,NGRSenate,The Nigerian Senate,https://twitter.com/NGRSenate/status/1387370965160632322,[],4,7,1
4,1387370396761137152,2021-04-28 17:07:33,"2. Federal University of Agriculture, Kabba (Establishment) Bill, 2021 (SB.282)",[],3440200642,NGRSenate,The Nigerian Senate,https://twitter.com/NGRSenate/status/1387370396761137152,[],5,3,1
5,1387366610386706433,2021-04-28 16:52:30,"2. Federal University of Agriculture, Kabba (Establishment) Bill, 2021 (SB.282).  Senator Ayo Akinyelure seconds.  #TodayInSenatePlenary",['todayinsenateplenary'],3440200642,NGRSenate,The Nigerian Senate,https://twitter.com/NGRSenate/status/1387366610386706433,[],7,4,2
6,1387365990485434370,2021-04-28 16:50:02,"4. Report of the Committee on Tertiary Institutions and TETFUND.  1. Federal University of Education Ankpa (Establishment) Bill, 2021 (SB.146) by Senator Kaita Ahmad   2. Federal University of Agriculture, Kabba (Establishment) Bill, 2021 (SB.282) by Senator Ahmad, Babba Kaita",[],3440200642,NGRSenate,The Nigerian Senate,https://twitter.com/NGRSenate/status/1387365990485434370,[],8,4,3
7,1387250220161900547,2021-04-28 09:10:01,The House Agriculture Committee is working on a bill to help Black farmers increase their market share by providing tax incentives to suppliers to buy their products.  https://t.co/7U1jHhNqc0 @agripulse,[],185809250,CivilEats,Civil Eats,https://twitter.com/CivilEats/status/1387250220161900547,['https://buff.ly/2PrXAy3'],12,3,0
8,1387227646237495300,2021-04-28 07:40:18,Sen. Debbie Stabenow to @briandabbs: “Who would have ever guessed we get the first climate bill on the floor of the U.S. Senate being bipartisan and coming from the Agriculture Committee?”🔒 https://t.co/sV18J2U14j,[],241682176,Zachary_Cohen,Zach C. Cohen,https://twitter.com/Zachary_Cohen/status/1387227646237495300,['http://njour.nl/s/713511/'],5,3,0
0,1387261929958215682,2021-04-28 09:56:32,#किसानसंग्राम #किसान_आंदोलन_जारी_रहेगा #FarmersProtest,"['किसानसंग्राम', 'किसान_आंदोलन_जारी_रहेगा', 'farmersprotest']",18717518,paritoshZero,परितोष शून्य,https://twitter.com/paritoshZero/status/1387261929958215682,[],21,6,0
0,1387401225587421185,2021-04-28 19:10:03,"पिछली लहर में #किसान विरोधी बिल लाए और इस लहर में #दिल्ली विरोधी  हर चौक पर एक ही सवाल है, दिल्ली के निवासी साहब से कैसे मिलेंगे और इनकी जिम्मेदारी केसे तय होगी ?  https://t.co/58sY279QIk","['किसान', 'दिल्ली']",1022155261,rajeshgupta,MLA Rajesh Gupta,https://twitter.com/rajeshgupta/status/1387401225587421185,[],194,114,14
