,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1390777130896744455,2021-05-08 02:44:42,"Frost advisories and freeze warnings are in effect Friday night, warns Bill. Plus it was an emotional day in court for the family of Anthony FImple. The first farmer's market of the season is tonight. Tune in to News 8 Now at 6 for the details.  https://t.co/1A0Ob1qUs0",[],84141253,news8news,WKBT News 8,https://twitter.com/news8news/status/1390777130896744455,[],1,1,0
1,1390770927990870019,2021-05-08 02:20:03,"A North Carolina Senate Committee approved a bill that would grant blanket permission to the state’s hog farmers to begin harvesting and selling methane gas from hog waste lagoons, which would likely contaminate POC communities,” states @newsobserver.  https://t.co/Y9Ax9QigJe  https://t.co/zO6oZCpOV2",[],19918353,YaleE360,Yale Environment 360,https://twitter.com/YaleE360/status/1390770927990870019,['https://www.newsobserver.com/news/politics-government/article251150719.html'],6,1,2
2,1390686364610535424,2021-05-07 20:44:01,"Rep. Todd Lippert, a Northfield DFLer, is a sponsor of the soil-health bill, which would provide grants and payments to farmers who plant cover crops or implement other soil-health practices.  https://t.co/3F6B3kt50d #mnleg by @greggaamot",['mnleg'],14801219,MinnPost,MinnPost,https://twitter.com/MinnPost/status/1390686364610535424,['https://bit.ly/3tun3Vg'],16,6,0
3,1390685779186311168,2021-05-07 20:41:42,The top Daily Wire stories include:  1. A cop who mocked LeBron James  2. A bill to ban Critical Race Theory in service academies  3. White farmers suing for race discrimination  4. A woman running for school board to ban critical race theory  Notice any pattern?,[],15464697,JuddLegum,Judd Legum,https://twitter.com/JuddLegum/status/1390685779186311168,[],403,116,18
4,1390670554072588290,2021-05-07 19:41:12,Good to be in Macon this morning to sign several bills to put our farmers first.  https://t.co/cgwK9Aj8Vm,[],1064659902071808000,GovKemp,Governor Brian P. Kemp,https://twitter.com/GovKemp/status/1390670554072588290,[],92,10,37
5,1390667238835896324,2021-05-07 19:28:01,Taxing capital gains at may death hurt farmers and Appropriations Committee Chair Rosa DeLauro says her panel will mark up spending bills next month. (via @RenuZ)  https://t.co/0VWIaabDgy,[],61083476,TaxPolicyCenter,Tax Policy Center,https://twitter.com/TaxPolicyCenter/status/1390667238835896324,['https://tpc.io/2Q1FK5g'],0,0,1
6,1390599223901556739,2021-05-07 14:57:45,"In the 1950s, driven by a wish to power around the shallows of #NewZealand’s remote Mackenzie Country’s braided rivers, inventor and sheep farmer Bill Hamilton developed an improved method of jet boat propulsion. His invention is used worldwide today @theNZstory @HamiltonJet",['newzealand'],3382186493,HintonWendyNZ,Wendy Hinton,https://twitter.com/HintonWendyNZ/status/1390599223901556739,[],7,1,0
0,1390466929123487745,2021-05-07 06:12:04,2/ Singh is disturbed Ottawa lacks a policy on developing a made-in-Canada industry. He was stunned to learn Canada Post doesn’t even manufacture its own community mailboxes in this country: It farms out their production to Denmark.,[],17684387,DouglasTodd,DouglasTodd,https://twitter.com/DouglasTodd/status/1390466929123487745,[],11,2,3
0,1390683134669246464,2021-05-07 20:31:11,"Gov. Kemp signs OLOST bill, other agriculture bills at Georgia Farm Bureau in north Macon  https://t.co/X07xjCPFPE",[],18527874,13wmaznews,13WMAZ News,https://twitter.com/13wmaznews/status/1390683134669246464,['https://www.13wmaz.com/article/news/local/gov-kemp-signs-olost-bill-other-agriculture-bills-at-georgia-farm-bureau/93-6316d4d3-d571-41a0-b68c-260b34cb848e?utm_campaign=snd-autopilot'],2,0,0
1,1390664556796649473,2021-05-07 19:17:22,"“We must require corporate agriculture to pull its weight in the effort to protect our great Lake Erie because right now, ratepayers are footing the bill,” Sen. @teresa_fedor said on the need to limit the amount of harmful chemicals entering Lake Erie.  https://t.co/UmzyGhxm11",[],335505958,OhioSenateDems,Ohio Senate Dems,https://twitter.com/OhioSenateDems/status/1390664556796649473,['https://www.toledoblade.com/local/2021/05/05/elected-officials-and-environmental-group-raises-alarm-about-large-livestock-pollution/stories/20210505106'],9,3,0
2,1390624414446850049,2021-05-07 16:37:51,Climate bill and methane emissions very much in the news today. I try to bring some clarity about where Irish agriculture stands on these issues after talking to leading industry figures at a conference organised by @AlltechIreland last week.,[],18026609,tom_hubert,Thomas Hubert 🐌,https://twitter.com/tom_hubert/status/1390624414446850049,[],2,0,1
3,1390465628381798403,2021-05-07 06:06:54,We've wrapped up debate on the Agriculture and Natural Resources Budget bill. This graphic highlights House Republicans priorities within this bill! #ialegis #iagop  https://t.co/KRLCABtzxj,"['ialegis', 'iagop']",19681765,IAHouseGOP,Iowa House GOP,https://twitter.com/IAHouseGOP/status/1390465628381798403,[],2,0,0
0,1390734677552603141,2021-05-07 23:56:00,"I understand there is a major covid crisis across India, but we can not forget about the #FarmersProtest. We still have people at the borders. Albeit in smaller numbers but it’s been facing major attrition. The government has successfully divided both the leadership and us.  https://t.co/rSsstqz52m",['farmersprotest'],71129057,Monica_Gill1,Monica Gill,https://twitter.com/Monica_Gill1/status/1390734677552603141,[],370,172,8
1,1390730923306455042,2021-05-07 23:41:05,Dushyant cancels Jind event after farmers’ protest  https://t.co/EGCYTYCWQh,[],1066972567943053312,HindustanTimes,Hindustan Times,https://twitter.com/HindustanTimes/status/1390730923306455042,['https://www.hindustantimes.com/cities/others/dushyant-cancels-jind-event-after-farmers-protest-101620411064135.html'],1,0,0
2,1390723469847977991,2021-05-07 23:11:28,"@vsondhi @shreenair7 This is true. Farmer protest coverage in the West and on social media was full of falsehoods too, and in that case much of the exaggeration came from the left.",[],47685065,dhume,Sadanand Dhume,https://twitter.com/dhume/status/1390723469847977991,[],3,0,0
3,1390711776161898497,2021-05-07 22:25:00,"""The BJP, which came to power in UP with a landslide in 2017, lost panchayat polls in the state, where anti-incumbency, the ongoing #farmersprotest, and #COVID 'mismanagement', dented the party’s fortunes,"" says @AbhayVishen. Read more here:  https://t.co/lOA7jzMTp0  https://t.co/p5Faj4gKVh","['farmersprotest', 'covid']",2982269822,TheQuint,The Quint,https://twitter.com/TheQuint/status/1390711776161898497,['https://bit.ly/3nV7rJz'],31,4,1
4,1390709576031367171,2021-05-07 22:16:15,"प्रिय किसान नेताओं आप अपनी लड़ाई जारी रखो, वो आप का हक है। किसान कौम खुद दुख सहकर, घाटा उठाकर लोगों को पालने वाली रही है, कोई ऐसा कदम न उठाना कि आप के खिलाफ लोगों को बोलने का मौका मिले, विरोध जताने के बहुत तरीके हैं।   एक शुभचिंतक #FarmerProtest #COVID19India #FarmersProtest","['farmerprotest', 'covid19india', 'farmersprotest']",2473925244,AShukkla,Arvind Shukla,https://twitter.com/AShukkla/status/1390709576031367171,[],35,13,1
