,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1339888139112914946,1339888139112914946,1608289200000.0,2020-12-18 16:30:00,+0530,,3 farm bills that have the potential to empower Indian #agritech #startups to surpass the previously existing regulatory challenges &amp; effectively tap into their target markets  The APMC reforms bill The Essential Commodities Act The Model Contract Farming Act   @agri_technology,en,"['agritech', 'startups']",[],2217277746,2217277746,Accel_India,Accel in India,5,16,https://twitter.com/Accel_India/status/1339888139112914946,[],[],0,,False,9,1,2,,Essential Commodities Bill,,,,,,,[],,,,
