,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1359356226828529668,1359356226828529668,1612930754000.0,2021-02-10 09:49:14,+0530,,"The way that’s proven, suits Indian psyche and well structured already...#FarmersAreIndia #IndiaTogether we need and can do many more (beyond sugarcane, coconut &amp; milk) product focussed #Cooperatives ! @Ajayvirjakhar @KisanSabha @bjpkm4kisan @madversity",en,"['farmersareindia', 'indiatogether', 'cooperatives']",[],11695892,11695892,DILIPtheCHERIAN,dilip cherian,3,09,https://twitter.com/DILIPtheCHERIAN/status/1359356226828529668,[],[],0,,False,1,0,0,https://twitter.com/Devinder_Sharma/status/1359347996329013249,#farmersareindia -filter:replies,,,,,,,[],,,,
