,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1376721874743296002,1376721874743296002,1617071047000.0,2021-03-30 07:54:07,+0530,,प्रदर्शनकारी किसानों ने कहा कि उनका आंदोलन तीन नए कृषि कानूनों को रद्द किए जाने और न्यूनतम समर्थन मूल्य  पर एक अलग कानून बनाए जाने तक जारी रहेगा. #FarmersProtest | #FarmBill | #MSP    https://t.co/TDDpWyUzVn,hi,"['farmersprotest', 'farmbill', 'msp']",[],1039759933728645120,1039759933728645120,TV9Bharatvarsh,TV9 Bharatvarsh,2,07,https://twitter.com/TV9Bharatvarsh/status/1376721874743296002,['https://www.tv9hindi.com/india/protesting-farmers-new-agricultural-laws-celebrated-holi-hola-mohalla-597636.html'],[],0,,False,15,0,1,,#farmbill,,,,,,,[],,,,
