,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1331945823714721799,1331945817171607552,1606395605000.0,2020-11-26 18:30:05,+0530,,"The govt passed 3 farm laws--Farmers (Empowerment and Protection) Agreement on Prices Assurance and Farm Services Bill, the Farmers’ Produce Trade and Commerce (Promotion and Facilitation) Bill and the Essential Commodities (Amendment) Bill 2020  https://t.co/F1VD80LvJp.",en,[],[],274606076,274606076,IndiaSpend,IndiaSpend,4,18,https://twitter.com/IndiaSpend/status/1331945823714721799,"[""https://pib.gov.in/PressReleasePage.aspx?PRID=1656929#:~:text=raising%20farmers'%20incomes.-,The%20Farmers'%20Produce%20Trade%20and%20Commerce%20(Promotion%20and%20Facilitation),the%20Rajya%20Sabha%20also%20today""]",[],0,,False,0,1,0,,Essential Commodities Bill,,,,,,,[],,,,
1,1331850171957841921,1331850171957841921,1606372800000.0,2020-11-26 12:10:00,+0530,,"The 3 Bills - Essential Commodities (Amendment) Bill, 2020; The Farmers’ Produce Trade and Commerce Bill, 2020; and The Farmers Agreement on Prices Assurance and Farm Services Bill, 2020 - will destroy Indian agriculture and our farmers.  #MazdoorKisanStrike",en,['mazdoorkisanstrike'],[],2374863733,2374863733,CPIMKerala,CPI(M) Kerala,4,12,https://twitter.com/CPIMKerala/status/1331850171957841921,[],[],0,,False,13,1,3,,Essential Commodities Bill,,,,,,,[],,,,
2,1331846900199415808,1331846900199415808,1606372020000.0,2020-11-26 11:57:00,+0530,,"The 3 Bills - Essential Commodities (Amendment) Bill, 2020; The Farmers’ Produce Trade and Commerce Bill, 2020; and The Farmers Agreement on Prices Assurance and Farm Services Bill, 2020 - will destroy Indian agriculture and our farmers. @KisanSabha #MazdoorKisanStrike",en,['mazdoorkisanstrike'],[],2380346972,2380346972,mahacpimspeak,CPIM Maharashtra,4,11,https://twitter.com/mahacpimspeak/status/1331846900199415808,[],[],0,,False,3,0,2,,Essential Commodities Bill,,,,,,,[],,,,
3,1331844007492689920,1331844007492689920,1606371330000.0,2020-11-26 11:45:30,+0530,,"The 3 Bills - Essential Commodities (Amendment) Bill, 2020; The Farmers’ Produce Trade and Commerce Bill, 2020; and The Farmers Agreement on Prices Assurance and Farm Services Bill, 2020 - will destroy Indian agriculture and our farmers.#MazdoorKisanStrike",en,['mazdoorkisanstrike'],[],3007968044,3007968044,apcpim,CPI(M)AP,4,11,https://twitter.com/apcpim/status/1331844007492689920,[],[],0,,False,1,0,0,,Essential Commodities Bill,,,,,,,[],,,,
4,1331843880426246144,1331843880426246144,1606371300000.0,2020-11-26 11:45:00,+0530,,"The 3 Bills - Essential Commodities (Amendment) Bill, 2020; The Farmers’ Produce Trade and Commerce Bill, 2020; and The Farmers Agreement on Prices Assurance and Farm Services Bill, 2020 - will destroy Indian agriculture and our farmers. #MazdoorKisanStrike",en,['mazdoorkisanstrike'],[],2341741537,2341741537,cpimspeak,CPI (M),4,11,https://twitter.com/cpimspeak/status/1331843880426246144,[],[],0,,False,97,2,25,,Essential Commodities Bill,,,,,,,[],,,,
