,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1460216084360011776,1460216084360011776,1636977618000.0,2021-11-15 17:30:18,+0530,,"Honoured to celebrate @BRajewal ji's grandson's wedding with the esteemed leadership of @Kisanektamorcha. These are the true leaders of the country; humble, hardworking &amp; blessed with the vision &amp; will to challenge modi for justice. #KisanAndolan zindabad!  https://t.co/Zx4hT7Ptl2",en,['kisanandolan'],[],2289900422,2289900422,AAPbalbir,Dr Balbir Singh,1,17,https://twitter.com/AAPbalbir/status/1460216084360011776,[],"['https://pbs.twimg.com/media/FEO6yGeVEAUgKjH.jpg', 'https://pbs.twimg.com/media/FEO6yU5VQAYVWB7.jpg', 'https://pbs.twimg.com/media/FEO6yitVkAM_Gpq.jpg']",1,https://pbs.twimg.com/media/FEO6yGeVEAUgKjH.jpg,False,6,0,1,,kisan andolan,,,,,,,[],,,,
