,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1403353429481689093,1403353429481689093,1623420505000.0,2021-06-11 19:38:25,+0530,,"पंजाब पुलिस ने विदेशी पिस्टल का बड़ा जखीरा जब्त किया है, पुलिस के हत्थे एक तस्कर भी चढ़ा है #PunjabPolice | #CrimeNews | #Khalistani  https://t.co/ABypKjRq1p",hi,"['punjabpolice', 'crimenews', 'khalistani']",[],1039759933728645120,1039759933728645120,TV9Bharatvarsh,TV9 Bharatvarsh,5,19,https://twitter.com/TV9Bharatvarsh/status/1403353429481689093,['https://www.tv9hindi.com/state/punjab-police-seized-huge-cache-of-foreign-made-pistols-arrested-a-weapons-smuggler-linked-with-pakistan-khalistani-elements-punjab-dgp-office-692913.html'],[],0,,False,26,1,2,,#khalistani,,,,,,,[],,,,
