,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1403764240763154434,1403764240763154434,1623518450000.0,2021-06-12 22:50:50,+0530,,"EVERYONE IN PUNJAB SHOULD KNOW:  ▪️ BJP brought the Farm Bills  ▪️ Akali Dal supported Farm Bills later backtracked  ▪️ BSP supported BJP's Farm Bills  ▪️ Punjab CM was part of the committee that approved the FARM BILLS   In 2022, it will be BJP+Akali Dal+ BSP+Congress VS Farmers",en,[],[],91291184,91291184,ethicalsid,Siddharth,6,22,https://twitter.com/ethicalsid/status/1403764240763154434,[],[],0,,False,421,9,246,,farmers' bill,,,,,,,[],,,,
1,1403751898549690370,1403751898549690370,1623515507000.0,2021-06-12 22:01:47,+0530,,We've got to get tough on corporate consolidation in our ag industry if we want our family farmers and ranchers to stick around for the long haul. I'm teaming up with @ChuckGrassley to introduce a bipartisan bill that does just that.   Read more ⬇️  https://t.co/25Y1CmkCJO,en,[],[],515822213,515822213,SenatorTester,Senator Jon Tester,6,22,https://twitter.com/SenatorTester/status/1403751898549690370,['https://www.politico.com/news/2021/06/11/usda-special-investigator-meatpacking-disruptions-493320'],[],0,,False,128,20,22,,farmers' bill,,,,,,,[],,,,
2,1403744234444935169,1403744234444935169,1623513680000.0,2021-06-12 21:31:20,+0530,,"If passed, a proposed bill would require the USDA to publicly disclose the gender and race of farmers who receive federal subsidies.  https://t.co/j7nD8o7tYx",en,[],[],944467345,944467345,ModFarm,Modern Farmer,6,21,https://twitter.com/ModFarm/status/1403744234444935169,['https://modernfarmer.com/2021/06/bill-would-reveal-race-gender-of-those-receiving-farm-subsidies/'],[],0,,False,6,0,4,,farmers' bill,,,,,,,[],,,,
3,1403740784113770503,1403740784113770503,1623512857000.0,2021-06-12 21:17:37,+0530,,"My important bill, AB 1009, combined with this proposed funding will vastly boost #foodhub infrastructure in California, helping small &amp; mid-scale farmers access institutional markets.  These farmers provide healthy produce that will benefit many Californians!",en,['foodhub'],[],2167134798,2167134798,AsmRichardBloom,Assemblymember Richard Bloom,6,21,https://twitter.com/AsmRichardBloom/status/1403740784113770503,[],[],0,,False,12,0,6,https://twitter.com/famfarms/status/1403472410427367428,farmers' bill,,,,,,,[],,,,
4,1403691350822993923,1403691350822993923,1623501072000.0,2021-06-12 18:01:12,+0530,,"Bill Gates is a potato farmer, hoeing for McDonald's fries  https://t.co/VRSGr571th  https://t.co/z87UoQcxsh",en,[],[],17469289,17469289,nypost,New York Post,6,18,https://twitter.com/nypost/status/1403691350822993923,['https://trib.al/KcfSaHY'],['https://pbs.twimg.com/media/E3rp2DLX0AE45RN.jpg'],1,https://pbs.twimg.com/media/E3rp2DLX0AE45RN.jpg,False,193,35,43,,farmers' bill,,,,,,,[],,,,
5,1403690936585003008,1403690936585003008,1623500973000.0,2021-06-12 17:59:33,+0530,,"The same judgement in Marshall’s Govt that:  ▪️increased Land Tax ▪️tripled debt ▪️ignored farmers in the Mining Bill ▪️Privatised the Trains ▪️cuts to Health that’s doubled ramping  ▪️stopped the Adelaide 500   Caused this!   Marshall, Chapman &amp; Lucas.  https://t.co/HsokpyFlFM",en,[],[],140417519,140417519,TKoutsantonisMP,Tom Koutsantonis MP,6,17,https://twitter.com/TKoutsantonisMP/status/1403690936585003008,['https://www.adelaidenow.com.au/news/south-australia/pentecostal-christians-banned-from-the-liberal-party-are-likely-to-appeal-to-the-courts/news-story/ffb9b913f87a2c4d4d39dada2fd76908'],[],0,,False,6,2,0,,farmers' bill,,,,,,,[],,,,
6,1403596678007980035,1403596678007980035,1623478500000.0,2021-06-12 11:45:00,+0530,,"COMING UP @ 12:30 PM | Catch @Manisha3005 talk to Vivek Saraogi of Balrampur Chini Mills, Samir Somaiya of @GodavariBio, Jose Orive of International Sugar Organisation &amp; Abinash Verma of ISMA about impact of ethanol on environment, farmers, fuel import bill on #CommodityChampions  https://t.co/X9UpxKYXar",en,['commoditychampions'],[],631810714,631810714,CNBCTV18News,CNBC-TV18,6,11,https://twitter.com/CNBCTV18News/status/1403596678007980035,[],['https://pbs.twimg.com/media/E3nWH8TUYAAc9Rd.jpg'],1,https://pbs.twimg.com/media/E3nWH8TUYAAc9Rd.jpg,False,5,1,2,,farmers' bill,,,,,,,[],,,,
7,1403551557359124481,1403551557359124481,1623467742000.0,2021-06-12 08:45:42,+0530,,The bill would create more economic opportunities for farmers since it calls for hemp products to be incorporated into the medical marijuana supply chain.  https://t.co/TkprlATQCm,en,[],[],53154071,53154071,WTAJnews,WTAJ News,6,08,https://twitter.com/WTAJnews/status/1403551557359124481,['https://trib.al/zEvwggr'],[],0,,False,2,0,1,,farmers' bill,,,,,,,[],,,,
8,1403544048556601345,1403544048556601345,1623465952000.0,2021-06-12 08:15:52,+0530,,"Dear @RepBoebert: Thanks for asking! I voted and pushed for the #AmericanRescuePlan, which provided stimulus checks to American families and aid to farmers.  Next week my bill to help veterans, which recently passed the Senate, will be on the House floor.  What about you?",en,['americanrescueplan'],[],21059255,21059255,tedlieu,Ted Lieu,6,08,https://twitter.com/tedlieu/status/1403544048556601345,[],[],0,,False,9491,378,1665,https://twitter.com/RepBoebert/status/1403084147405602820,farmers' bill,,,,,,,[],,,,
9,1403510128729538561,1403510128729538561,1623457865000.0,2021-06-12 06:01:05,+0530,,"Bill Gates is a potato farmer, hoeing for McDonald's fries  https://t.co/4fClHjA1FW  https://t.co/C2xq7yXuiU",en,[],[],17469289,17469289,nypost,New York Post,6,06,https://twitter.com/nypost/status/1403510128729538561,['https://trib.al/L4c11qB'],['https://pbs.twimg.com/media/E3pFBjnXwAIrj3e.jpg'],1,https://pbs.twimg.com/media/E3pFBjnXwAIrj3e.jpg,False,187,45,59,,farmers' bill,,,,,,,[],,,,
